sample_id,split,region,root_abs,power_abs,dI_dV_rel,dI_dIL_rel,dI_dI0_rel,dI_da_rel,dI_dRs_rel,dI_dRsh_rel,residual,exp_argument,status
pvext_0001237,cal,open_circuit,3.9412917374193057e-15,1.6875389974302379e-13,4.4028228480715576e-16,7.507347170786338e-16,6.205484737516765e-16,5.466807531682492e-16,1.1619217124610424e-14,7.7160178887001427e-16,3.3306690738754696e-16,25.836894308445125,0
pvext_0001246,cal,mpp_near,8.8817841970012523e-16,0,6.5772956838682769e-16,1.1178554459060229e-16,8.3272888864991665e-16,6.6605291315722331e-16,4.4536046561008295e-16,0,4.0939474033052647e-16,21.271196197096625,0
pvext_0001247,cal,interior,0,7.1054273576010019e-15,0,1.110888091070094e-16,1.3044089875426419e-15,1.2640135795927531e-15,1.7006102970265412e-16,1.3244862048893489e-16,1.9428902930940239e-16,14.172357662715694,0
pvext_0001256,cal,short_circuit,1.7763568394002505e-15,5.4210108624275222e-20,0,0,1.0060669329114266e-15,1.30595841730279e-15,2.1200359299746657e-16,2.31027037909042e-16,1.4354836763708079e-15,2.9270395643898834,0
pvext_0001257,cal,open_circuit,1.1907141939104804e-14,5.915268275202834e-13,2.3329605835919281e-15,6.8793390712459678e-16,2.3518800513023986e-15,2.3731417713828115e-15,9.1121544946819441e-14,6.7675339753710011e-16,2.6367796834847468e-16,23.618660443526267,0
pvext_0001266,cal,mpp_near,0,0,2.388005355422461e-15,1.140123661111002e-16,2.4893976136618322e-15,2.5342101521579951e-15,2.2461573217039446e-15,1.5005256084449234e-16,5.5511151231257827e-16,15.161481385363341,0
pvext_0001267,cal,interior,0,0,0,1.111944537565404e-16,1.8257414804424852e-15,1.9406359802748224e-15,0,2.0103205493692205e-16,1.0408340855860843e-16,10.371366777713732,0
pvext_0001276,cal,short_circuit,4.4408920985006262e-16,0,0,1.1111259047396456e-16,1.1748713820528904e-16,0,1.9587201002115017e-16,2.3519969733017103e-16,3.9118014383277e-16,0.38721375783719425,0
pvext_0001277,cal,open_circuit,7.4940054162198066e-16,3.4638958368304884e-14,1.2623299064736067e-16,0,0,1.6370452586599925e-16,7.4249071321489012e-15,1.8458321208636542e-16,2.2204460492503131e-16,24.760682622230068,0
pvext_0001286,cal,mpp_near,1.7763568394002505e-15,5.6843418860808015e-14,1.7367964461418521e-15,1.1858714273147843e-16,1.797897324686412e-15,1.9426892091716165e-15,2.078531815806594e-15,2.170014466658758e-16,2.7478019859472624e-15,18.768837568323189,0
pvext_0001287,cal,interior,0,0,4.1857649802713537e-16,0,5.5360035718495765e-16,5.9941073253859312e-16,4.5379658017857092e-16,0,5.5511151231257827e-16,22.662957990058427,0
pvext_0001296,cal,short_circuit,0,0,0,0,1.5553516926050073e-16,2.1074544741872211e-16,1.2886253262944687e-16,0,1.9081958235744878e-16,1.3523821986906128,0
pvext_0001297,cal,open_circuit,1.5265566588595902e-15,3.9523939676655573e-14,0,6.763425285244697e-16,0,1.9381895070487925e-16,1.1013156211159965e-14,4.7677152513226957e-16,4.801714581503802e-15,21.249391121235018,0
pvext_0001306,cal,mpp_near,1.7763568394002505e-15,0,1.3426894529728857e-16,1.5216471132444838e-16,1.1818359982836736e-16,1.18500910414146e-16,0,0,9.4368957093138306e-16,18.274550921404344,0
pvext_0001307,cal,interior,0,0,0,0,9.018180641731007e-16,1.1178989261165254e-15,2.181343592056194e-16,0,5.134781488891349e-16,17.536633639392271,0
pvext_0001316,cal,short_circuit,4.4408920985006262e-16,0,0,1.1107558115796834e-16,3.715963959754284e-16,1.6179988658366633e-16,0,0,2.5738959574805875e-16,0.26152897833934274,0
pvext_0001317,cal,open_circuit,5.1492784577836063e-16,2.0626905673955254e-14,1.506972011326566e-15,6.5444234262179738e-16,1.524292627540631e-15,1.6328905481396095e-15,4.0896493822081736e-10,6.2536973967845723e-16,2.7478019859472624e-15,24.225579292898818,0
pvext_0001326,cal,mpp_near,1.7763568394002505e-15,5.6843418860808015e-14,1.6209478584337663e-16,1.2546127242536795e-16,2.4388730646546981e-16,0,1.3420165772319938e-16,0,1.672273430841642e-15,26.368030906683135,0
pvext_0001327,cal,interior,0,0,6.9141107437196686e-16,1.1607795284856803e-16,6.469624345710073e-16,6.6397547180949804e-16,5.8972799759084333e-16,3.3326543321366759e-16,3.3653635433950058e-16,16.709265598886411,0
pvext_0001336,cal,short_circuit,8.8817841970012523e-16,6.7762635780344027e-21,0,2.2241526160203972e-16,4.602525212857334e-16,6.626060608404494e-16,1.2365751666219111e-16,1.4468290291153183e-16,4.5102810375396984e-16,2.166987394752256,0
pvext_0001337,cal,open_circuit,6.6613381477509392e-15,3.3395508580724709e-13,1.0654571311618137e-15,1.1960759039660004e-15,9.6518221524431735e-16,9.5360712565052315e-16,1.1351159271650475e-14,1.2297873738185614e-15,2.6190855040297834e-14,29.796669702513498,0
pvext_0001346,cal,mpp_near,0,0,1.7945078723854445e-16,1.1803028311345417e-16,2.6128440644417192e-16,1.960068016145598e-16,3.8508829734130788e-16,1.8894730473166027e-16,1.3877787807814457e-17,15.84086419956544,0
pvext_0001347,cal,interior,1.7763568394002505e-15,8.5265128291212022e-14,9.2587394442940791e-16,1.3106826585392292e-16,9.7693453954873079e-16,9.4238836192227063e-16,5.8085940839760789e-16,1.825104378647698e-16,5.5511151231257827e-16,26.633476606819478,0
pvext_0001356,cal,short_circuit,0,3.4694469519536142e-18,0,1.1107460733868044e-16,1.6896000913650833e-16,0,0,0,2.940356291780688e-16,1.8340546306225489,0
pvext_0001357,cal,open_circuit,7.1172993713897181e-15,1.5295577304730301e-13,7.3274276102625306e-16,3.5176874940812819e-16,9.4250347619749223e-16,1.0077877800061479e-15,1.6167114723849148e-11,4.5826251595567779e-16,7.7715611723760958e-16,18.645699005184465,0
pvext_0001366,cal,mpp_near,1.7763568394002505e-15,5.6843418860808015e-14,2.9121299962372134e-15,1.1919749636336912e-16,2.9003514842610634e-15,2.8109785808580961e-15,2.561247540799391e-15,0,9.7144514654701197e-16,23.510692895676932,0
pvext_0001367,cal,interior,0,0,6.2648246305289922e-16,1.1215788122479222e-16,1.4160429275081571e-15,1.6948282153993418e-15,6.2628703006104818e-16,4.0939433457029952e-16,4.4408920985006262e-16,22.736038174037912,0
pvext_0001376,cal,short_circuit,8.8817841970012523e-16,1.3552527156068805e-20,0,0,2.6373039014919404e-16,1.5614213876903112e-16,1.850692600526787e-16,1.9624725370079412e-16,7.2337968948232856e-16,0.61123907419150125,0
pvext_0001377,cal,open_circuit,2.3871963433785837e-15,6.1943505880179828e-14,3.9316864802894591e-16,1.6770625991680345e-16,4.3978445870475878e-16,6.2706649808713417e-16,1.6376476760828029e-12,0,1.0408340855860843e-17,25.087840044729774,0
pvext_0001386,cal,mpp_near,2.2204460492503131e-16,7.1054273576010019e-15,2.3424405736161161e-15,0,2.3924137425140795e-15,2.4281440227627397e-15,2.2006921673353626e-15,0,6.9388939039072284e-18,15.876769418367667,0
pvext_0001387,cal,interior,4.4408920985006262e-16,1.4210854715202004e-14,1.043834094219211e-15,1.1949487125651824e-16,1.0888138557101286e-15,1.0157112257676694e-15,1.034557075895315e-15,2.4341221476670493e-16,4.0245584642661925e-16,19.277991876769502,0
pvext_0001396,cal,short_circuit,2.2204460492503131e-16,0,1.8995722164174967e-16,0,5.2344619948614848e-16,0,0,1.345085142033089e-16,1.3281476612947429e-16,0.14766301974223855,0
pvext_0001397,cal,open_circuit,1.8411082730531055e-15,5.6940698900734277e-14,1.5615701713093742e-16,2.7190863802907892e-16,1.962210577749478e-16,1.7387334258737312e-16,3.7362394270164976e-10,2.7106095030179012e-16,4.3298697960381105e-15,28.745258653750742,0
pvext_0001406,cal,mpp_near,0,0,7.8231868661134296e-16,3.4875332054187402e-16,9.2876362352080324e-16,8.8275906792873914e-16,6.6694940781470248e-16,3.0551539523201314e-16,8.1705475718507614e-16,16.215658801848459,0
pvext_0001407,cal,interior,1.7763568394002505e-15,0,2.2508527714409085e-16,1.1350153862933435e-16,4.5278872633886118e-16,4.6979907296275373e-16,0,0,9.0205620750793969e-16,14.964241342143527,0
pvext_0001416,cal,short_circuit,8.8817841970012523e-16,0,0,1.1112160973457747e-16,0,1.4024011270419807e-16,2.2661039865206506e-16,1.2370268144894823e-16,6.7827687910693157e-16,3.2375474469366208,0
pvext_0001417,cal,open_circuit,1.2654807757250808e-14,5.1408183265877483e-13,1.5570568597921338e-15,9.6009534712553168e-16,1.5076131250507982e-15,1.5542814010461503e-15,1.1648569547159284e-11,5.6541253365142906e-16,2.2412627309620348e-15,22.199463039565966,0
pvext_0001426,cal,mpp_near,0,0,1.2308274628826419e-15,2.509217173705167e-16,1.3732480735289649e-15,1.2188755974145007e-15,1.3589648343590424e-15,2.2879788433086937e-16,9.4195484745540625e-16,24.265106349999204,0
pvext_0001427,cal,interior,8.8817841970012523e-16,7.1054273576010019e-15,0,1.1136240974391232e-16,5.1317536061903871e-16,5.9011707377670299e-16,1.9765607728309967e-16,1.8939610421940142e-16,4.4408920985006262e-16,7.483647923423062,0
pvext_0001436,cal,short_circuit,4.4408920985006262e-16,6.7762635780344027e-21,1.414066847980485e-16,2.2218363886874908e-16,1.6448651029354858e-16,4.346691263951815e-16,1.864096133690886e-16,1.4536080043841212e-16,4.2695881552479165e-16,0.2909463366322102,0
pvext_0001437,cal,open_circuit,1.4119903705457626e-15,3.9951115332614862e-14,6.0908374631329568e-16,2.4296000860119778e-15,4.1335259658418389e-16,5.9281549804711622e-16,7.1411992982213403e-11,2.2473109923596242e-15,2.7061686225238191e-14,27.417626656368288,0
pvext_0001446,cal,mpp_near,0,0,1.3935308306996769e-15,1.1351323445109718e-16,1.5387933957063296e-15,1.6920381606039497e-15,1.274401944572136e-15,1.6658841475627982e-16,1.1102230246251565e-16,22.906079842401141,0
pvext_0001447,cal,interior,8.8817841970012523e-16,5.6843418860808015e-14,1.0083302689440394e-15,2.7147910507136222e-16,9.6665733944002758e-16,9.2477725562909913e-16,8.0615782939862674e-16,4.1148985923032417e-16,3.0531133177191805e-16,23.395657524719788,0
pvext_0001456,cal,short_circuit,0,0,0,0,1.5571371219597643e-16,0,0,2.1181282654014252e-16,3.8250652645288596e-16,1.3492125956115524,0
pvext_0001457,cal,open_circuit,9.978187879091955e-15,4.0006238881569456e-13,1.1955344058364784e-15,8.4290085983078706e-16,1.4214217496419668e-15,1.4102332339189011e-15,1.863316303127123e-09,4.9058391271399525e-16,1.5265566588595902e-16,24.430734965432887,0
pvext_0001466,cal,mpp_near,0,2.8421709430404007e-14,2.9548710069342745e-16,2.9871760403424412e-16,2.7406929900789304e-16,2.06066364341322e-16,4.0408020986256008e-16,1.1914571875609502e-16,9.8879238130678004e-17,22.95997462707437,0
pvext_0001467,cal,interior,0,1.7763568394002505e-15,1.8495818254542469e-16,1.1115344656901088e-16,2.9879206084435371e-16,4.3109230018228534e-16,1.7541866160780073e-16,0,2.8622937353617317e-16,3.2111903565404436,0
pvext_0001476,cal,short_circuit,8.8817841970012523e-16,1.3552527156068805e-20,1.1937123917500059e-16,0,3.1032594689441534e-16,6.4693677408033738e-16,1.9818024190224262e-16,0,8.4741241801467027e-16,1.3517617531928285,0
pvext_0001477,cal,open_circuit,2.095545958979983e-15,6.616929226765933e-14,9.6262088517889757e-16,7.0509089973028424e-16,1.0980860884457923e-15,1.2644076589916942e-15,2.4752732486420585e-14,7.1415991606071023e-16,1.1102230246251565e-16,24.510301206695527,0
pvext_0001486,cal,mpp_near,0,2.8421709430404007e-14,3.0586818607021812e-15,0,3.1015838882081031e-15,3.2430492391606152e-15,3.0858977348293224e-15,0,7.3552275381416621e-16,20.614526662039751,0
pvext_0001487,cal,interior,0,0,0,0,4.3412979058665422e-16,5.9545943854724255e-16,0,1.5233737878357558e-16,4.8572257327350599e-17,4.1976007597648799,0
pvext_0001496,cal,short_circuit,8.8817841970012523e-16,0,0,1.1119775127381031e-16,4.0508495997805499e-16,6.7298097926361744e-16,2.3558465998580763e-16,1.4543409181798696e-16,4.6143644460983069e-16,2.2807639790966867,0
pvext_0001497,cal,open_circuit,1.2619029085558786e-15,4.5945885984721713e-14,9.5002373341886984e-16,5.9162004652335532e-16,7.768386357913233e-16,9.7420603288051458e-16,1.5384593596711919e-12,7.1052936583229129e-16,1.1535911115245767e-15,18.730287917580419,0
pvext_0001506,cal,mpp_near,0,0,1.8782427636313782e-16,1.2438205858251113e-16,1.9481293425507083e-16,1.5060847040930361e-16,1.8027360340251706e-16,0,7.2164496600635175e-16,21.038880757760733,0
pvext_0001507,cal,interior,0,0,0,2.2276765277456442e-16,1.1336214844725763e-16,0,1.9229035681304343e-16,1.2749874574491004e-16,4.163336342344337e-16,7.6075104007691898,0
pvext_0001516,cal,short_circuit,0,0,2.4779573939350809e-16,1.1115461020656241e-16,2.0888309442066498e-16,3.826328815649355e-16,1.7508064983489665e-16,1.4347569699376412e-16,1.3617579286417936e-16,2.2527860840372353,0
