domain,sample_id,split,branch,parameter_index,relative_step,absolute_step,fd_gradient,reference_gradient,absolute_error,relative_error,minus_root_count,plus_root_count,branch_stable
bem,bem_0000767,cal,smooth,0,1e-3,0.011981452117847832,-0.001357402036569073165772682,-0.001357400172197885639528622,1.8643711875262441e-9,1.3734867769373251e-6,1,1,1
bem,bem_0000767,cal,smooth,0,3e-4,0.0035944356353543496,-0.001357400339991088341136054,-0.001357400172197885639528622,1.6779320270160743e-10,1.2361365950758555e-7,1,1,1
bem,bem_0000767,cal,smooth,0,1e-4,0.0011981452117847832,-0.001357400190841572834207921,-0.001357400172197885639528622,1.8643687194679299e-11,1.3734849587127774e-8,1,1,1
bem,bem_0000767,cal,smooth,0,3e-5,0.00035944356353543496,-0.001357400173875817466632212,-0.001357400172197885639528622,1.6779318271035902e-12,1.2361364477998434e-9,1,1,1
bem,bem_0000767,cal,smooth,0,1e-5,0.00011981452117847832,-0.00135740017238432250900736,-0.001357400172197885639528622,1.8643686947873789e-13,1.3734849405305556e-10,1,1,1
bem,bem_0000776,cal,smooth,0,1e-2,0.044229730218709244,-0.03706208257450986593560184,-0.03705766643627264109557607,4.41613823722484e-6,0.00011916935581519112,1,1,1
bem,bem_0000776,cal,smooth,0,3e-3,0.013268919065612773,-0.03705806385941949857323961,-0.03705766643627264109557607,3.9742314685747766e-7,1.0724451512372443e-5,1,1,1
bem,bem_0000776,cal,smooth,0,1e-3,0.0044229730218709244,-0.03705771059411394125700789,-0.03705766643627264109557607,4.4157841300161432e-8,1.1915980024295061e-6,1,1,1
bem,bem_0000776,cal,smooth,0,3e-4,0.0013268919065612773,-0.03705767041047542888896224,-0.03705766643627264109557607,3.9742027877933862e-9,1.0724374117371223e-7,1,1,1
bem,bem_0000776,cal,smooth,0,1e-4,0.00044229730218709244,-0.03705766687785070001553424,-0.03705766643627264109557607,4.4157805891995817e-10,1.1915970469412355e-8,1,1,1
bem,bem_0000776,cal,smooth,0,3e-5,0.00013268919065612773,-0.03705766647601466610545042,-0.03705766643627264109557607,3.9742025009874349e-11,1.0724373343426238e-9,1,1,1
bem,bem_0000776,cal,smooth,0,1e-5,4.4229730218709244e-5,-0.03705766644068842164936751,-0.03705766643627264109557607,4.4157805537914417e-12,1.1915970373863597e-10,1,1,1
bem,bem_0000777,cal,smooth,0,1e-2,0.10962602495770819,-0.00218115263587103086524277,-0.002180874255264202406841623,2.783806068284584e-7,0.00012764633548060016,1,1,1
bem,bem_0000777,cal,smooth,0,3e-3,0.032887807487312456,-0.00218089930668850175333237,-0.002180874255264202406841623,2.5051424299346491e-8,1.1486872403980775e-5,1,1,1
bem,bem_0000777,cal,smooth,0,1e-3,0.010962602495770819,-0.002180877038728147983556138,-0.002180874255264202406841623,2.7834639455767145e-9,1.2763064806959773e-6,1,1,1
bem,bem_0000777,cal,smooth,0,3e-4,0.0032887807487312456,-0.002180874505775674514127634,-0.002180874255264202406841623,2.5051147210728601e-10,1.1486745350063191e-7,1,1,1
bem,bem_0000777,cal,smooth,0,1e-4,0.0010962602495770819,-0.002180874283098807654471402,-0.002180874255264202406841623,2.7834605247629779e-11,1.2763049121444074e-8,1,1,1
bem,bem_0000777,cal,smooth,0,3e-5,0.00032887807487312456,-0.002180874257769316850828878,-0.002180874255264202406841623,2.5051144439872552e-12,1.148674407953783e-9,1,1,1
bem,bem_0000777,cal,smooth,0,1e-5,0.00010962602495770819,-0.002180874255542548455897111,-0.002180874255264202406841623,2.7834604905548818e-13,1.2763048964589107e-10,1,1,1
bem,bem_0000786,cal,smooth,0,1e-2,0.12024843966960347,-0.002752595668471808973500378,-0.002752253525029233608861148,3.4214344257536464e-7,0.00012431392655650445,1,1,1
bem,bem_0000786,cal,smooth,0,3e-3,0.036074531900881041,-0.002752284314590805729022028,-0.002752253525029233608861148,3.0789561572120161e-8,1.118703683803734e-5,1,1,1
bem,bem_0000786,cal,smooth,0,1e-3,0.012024843966960347,-0.002752256946058928406166336,-0.002752253525029233608861148,3.4210296947973052e-9,1.2429922111775542e-6,1,1,1
bem,bem_0000786,cal,smooth,0,3e-4,0.0036074531900881041,-0.002752253832921571356253992,-0.002752253525029233608861148,3.0789233774739284e-10,1.1186917736589056e-7,1,1,1
bem,bem_0000786,cal,smooth,0,1e-4,0.0012024843966960347,-0.002752253559239490088398247,-0.002752253525029233608861148,3.42102564795371e-11,1.2429907408029836e-8,1,1,1
bem,bem_0000786,cal,smooth,0,3e-5,0.00036074531900881041,-0.002752253528108156658541092,-0.002752253525029233608861148,3.0789230496799441e-12,1.1186916545586914e-9,1,1,1
bem,bem_0000786,cal,smooth,0,1e-5,0.00012024843966960347,-0.00275225352537133616960968,-0.002752253525029233608861148,3.4210256074853206e-13,1.2429907260992548e-10,1,1,1
bem,bem_0000787,cal,smooth,0,1e-2,0.041672202113099228,-0.03908060637526989122797068,-0.03907584140349557949442546,4.7649717743117335e-6,0.00012194162948684393,1,1,1
bem,bem_0000787,cal,smooth,0,3e-3,0.012501660633929768,-0.03907627021849180760851575,-0.03907584140349557949442546,4.2881499622811409e-7,1.0973915872986267e-5,1,1,1
bem,bem_0000787,cal,smooth,0,1e-3,0.0041672202113099228,-0.03907588904928918917996179,-0.03907584140349557949442546,4.7645793609685536e-8,1.2193158713512263e-6,1,1,1
bem,bem_0000787,cal,smooth,0,3e-4,0.0012501660633929768,-0.03907584569161375825520874,-0.03907584140349557949442546,4.2881181787607833e-9,1.0973834534954337e-7,1,1,1
bem,bem_0000787,cal,smooth,0,1e-4,0.00041672202113099228,-0.03907584187995312320426821,-0.03907584140349557949442546,4.7645754370984275e-10,1.2193148671834374e-8,1,1,1
bem,bem_0000787,cal,smooth,0,3e-5,0.00012501660633929768,-0.03907584144637675810370045,-0.03907584140349557949442546,4.2881178609274991e-11,1.0973833721578929e-9,1,1,1
bem,bem_0000787,cal,smooth,0,1e-5,4.1672202113099228e-5,-0.03907584140826015489228521,-0.03907584140349557949442546,4.7645753978597526e-12,1.2193148571417662e-10,1,1,1
bem,bem_0000796,cal,smooth,0,1e-2,0.058750546360126137,-0.01074347135965629732304322,-0.01074182865763752892127338,1.6427020187684018e-6,0.00015292573277087482,1,1,1
bem,bem_0000796,cal,smooth,0,3e-3,0.017625163908037841,-0.01074197648312183779703469,-0.01074182865763752892127338,1.4782548430887576e-7,1.3761668429124553e-5,1,1,1
bem,bem_0000796,cal,smooth,0,1e-3,0.0058750546360126137,-0.0107418450825184920899965,-0.01074182865763752892127338,1.6424880963168723e-8,1.5290581787013049e-6,1,1,1
bem,bem_0000796,cal,smooth,0,3e-4,0.0017625163908037841,-0.01074183013587504608329138,-0.01074182865763752892127338,1.478237517162018e-9,1.376150713510943e-7,1,1,1
bem,bem_0000796,cal,smooth,0,1e-4,0.00058750546360126137,-0.01074182882188612465457506,-0.01074182865763752892127338,1.6424859573330167e-10,1.5290561874352703e-8,1,1,1
bem,bem_0000796,cal,smooth,0,3e-5,0.00017625163908037841,-0.01074182867241990236031843,-0.01074182865763752892127338,1.4782373439045049e-11,1.3761505522185609e-9,1,1,1
bem,bem_0000796,cal,smooth,0,1e-5,5.8750546360126137e-5,-0.01074182865928001485721659,-0.01074182865763752892127338,1.6424859359432022e-12,1.5290561675226323e-10,1,1,1
bem,bem_0000797,cal,smooth,0,1e-2,0.07335356597283087,-0.01060973203140455567060154,-0.01060821855864236114447923,1.5134727621945261e-6,0.00014266983224638805,1,1,1
bem,bem_0000797,cal,smooth,0,3e-3,0.022006069791849261,-0.01060835475716138714276344,-0.01060821855864236114447923,1.3619851902599828e-7,1.2838962383089226e-5,1,1,1
bem,bem_0000797,cal,smooth,0,1e-3,0.007335356597283087,-0.0106082336916741135174809,-0.01060821855864236114447923,1.5133031752373002e-8,1.4265384587164582e-6,1,1,1
bem,bem_0000797,cal,smooth,0,3e-4,0.0022006069791849261,-0.01060821992061381604259367,-0.01060821855864236114447923,1.3619714548981144e-9,1.2838832904592978e-7,1,1,1
bem,bem_0000797,cal,smooth,0,1e-4,0.0007335356597283087,-0.0106082187099725090971229,-0.01060821855864236114447923,1.5133014795264367e-10,1.4265368602285933e-8,1,1,1
bem,bem_0000797,cal,smooth,0,3e-5,0.00022006069791849261,-0.01060821857226207431993576,-0.01060821855864236114447923,1.3619713175456527e-11,1.2838831609818922e-9,1,1,1
bem,bem_0000797,cal,smooth,0,1e-5,7.335356597283087e-5,-0.01060821856015566260704857,-0.01060821855864236114447923,1.5133014625693439e-12,1.4265368442437296e-10,1,1,1
bem,bem_0000806,cal,smooth,0,1e-2,0.074146897829219762,-0.005240673712013103385939173,-0.005239845164289549724439364,8.285477235536615e-7,0.00015812446695951197,1,1,1
bem,bem_0000806,cal,smooth,0,3e-3,0.022244069348765929,-0.005239919723850536556363166,-0.005239845164289549724439364,7.4559560986831924e-8,1.4229344312493853e-5,1,1,1
bem,bem_0000806,cal,smooth,0,1e-3,0.0074146897829219762,-0.005239853448590144047941638,-0.005239845164289549724439364,8.2843005943235023e-9,1.5810201131099145e-6,1,1,1
bem,bem_0000806,cal,smooth,0,3e-4,0.0022244069348765929,-0.005239845909875629936683679,-0.005239845164289549724439364,7.4558608021224431e-10,1.4229162443454289e-7,1,1,1
bem,bem_0000806,cal,smooth,0,1e-4,0.00074146897829219762,-0.005239845247132438018834087,-0.005239845164289549724439364,8.2842888294394722e-11,1.5810178678366934e-8,1,1,1
bem,bem_0000806,cal,smooth,0,3e-5,0.00022244069348765929,-0.005239845171745409573607339,-0.005239845164289549724439364,7.4558598491679743e-12,1.4229160624785151e-9,1,1,1
bem,bem_0000806,cal,smooth,0,1e-5,7.4146897829219762e-5,-0.005239845165117978595618443,-0.005239845164289549724439364,8.2842887117907847e-13,1.5810178453839903e-10,1,1,1
bem,bem_0000807,cal,smooth,0,1e-2,0.073317619283026252,-0.006666740076385866752895424,-0.006665849981459805241571698,8.9009492606151132e-7,0.00013353059677868458,1,1,1
bem,bem_0000807,cal,smooth,0,3e-3,0.021995285784907876,-0.00666593008093687694012892,-0.006665849981459805241571698,8.0099477071698557e-8,1.2016393602389018e-5,1,1,1
bem,bem_0000807,cal,smooth,0,1e-3,0.0073317619283026252,-0.006665858881313152818194891,-0.006665849981459805241571698,8.8998533475766232e-9,1.3351415606907458e-6,1,1,1
bem,bem_0000807,cal,smooth,0,3e-4,0.0021995285784907876,-0.006665850782445700009598154,-0.006665849981459805241571698,8.0098589476802646e-10,1.2016260446842706e-7,1,1,1
bem,bem_0000807,cal,smooth,0,1e-4,0.00073317619283026252,-0.006665850070458229138748476,-0.006665849981459805241571698,8.8998423897176778e-11,1.3351399168105241e-8,1,1,1
bem,bem_0000807,cal,smooth,0,3e-5,0.00021995285784907876,-0.006665849989469663301666335,-0.006665849981459805241571698,8.0098580600946365e-12,1.2016259115301147e-9,1,1,1
bem,bem_0000807,cal,smooth,0,1e-5,7.3317619283026252e-5,-0.00666584998234978946958562,-0.006665849981459805241571698,8.8998422801392154e-13,1.3351399003717409e-10,1,1,1
bem,bem_0000816,cal,smooth,0,1e-2,0.035355820078367506,-0.0592183097118708016026495,-0.05921209349048368262925364,6.2162213871189734e-6,0.00010498229366131124,1,1,1
bem,bem_0000816,cal,smooth,0,3e-3,0.010606746023510252,-0.05921265291297287532034855,-0.05921209349048368262925364,5.5942248919269109e-7,9.4477741997519326e-6,1,1,1
bem,bem_0000816,cal,smooth,0,1e-3,0.0035355820078367506,-0.05921215564817238748089814,-0.05921209349048368262925364,6.2157688704851645e-8,1.0497465136043765e-6,1,1,1
bem,bem_0000816,cal,smooth,0,3e-4,0.0010606746023510252,-0.05921209908467192274529638,-0.05921209349048368262925364,5.5941882401160427e-9,9.4477123005541377e-8,1,1,1
bem,bem_0000816,cal,smooth,0,1e-4,0.00035355820078367506,-0.05921209411206011718848803,-0.05921209349048368262925364,6.215764345592344e-10,1.049745749420482e-8,1,1,1
bem,bem_0000816,cal,smooth,0,3e-5,0.00010606746023510252,-0.05921209354642556136525292,-0.05921209349048368262925364,5.5941878735999279e-11,9.4477116815655271e-10,1,1,1
bem,bem_0000816,cal,smooth,0,1e-5,3.5355820078367506e-5,-0.05921209349669944692959708,-0.05921209349048368262925364,6.2157643003434431e-12,1.0497457417786477e-10,1,1,1
bem,bem_0000817,cal,smooth,0,1e-2,0.12197005249298329,-0.001360497459921625694035484,-0.001360306323025057348915269,1.9113689656834512e-7,0.00014051018754606223,1,1,1
bem,bem_0000817,cal,smooth,0,3e-3,0.036591015747894986,-0.001360323523213545828534356,-0.001360306323025057348915269,1.7200188488479619e-8,1.2644349436110638e-5,1,1,1
bem,bem_0000817,cal,smooth,0,1e-3,0.012197005249298329,-0.001360308234136286971991576,-0.001360306323025057348915269,1.9111112296230763e-9,1.4049124063270806e-6,1,1,1
bem,bem_0000817,cal,smooth,0,3e-4,0.0036591015747894986,-0.001360306495024854825122396,-0.001360306323025057348915269,1.7199979747620713e-10,1.2644195984747976e-7,1,1,1
bem,bem_0000817,cal,smooth,0,1e-4,0.0012197005249298329,-0.001360306342136143874944721,-0.001360306323025057348915269,1.9111086526029452e-11,1.4049105118860363e-8,1,1,1
bem,bem_0000817,cal,smooth,0,3e-5,0.00036591015747894986,-0.001360306324745055114938963,-0.001360306323025057348915269,1.7199977660236941e-12,1.2644194450252593e-9,1,1,1
bem,bem_0000817,cal,smooth,0,1e-5,0.00012197005249298329,-0.001360306323216168211598547,-0.001360306323025057348915269,1.911108626832778e-13,1.4049104929416509e-10,1,1,1
bem,bem_0000826,cal,smooth,0,1e-2,0.088310545345871105,-0.007744665957577235909895719,-0.007743620603374972499898707,1.04535420226341e-6,0.00013499553449297397,1,1,1
bem,bem_0000826,cal,smooth,0,3e-3,0.026493163603761332,-0.00774371467558021882614256,-0.007743620603374972499898707,9.4072205246326244e-8,1.2148348952597949e-5,1,1,1
bem,bem_0000826,cal,smooth,0,1e-3,0.0088310545345871105,-0.007743631055747745767612287,-0.007743620603374972499898707,1.0452372773267714e-8,1.3498043497523834e-6,1,1,1
bem,bem_0000826,cal,smooth,0,3e-4,0.0026493163603761332,-0.007743621544087554901117602,-0.007743620603374972499898707,9.407125824012189e-10,1.2148226657582108e-7,1,1,1
bem,bem_0000826,cal,smooth,0,1e-4,0.00088310545345871105,-0.00774362070789858331916057,-0.007743620603374972499898707,1.0452361081926186e-10,1.3498028399493951e-8,1,1,1
bem,bem_0000826,cal,smooth,0,3e-5,0.00026493163603761332,-0.00774362061278209737691309,-0.007743620603374972499898707,9.407124877014383e-12,1.2148225434642795e-9,1,1,1
bem,bem_0000826,cal,smooth,0,1e-5,8.8310545345871105e-5,-0.007743620604420208596399996,-0.007743620603374972499898707,1.0452360965012886e-12,1.3498028248513801e-10,1,1,1
bem,bem_0000827,cal,smooth,0,1e-2,0.042641325353831974,-0.03759138852401651477732954,-0.03758693260199973392694945,4.4559220167808504e-6,0.0001185497647271111,1,1,1
bem,bem_0000827,cal,smooth,0,3e-3,0.012792397606149592,-0.03758733360325011321737892,-0.03758693260199973392694945,4.0100125037929043e-7,1.0668634618988728e-5,1,1,1
bem,bem_0000827,cal,smooth,0,1e-3,0.0042641325353831974,-0.03758697715738429219463514,-0.03758693260199973392694945,4.4555384558267686e-8,1.1853956009141648e-6,1,1,1
bem,bem_0000827,cal,smooth,0,3e-4,0.0012792397606149592,-0.03758693661198117129983541,-0.03758693260199973392694945,4.009981437372886e-9,1.0668551966806526e-7,1,1,1
bem,bem_0000827,cal,smooth,0,1e-4,0.00042641325353831974,-0.03758693304755319597576597,-0.03758693260199973392694945,4.4555346204881652e-10,1.1853945805226782e-8,1,1,1
bem,bem_0000827,cal,smooth,0,3e-5,0.00012792397606149592,-0.03758693264209954519405606,-0.03758693260199973392694945,4.0099811267106608e-11,1.0668551140289959e-9,1,1,1
bem,bem_0000827,cal,smooth,0,1e-5,4.2641325353831974e-5,-0.03758693260645526850908426,-0.03758693260199973392694945,4.4555345821348062e-12,1.1853945703187705e-10,1,1,1
bem,bem_0000836,cal,smooth,0,1e-2,0.10942787089508856,-0.002417047173481189040336183,-0.002416748508448746210411945,2.9866503244282992e-7,0.00012358134551390949,1,1,1
bem,bem_0000836,cal,smooth,0,3e-3,0.032828361268526569,-0.00241677538535683217142491,-0.002416748508448746210411945,2.6876908085961013e-8,1.1121102585561402e-5,1,1,1
bem,bem_0000836,cal,smooth,0,1e-3,0.010942787089508856,-0.00241675149474310504932631,-0.002416748508448746210411945,2.9862943588389144e-9,1.2356661640212395e-6,1,1,1
bem,bem_0000836,cal,smooth,0,3e-4,0.0032828361268526569,-0.002416748777214944059826608,-0.002416748508448746210411945,2.6876619784941466e-10,1.1120983292627719e-7,1,1,1
bem,bem_0000836,cal,smooth,0,1e-4,0.0010942787089508856,-0.002416748538311654206420212,-0.002416748508448746210411945,2.9862907996008267e-11,1.2356646912829404e-8,1,1,1
bem,bem_0000836,cal,smooth,0,3e-5,0.00032828361268526569,-0.002416748511136407900608117,-0.002416748508448746210411945,2.6876616901961726e-12,1.1120982099710984e-9,1,1,1
bem,bem_0000836,cal,smooth,0,1e-5,0.00010942787089508856,-0.002416748508747375286812794,-0.002416748508448746210411945,2.9862907640084876e-13,1.2356646765555747e-10,1,1,1
bem,bem_0000837,cal,smooth,0,1e-2,0.073029665249267977,-0.008092866469175459948037106,-0.008091793895993928555260445,1.0725731815313928e-6,0.00013255072921004581,1,1,1
bem,bem_0000837,cal,smooth,0,3e-3,0.021908899574780393,-0.00809189041695634820729589,-0.008091793895993928555260445,9.6520962419652035e-8,1.1928252703944606e-5,1,1,1
bem,bem_0000837,cal,smooth,0,1e-3,0.0073029665249267977,-0.008091804620441545366227244,-0.008091793895993928555260445,1.0724447616810967e-8,1.3253485882926909e-6,1,1,1
bem,bem_0000837,cal,smooth,0,3e-4,0.0021908899574780393,-0.008091794861193151803485364,-0.008091793895993928555260445,9.6519922324822492e-10,1.1928124166954797e-7,1,1,1
bem,bem_0000837,cal,smooth,0,1e-4,0.00073029665249267977,-0.008091794003238276317750916,-0.008091793895993928555260445,1.0724434776249047e-10,1.325347001430484e-8,1,1,1
bem,bem_0000837,cal,smooth,0,3e-5,0.00021908899574780393,-0.008091793905645919747658239,-0.008091793895993928555260445,9.6519911923977931e-12,1.1928122881597719e-9,1,1,1
bem,bem_0000837,cal,smooth,0,1e-5,7.3029665249267977e-5,-0.008091793897066372020044802,-0.008091793895993928555260445,1.072443464784357e-12,1.3253469855618795e-10,1,1,1
bem,bem_0000846,cal,smooth,0,1e-2,0.030280500572904754,-0.05427983592536461420991359,-0.05427326309018856039469855,6.5728351760538152e-6,0.0001211063201623129,1,1,1
bem,bem_0000846,cal,smooth,0,3e-3,0.0090841501718714261,-0.05427385459956082587854918,-0.05427326309018856039469855,5.9150937226548385e-7,1.0898725055144437e-5,1,1,1
bem,bem_0000846,cal,smooth,0,1e-3,0.0030280500572904754,-0.05427332881300485677039395,-0.05427326309018856039469855,6.5722816296375695e-8,1.2109612091530382e-6,1,1,1
bem,bem_0000846,cal,smooth,0,3e-4,0.00090841501718714261,-0.05427326900523744797227775,-0.05427326309018856039469855,5.9150488875775792e-9,1.08986424452649e-7,1,1,1
bem,bem_0000846,cal,smooth,0,1e-4,0.00030280500572904754,-0.05427326374741616984135184,-0.05427326309018856039469855,6.5722760944665329e-10,1.2109601892823465e-8,1,1,1
bem,bem_0000846,cal,smooth,0,3e-5,9.0841501718714261e-5,-0.05427326314933904478698798,-0.05427326309018856039469855,5.9150484392289435e-11,1.0898641619170042e-9,1,1,1
bem,bem_0000846,cal,smooth,0,1e-5,3.0280500572904754e-5,-0.0542732630967608364338134,-0.05427326309018856039469855,6.5722760391148519e-12,1.210960179083645e-10,1,1,1
bem,bem_0000847,cal,smooth,0,1e-2,0.091025952618281156,-0.006746201519165774164842413,-0.006744868587347581708352719,1.3329318181924565e-6,0.00019762161425840791,1,1,1
bem,bem_0000847,cal,smooth,0,3e-3,0.027307785785484347,-0.006744988541370862291014886,-0.006744868587347581708352719,1.1995402328058266e-7,1.7784486343529275e-5,1,1,1
bem,bem_0000847,cal,smooth,0,1e-3,0.0091025952618281156,-0.006744881915476274832089996,-0.006744868587347581708352719,1.3328128693123737e-8,1.9760397879545673e-6,1,1,1
bem,bem_0000847,cal,smooth,0,3e-4,0.0027307785785484347,-0.00674486978687818010816746,-0.006744868587347581708352719,1.1995305983998147e-9,1.7784343502999662e-7,1,1,1
