domain,sample_id,branch,valid_steps,best_relative_error,convergence_observed
cstr,cstr_0002356,low_single,7,5.029523991007742e-12,1
cstr,cstr_0002357,high_single,7,1.2483610830821704e-10,1
cstr,cstr_0002366,low_single,7,1.1932769645801014e-10,1
cstr,cstr_0002367,high_triple,7,1.0000000240688141e-10,1
cstr,cstr_0002376,low_triple,7,1.0799398008648604e-13,1
cstr,cstr_0002377,high_single,7,8.439923278263144e-17,1
cstr,cstr_0002386,low_single,7,3.490456533594111e-16,1
cstr,cstr_0002387,high_single,7,5.5946627037572e-11,1
cstr,cstr_0002396,low_single,7,3.105408267455651e-13,1
cstr,cstr_0002397,high_triple,7,1.000000001549773e-10,1
cstr,cstr_0002406,low_triple,7,3.373520091338396e-13,1
cstr,cstr_0002407,high_single,7,1.0211101689079778e-10,1
cstr,cstr_0002416,low_single,7,1.679565506655597e-11,1
cstr,cstr_0002417,high_single,7,4.929841735655223e-13,1
cstr,cstr_0002426,low_single,7,6.284493414768464e-11,1
cstr,cstr_0002427,high_triple,7,1.0000003603650388e-10,1
cstr,cstr_0002436,low_triple,7,3.312668946800088e-16,1
cstr,cstr_0002437,high_single,7,6.496866279882813e-15,1
cstr,cstr_0002446,low_single,7,1.7835227746262146e-15,1
cstr,cstr_0002447,high_single,7,6.218365031751119e-17,1
cstr,cstr_0002456,low_single,7,1.8868336164192644e-13,1
cstr,cstr_0002457,high_triple,7,1.0000000008350318e-10,1
cstr,cstr_0002466,low_triple,7,4.382659678920549e-15,1
cstr,cstr_0002467,high_single,7,1.305036701282519e-13,1
cstr,cstr_0002476,low_single,7,1.0437443486142114e-10,1
cstr,cstr_0002477,high_single,7,2.0409391251895704e-11,1
cstr,cstr_0002486,low_single,7,4.574421342821325e-12,1
cstr,cstr_0002487,high_triple,7,1.0006247087272978e-10,1
cstr,cstr_0002496,low_triple,7,3.433628985338404e-13,1
cstr,cstr_0002497,high_single,7,5.986046064619916e-17,1
cstr,cstr_0002506,low_single,7,1.0241102406307106e-10,1
cstr,cstr_0002507,high_single,7,6.797484403625519e-14,1
cstr,cstr_0002516,low_single,7,1.1973998842298556e-12,1
cstr,cstr_0002517,high_triple,7,1.0001255437511099e-10,1
cstr,cstr_0002526,low_triple,7,3.7582736728974023e-16,1
cstr,cstr_0002527,high_single,7,1.820074846461484e-14,1
cstr,cstr_0002536,low_single,7,9.13623102474441e-16,1
cstr,cstr_0002537,high_single,7,3.854319098033529e-13,1
cstr,cstr_0002546,low_single,7,1.3779971431872113e-16,1
cstr,cstr_0002547,high_triple,7,1.0000038775988624e-10,1
cstr,cstr_0002556,low_triple,7,3.7558478780753166e-17,1
cstr,cstr_0002557,high_single,7,3.649751066033029e-11,1
cstr,cstr_0002566,low_single,7,6.901452880163068e-11,1
cstr,cstr_0002567,high_single,7,4.3477227676282864e-13,1
cstr,cstr_0002576,low_single,7,1.128581788831277e-10,1
cstr,cstr_0002577,high_triple,7,1.0000000001027986e-10,1
cstr,cstr_0002586,low_triple,7,9.746166628035975e-16,1
cstr,cstr_0002587,high_single,7,5.694807753808426e-10,1
cstr,cstr_0002596,low_single,7,1.0625304003672125e-10,1
cstr,cstr_0002597,high_single,7,4.8238221921151025e-15,1
cstr,cstr_0002606,low_single,7,1.1096644238932728e-13,1
cstr,cstr_0002607,high_triple,7,1.0000124294728676e-10,1
cstr,cstr_0002616,low_triple,7,5.814757022804332e-17,1
cstr,cstr_0002617,high_single,7,3.0873458102512467e-13,1
cstr,cstr_0002626,low_single,7,3.568362700051244e-12,1
cstr,cstr_0002627,high_single,7,3.696827169859987e-17,1
cstr,cstr_0002636,low_single,7,1.1810657026837494e-10,1
cstr,cstr_0002637,high_triple,7,1.0000000001000465e-10,1
cstr,cstr_0002646,low_triple,7,5.722388297732043e-18,1
cstr,cstr_0002647,high_single,7,1.0250455334260904e-10,1
cstr,cstr_0002656,low_single,7,6.857254644039446e-15,1
cstr,cstr_0002657,high_single,7,6.907377182380411e-14,1
cstr,cstr_0002666,low_single,7,7.808581490996495e-13,1
cstr,cstr_0002667,high_triple,7,1.000000000454628e-10,1
cstr,cstr_0002676,low_triple,7,2.1210357030246646e-12,1
cstr,cstr_0002677,high_single,7,3.462028066476142e-11,1
cstr,cstr_0002686,low_single,7,1.0031321886678448e-10,1
cstr,cstr_0002687,high_single,7,4.324466841932254e-12,1
cstr,cstr_0002696,low_single,7,1.1643396411933013e-10,1
cstr,cstr_0002697,high_triple,7,1.0000739143366776e-10,1
cstr,cstr_0002706,low_triple,7,2.6901417832167534e-13,1
cstr,cstr_0002707,high_single,7,1.3029002257454755e-10,1
cstr,cstr_0002716,low_single,7,7.77732937868879e-14,1
cstr,cstr_0002717,high_single,7,1.730800214903841e-10,1
cstr,cstr_0002726,low_single,7,5.918031899395494e-11,1
cstr,cstr_0002727,high_triple,7,1.0000000001000766e-10,1
cstr,cstr_0002736,low_triple,7,3.09307148060618e-16,1
cstr,cstr_0002737,high_single,7,6.078418497326315e-14,1
cstr,cstr_0002746,low_single,7,1.0639889837611995e-10,1
cstr,cstr_0002747,high_single,7,1.0640650359112315e-10,1
cstr,cstr_0002756,low_single,7,9.457493329372706e-12,1
cstr,cstr_0002757,high_triple,7,1.0001440096517723e-10,1
cstr,cstr_0002766,low_triple,7,1.3988534034952401e-18,1
cstr,cstr_0002767,high_single,7,2.77289577530193e-14,1
cstr,cstr_0002776,low_single,7,1.174290693187208e-10,1
cstr,cstr_0002777,high_single,7,1.3331351067019789e-11,1
cstr,cstr_0002786,low_single,7,1.5575483961633758e-16,1
cstr,cstr_0002787,high_triple,7,1.000000000198167e-10,1
cstr,cstr_0002796,low_triple,7,1.1685416306860358e-16,1
cstr,cstr_0002797,high_single,7,1.0238982858030809e-10,1
cstr,cstr_0002806,low_single,7,1.1387064669614614e-13,1
cstr,cstr_0002807,high_single,7,8.515762919431402e-17,1
cstr,cstr_0002816,low_single,7,3.87060792767004e-12,1
cstr,cstr_0002817,high_triple,7,1.0000000001000509e-10,1
cstr,cstr_0002826,low_triple,7,2.4524847331699773e-18,1
cstr,cstr_0002827,high_single,7,4.358979957419087e-17,1
cstr,cstr_0002836,low_single,7,7.803458100129305e-11,1
cstr,cstr_0002837,high_single,7,1.8747518091855782e-16,1
cstr,cstr_0002846,low_single,7,6.646975783138224e-16,1
cstr,cstr_0002847,high_triple,7,1.0002181335457291e-10,1
cstr,cstr_0002856,low_triple,7,4.0049496827158295e-18,1
cstr,cstr_0002857,high_single,7,3.95014852028428e-17,1
cstr,cstr_0002866,low_single,7,2.4376588204493645e-12,1
cstr,cstr_0002867,high_single,7,1.2102765667262037e-11,1
cstr,cstr_0002876,low_single,7,1.8331874070303454e-14,1
cstr,cstr_0002877,high_triple,7,1.111783427937576e-10,1
cstr,cstr_0002886,low_triple,7,1.5817002327782702e-16,1
cstr,cstr_0002887,high_single,7,9.694342991552105e-11,1
cstr,cstr_0002896,low_single,7,1.1512514427649087e-10,1
cstr,cstr_0002897,high_single,7,1.879955349409236e-13,1
cstr,cstr_0002906,low_single,7,1.5349983062194493e-11,1
cstr,cstr_0002907,high_triple,7,1.0000000001e-10,1
cstr,cstr_0002916,low_triple,7,5.894863219918325e-13,1
cstr,cstr_0002917,high_single,7,3.5112537079025633e-15,1
cstr,cstr_0002926,low_single,7,9.302186905200367e-11,1
cstr,cstr_0002927,high_single,7,1.02422074153823e-10,1
cstr,cstr_0002936,low_single,7,5.208632413772258e-13,1
cstr,cstr_0002937,high_triple,7,1.0012596412479714e-10,1
cstr,cstr_0002946,low_triple,7,1.2333232828110549e-18,1
cstr,cstr_0002947,high_single,7,1.152914435192294e-10,1
cstr,cstr_0002956,low_single,7,1.7464533157447707e-14,1
cstr,cstr_0002957,high_single,7,1.0820927222675933e-10,1
cstr,cstr_0002966,low_single,7,2.074217329346944e-14,1
cstr,cstr_0002967,high_triple,7,1.000005777605678e-10,1
cstr,cstr_0002976,low_triple,7,3.428952642247185e-11,1
cstr,cstr_0002977,high_single,7,2.8809969111732057e-12,1
cstr,cstr_0002986,low_single,7,3.985343987638488e-11,1
cstr,cstr_0002987,high_single,7,2.1787187901922258e-14,1
cstr,cstr_0002996,low_single,7,9.218786847087324e-16,1
cstr,cstr_0002997,high_triple,7,1.0000000274821838e-10,1
peng_robinson,peng_robinson_0000006,liquid_triple,7,4.301074323723157e-10,1
peng_robinson,peng_robinson_0000007,vapor_single,7,3.7764224519009306e-10,1
peng_robinson,peng_robinson_0000016,liquid_single,7,1.1050316963855756e-10,1
peng_robinson,peng_robinson_0000017,vapor_single,7,1.1965154389359608e-09,1
peng_robinson,peng_robinson_0000026,liquid_single,7,5.397334448519318e-13,1
peng_robinson,peng_robinson_0000027,vapor_triple,7,4.381366297389378e-10,1
peng_robinson,peng_robinson_0000036,liquid_triple,7,3.7020829741177563e-10,1
peng_robinson,peng_robinson_0000037,vapor_single,7,7.453889095441655e-13,1
peng_robinson,peng_robinson_0000046,liquid_single,7,1.3159586714367865e-10,1
peng_robinson,peng_robinson_0000047,vapor_single,7,3.7007162787005523e-10,1
peng_robinson,peng_robinson_0000056,liquid_single,7,5.133814437570399e-11,1
peng_robinson,peng_robinson_0000057,vapor_triple,7,1.4683822690814146e-13,1
peng_robinson,peng_robinson_0000066,liquid_triple,7,1.5415145040971913e-10,1
peng_robinson,peng_robinson_0000067,vapor_single,7,3.94042932693156e-11,1
peng_robinson,peng_robinson_0000076,liquid_single,7,2.1462653099116707e-12,1
peng_robinson,peng_robinson_0000077,vapor_single,7,1.108356105142675e-10,1
peng_robinson,peng_robinson_0000086,liquid_single,7,1.476551152895205e-08,1
peng_robinson,peng_robinson_0000087,vapor_triple,7,9.434099445508563e-13,1
peng_robinson,peng_robinson_0000096,liquid_triple,7,1.0211074512313277e-10,1
peng_robinson,peng_robinson_0000097,vapor_single,7,2.9418656031173115e-12,1
peng_robinson,peng_robinson_0000106,liquid_single,7,1.6788050830340605e-12,1
peng_robinson,peng_robinson_0000107,vapor_single,7,5.770082438848686e-11,1
peng_robinson,peng_robinson_0000116,liquid_single,7,6.268026349923725e-10,1
peng_robinson,peng_robinson_0000117,vapor_triple,7,2.7272458764314405e-11,1
peng_robinson,peng_robinson_0000126,liquid_triple,7,1.1014048212412292e-10,1
peng_robinson,peng_robinson_0000127,vapor_single,7,3.7618570667119783e-10,1
peng_robinson,peng_robinson_0000136,liquid_single,7,7.828405227592473e-12,1
peng_robinson,peng_robinson_0000137,vapor_single,7,5.579695266089896e-10,1
peng_robinson,peng_robinson_0000146,liquid_single,7,4.031441960125086e-13,1
peng_robinson,peng_robinson_0000147,vapor_triple,7,2.6685787292853368e-12,1
peng_robinson,peng_robinson_0000156,liquid_triple,7,2.3609927482585786e-09,1
peng_robinson,peng_robinson_0000157,vapor_single,7,1.5790050740249888e-13,1
peng_robinson,peng_robinson_0000166,liquid_single,7,1.922707153454618e-12,1
peng_robinson,peng_robinson_0000167,vapor_single,7,2.6604934397298288e-11,1
peng_robinson,peng_robinson_0000176,liquid_single,7,2.1596824316301238e-12,1
peng_robinson,peng_robinson_0000177,vapor_triple,7,1.5340585521818232e-12,1
peng_robinson,peng_robinson_0000186,liquid_triple,7,1.0918064689290593e-10,1
peng_robinson,peng_robinson_0000187,vapor_single,7,1.9312728200034328e-10,1
peng_robinson,peng_robinson_0000196,liquid_single,7,2.379248225525541e-13,1
peng_robinson,peng_robinson_0000197,vapor_single,7,3.955199959264193e-11,1
peng_robinson,peng_robinson_0000206,liquid_single,7,1.0428062988151224e-11,1
peng_robinson,peng_robinson_0000207,vapor_triple,7,1.3558473045886347e-10,1
peng_robinson,peng_robinson_0000216,liquid_triple,7,1.0055128287798576e-10,1
peng_robinson,peng_robinson_0000217,vapor_single,7,1.6515224777369277e-11,1
peng_robinson,peng_robinson_0000226,liquid_single,7,1.8391831530611988e-12,1
peng_robinson,peng_robinson_0000227,vapor_single,7,2.6473323215712407e-10,1
peng_robinson,peng_robinson_0000236,liquid_single,7,2.7068675272082588e-11,1
peng_robinson,peng_robinson_0000237,vapor_triple,7,3.569995732224793e-12,1
peng_robinson,peng_robinson_0000246,liquid_triple,7,1.0290761196004399e-10,1
peng_robinson,peng_robinson_0000247,vapor_single,7,5.267349292283194e-12,1
peng_robinson,peng_robinson_0000256,liquid_single,7,1.4484312976941148e-12,1
peng_robinson,peng_robinson_0000257,vapor_single,7,3.184454820983318e-11,1
peng_robinson,peng_robinson_0000266,liquid_single,7,1.4589667445733662e-10,1
peng_robinson,peng_robinson_0000267,vapor_triple,7,1.498094257513152e-12,1
peng_robinson,peng_robinson_0000276,liquid_triple,7,1.2683105066796674e-10,1
peng_robinson,peng_robinson_0000277,vapor_single,7,5.852970207503047e-10,1
peng_robinson,peng_robinson_0000286,liquid_single,7,5.532055605649852e-12,1
peng_robinson,peng_robinson_0000287,vapor_single,7,1.7215916892840908e-10,1
peng_robinson,peng_robinson_0000296,liquid_single,7,1.1800034493677452e-10,1
peng_robinson,peng_robinson_0000297,vapor_triple,7,4.194702283693002e-15,1
peng_robinson,peng_robinson_0000306,liquid_triple,7,1.1382849355753474e-10,1
peng_robinson,peng_robinson_0000307,vapor_single,7,2.9125604711858616e-13,1
peng_robinson,peng_robinson_0000316,liquid_single,7,1.1892937431452811e-12,1
peng_robinson,peng_robinson_0000317,vapor_single,7,5.087335976469955e-10,1
peng_robinson,peng_robinson_0000326,liquid_single,7,6.651139659523783e-13,1
peng_robinson,peng_robinson_0000327,vapor_triple,7,1.9383787185200206e-13,1
peng_robinson,peng_robinson_0000336,liquid_triple,7,1.0735342751010605e-10,1
peng_robinson,peng_robinson_0000337,vapor_single,7,3.907006718849865e-10,1
peng_robinson,peng_robinson_0000346,liquid_single,7,1.0632784391268163e-11,1
peng_robinson,peng_robinson_0000347,vapor_single,7,1.674880783906668e-11,1
peng_robinson,peng_robinson_0000356,liquid_single,7,3.1109911992998426e-12,1
peng_robinson,peng_robinson_0000357,vapor_triple,7,3.412817104822078e-10,1
peng_robinson,peng_robinson_0000366,liquid_triple,7,1.1376305165167382e-10,1
peng_robinson,peng_robinson_0000367,vapor_single,7,1.6780885732578011e-10,1
peng_robinson,peng_robinson_0000376,liquid_single,7,1.4768740643798766e-10,1
peng_robinson,peng_robinson_0000377,vapor_single,7,5.705629751357469e-10,1
peng_robinson,peng_robinson_0000386,liquid_single,7,2.576678861892516e-12,1
peng_robinson,peng_robinson_0000387,vapor_triple,7,9.657553274343037e-11,1
peng_robinson,peng_robinson_0000396,liquid_triple,7,1.2068176165192823e-10,1
peng_robinson,peng_robinson_0000397,vapor_single,7,1.6789248260474174e-10,1
peng_robinson,peng_robinson_0000406,liquid_single,7,2.5953293717196115e-10,1
peng_robinson,peng_robinson_0000407,vapor_single,7,1.668528129531033e-10,1
peng_robinson,peng_robinson_0000416,liquid_single,7,1.4317164815106134e-11,1
peng_robinson,peng_robinson_0000417,vapor_triple,7,2.976224435270893e-11,1
peng_robinson,peng_robinson_0000426,liquid_triple,7,2.0891425230816596e-10,1
peng_robinson,peng_robinson_0000427,vapor_single,7,1.647776780812955e-10,1
peng_robinson,peng_robinson_0000436,liquid_single,7,1.5596784923458845e-10,1
peng_robinson,peng_robinson_0000437,vapor_single,7,3.514610814868336e-10,1
peng_robinson,peng_robinson_0000446,liquid_single,7,9.676685496302602e-14,1
peng_robinson,peng_robinson_0000447,vapor_triple,7,9.831765007840774e-16,1
peng_robinson,peng_robinson_0000456,liquid_triple,7,1.8387199095086475e-10,1
peng_robinson,peng_robinson_0000457,vapor_single,7,3.195047861004555e-10,1
peng_robinson,peng_robinson_0000466,liquid_single,7,6.294514773663183e-10,1
peng_robinson,peng_robinson_0000467,vapor_single,7,3.1588162963597676e-10,1
peng_robinson,peng_robinson_0000476,liquid_single,7,7.852356742763938e-11,1
peng_robinson,peng_robinson_0000477,vapor_triple,7,4.8503568852677935e-12,1
peng_robinson,peng_robinson_0000486,liquid_triple,7,1.0342472871746218e-10,1
peng_robinson,peng_robinson_0000487,vapor_single,7,7.921981145490581e-10,1
peng_robinson,peng_robinson_0000496,liquid_single,7,1.4628819931732897e-10,1
peng_robinson,peng_robinson_0000497,vapor_single,7,1.5490955665324943e-13,1
peng_robinson,peng_robinson_0000506,liquid_single,7,1.1001306888706595e-10,1
peng_robinson,peng_robinson_0000507,vapor_triple,7,1.8527011696417593e-14,1
peng_robinson,peng_robinson_0000516,liquid_triple,7,1.212149618064561e-10,1
peng_robinson,peng_robinson_0000517,vapor_single,7,5.695306932567741e-10,1
peng_robinson,peng_robinson_0000526,liquid_single,7,1.3667452166287763e-09,1
peng_robinson,peng_robinson_0000527,vapor_single,7,1.3224958719707693e-10,1
peng_robinson,peng_robinson_0000536,liquid_single,7,2.7239792250217073e-12,1
peng_robinson,peng_robinson_0000537,vapor_triple,7,6.848252622887636e-12,1
peng_robinson,peng_robinson_0000546,liquid_triple,7,1.1230548703611852e-10,1
peng_robinson,peng_robinson_0000547,vapor_single,7,3.07831241314461e-10,1
peng_robinson,peng_robinson_0000556,liquid_single,7,2.6985499084510345e-12,1
peng_robinson,peng_robinson_0000557,vapor_single,7,1.7436888063719806e-13,1
peng_robinson,peng_robinson_0000566,liquid_single,7,8.763924943951361e-10,1
peng_robinson,peng_robinson_0000567,vapor_triple,7,9.069344383901439e-15,1
peng_robinson,peng_robinson_0000576,liquid_triple,7,1.8975403568475125e-10,1
peng_robinson,peng_robinson_0000577,vapor_single,7,2.2505483666961066e-13,1
peng_robinson,peng_robinson_0000586,liquid_single,7,5.712186476981603e-14,1
peng_robinson,peng_robinson_0000587,vapor_single,7,1.1656107062217714e-09,1
peng_robinson,peng_robinson_0000596,liquid_single,7,2.3178084251419775e-12,1
peng_robinson,peng_robinson_0000597,vapor_triple,7,5.803329938171683e-15,1
peng_robinson,peng_robinson_0000606,liquid_triple,7,1.2496639823122537e-10,1
peng_robinson,peng_robinson_0000607,vapor_single,7,8.58913180332622e-12,1
peng_robinson,peng_robinson_0000616,liquid_single,7,6.49399929474551e-10,1
peng_robinson,peng_robinson_0000617,vapor_single,7,2.47282041596419e-12,1
peng_robinson,peng_robinson_0000626,liquid_single,7,5.542385432100969e-11,1
peng_robinson,peng_robinson_0000627,vapor_triple,7,6.003160690632096e-16,1
peng_robinson,peng_robinson_0000636,liquid_triple,7,1.0162627693894991e-10,1
peng_robinson,peng_robinson_0000637,vapor_single,7,9.976520373864872e-11,1
peng_robinson,peng_robinson_0000646,liquid_single,7,4.240533329423662e-10,1
peng_robinson,peng_robinson_0000647,vapor_single,7,1.2150143260123772e-10,1
peng_robinson,peng_robinson_0000656,liquid_single,7,4.702367605835728e-12,1
peng_robinson,peng_robinson_0000657,vapor_triple,7,6.036572846955961e-12,1
peng_robinson,peng_robinson_0000666,liquid_triple,7,1.0797941363625788e-10,1
peng_robinson,peng_robinson_0000667,vapor_single,7,6.681940155196222e-10,1
peng_robinson,peng_robinson_0000676,liquid_single,7,3.071747007496261e-10,1
peng_robinson,peng_robinson_0000677,vapor_single,7,2.9707998983371655e-11,1
peng_robinson,peng_robinson_0000686,liquid_single,7,1.0106453088584462e-11,1
peng_robinson,peng_robinson_0000687,vapor_triple,7,9.010858136415401e-14,1
peng_robinson,peng_robinson_0000696,liquid_triple,7,1.0603051605015547e-10,1
peng_robinson,peng_robinson_0000697,vapor_single,7,2.2219391518222376e-13,1
peng_robinson,peng_robinson_0000706,liquid_single,7,1.5801368790489242e-10,1
peng_robinson,peng_robinson_0000707,vapor_single,7,8.917056802813689e-13,1
peng_robinson,peng_robinson_0000716,liquid_single,7,6.371805593695331e-12,1
peng_robinson,peng_robinson_0000717,vapor_triple,7,3.42340599123729e-10,1
peng_robinson,peng_robinson_0000726,liquid_triple,7,2.120100723240711e-09,1
peng_robinson,peng_robinson_0000727,vapor_single,7,1.162939325919737e-10,1
peng_robinson,peng_robinson_0000736,liquid_single,7,1.0476001206979175e-10,1
peng_robinson,peng_robinson_0000737,vapor_single,7,1.1188541138214016e-09,1
peng_robinson,peng_robinson_0000746,liquid_single,7,1.2251811065873807e-10,1
peng_robinson,peng_robinson_0000747,vapor_triple,7,7.550628428862984e-12,1
peng_robinson,peng_robinson_0000756,liquid_triple,7,1.5757149436303383e-10,1
peng_robinson,peng_robinson_0000757,vapor_single,7,9.14691392110671e-10,1
peng_robinson,peng_robinson_0000766,liquid_single,7,1.6471099459455032e-10,1
peng_robinson,peng_robinson_0000767,vapor_single,7,1.693944175386483e-11,1
peng_robinson,peng_robinson_0000776,liquid_single,7,2.894916689134652e-10,1
peng_robinson,peng_robinson_0000777,vapor_triple,7,6.526927757918978e-16,1
peng_robinson,peng_robinson_0000786,liquid_triple,7,2.466191283475248e-10,1
peng_robinson,peng_robinson_0000787,vapor_single,7,5.873451648474895e-13,1
peng_robinson,peng_robinson_0000796,liquid_single,7,2.605813397313952e-10,1
peng_robinson,peng_robinson_0000797,vapor_single,7,1.7378151771601883e-11,1
peng_robinson,peng_robinson_0000806,liquid_single,7,2.0709674878588287e-10,1
peng_robinson,peng_robinson_0000807,vapor_triple,7,3.885126414828757e-14,1
peng_robinson,peng_robinson_0000816,liquid_triple,7,1.3416113399239097e-10,1
peng_robinson,peng_robinson_0000817,vapor_single,7,1.3907654775833386e-10,1
peng_robinson,peng_robinson_0000826,liquid_single,7,3.271030130715293e-10,1
peng_robinson,peng_robinson_0000827,vapor_single,7,4.9817411272583186e-11,1
peng_robinson,peng_robinson_0000836,liquid_single,7,2.2728517286359357e-10,1
peng_robinson,peng_robinson_0000837,vapor_triple,7,5.0286334586509226e-11,1
peng_robinson,peng_robinson_0000846,liquid_triple,7,1.0712510138015473e-10,1
peng_robinson,peng_robinson_0000847,vapor_single,7,9.957063623872844e-11,1
peng_robinson,peng_robinson_0000856,liquid_single,7,1.5729250224690664e-12,1
peng_robinson,peng_robinson_0000857,vapor_single,7,2.2957912315069816e-11,1
peng_robinson,peng_robinson_0000866,liquid_single,7,3.709992216221076e-11,1
peng_robinson,peng_robinson_0000867,vapor_triple,7,8.307558513570907e-15,1
peng_robinson,peng_robinson_0000876,liquid_triple,7,1.8489383731504735e-10,1
peng_robinson,peng_robinson_0000877,vapor_single,7,4.1385078618678116e-10,1
peng_robinson,peng_robinson_0000886,liquid_single,7,1.540553639467077e-09,1
peng_robinson,peng_robinson_0000887,vapor_single,7,2.374510306890324e-09,1
peng_robinson,peng_robinson_0000896,liquid_single,7,2.1787656258649045e-11,1
peng_robinson,peng_robinson_0000897,vapor_triple,7,1.0771406262381209e-13,1
peng_robinson,peng_robinson_0000906,liquid_triple,7,1.1942063707938373e-10,1
peng_robinson,peng_robinson_0000907,vapor_single,7,3.331184092140141e-11,1
peng_robinson,peng_robinson_0000916,liquid_single,7,1.981558251328849e-10,1
peng_robinson,peng_robinson_0000917,vapor_single,7,2.5072733077097785e-12,1
peng_robinson,peng_robinson_0000926,liquid_single,7,9.771495980450897e-10,1
peng_robinson,peng_robinson_0000927,vapor_triple,7,3.3724113973740758e-15,1
peng_robinson,peng_robinson_0000936,liquid_triple,7,1.1377799811545598e-10,1
peng_robinson,peng_robinson_0000937,vapor_single,7,3.2587207432815907e-12,1
peng_robinson,peng_robinson_0000946,liquid_single,7,7.877807513953785e-11,1
peng_robinson,peng_robinson_0000947,vapor_single,7,6.21348408034383e-11,1
peng_robinson,peng_robinson_0000956,liquid_single,7,1.418362152227817e-10,1
peng_robinson,peng_robinson_0000957,vapor_triple,7,1.9698965164430814e-11,1
peng_robinson,peng_robinson_0000966,liquid_triple,7,1.777262309772809e-10,1
peng_robinson,peng_robinson_0000967,vapor_single,7,5.889832155434639e-10,1
peng_robinson,peng_robinson_0000976,liquid_single,7,6.015147758930096e-12,1
peng_robinson,peng_robinson_0000977,vapor_single,7,3.660749384036815e-10,1
peng_robinson,peng_robinson_0000986,liquid_single,7,1.2216151648773856e-10,1
peng_robinson,peng_robinson_0000987,vapor_triple,7,3.1063089231543706e-11,1
peng_robinson,peng_robinson_0000996,liquid_triple,7,1.3187562865405665e-10,1
peng_robinson,peng_robinson_0000997,vapor_single,7,2.3865511379350623e-12,1
peng_robinson,peng_robinson_0001006,liquid_single,7,2.3682118842468032e-12,1
peng_robinson,peng_robinson_0001007,vapor_single,7,3.6242284498505337e-12,1
peng_robinson,peng_robinson_0001016,liquid_single,7,1.156450666023058e-11,1
peng_robinson,peng_robinson_0001017,vapor_triple,7,2.707197706748022e-12,1
peng_robinson,peng_robinson_0001026,liquid_triple,7,7.079668035757577e-10,1
peng_robinson,peng_robinson_0001027,vapor_single,7,1.4473459115800558e-10,1
peng_robinson,peng_robinson_0001036,liquid_single,7,1.5758927762420342e-12,1
peng_robinson,peng_robinson_0001037,vapor_single,7,5.1609594902289854e-11,1
peng_robinson,peng_robinson_0001046,liquid_single,7,4.309878627569515e-10,1
peng_robinson,peng_robinson_0001047,vapor_triple,7,3.835602685142145e-15,1
peng_robinson,peng_robinson_0001056,liquid_triple,7,1.0688785154759691e-07,1
peng_robinson,peng_robinson_0001057,vapor_single,7,2.0793637964377805e-12,1
peng_robinson,peng_robinson_0001066,liquid_single,7,1.6219528740084988e-11,1
peng_robinson,peng_robinson_0001067,vapor_single,7,3.625334472129036e-09,1
peng_robinson,peng_robinson_0001076,liquid_single,7,1.561538867194712e-10,1
peng_robinson,peng_robinson_0001077,vapor_triple,7,8.25973693000202e-14,1
peng_robinson,peng_robinson_0001086,liquid_triple,7,1.2751541360598272e-10,1
peng_robinson,peng_robinson_0001087,vapor_single,7,2.49609981910946e-12,1
peng_robinson,peng_robinson_0001096,liquid_single,7,2.4869531247910545e-10,1
peng_robinson,peng_robinson_0001097,vapor_single,7,6.181225221597986e-13,1
peng_robinson,peng_robinson_0001106,liquid_single,7,4.857421427504258e-12,1
peng_robinson,peng_robinson_0001107,vapor_triple,7,4.0707719934000955e-12,1
peng_robinson,peng_robinson_0001116,liquid_triple,7,1.603174919331916e-10,1
peng_robinson,peng_robinson_0001117,vapor_single,7,2.3017164491757365e-11,1
peng_robinson,peng_robinson_0001126,liquid_single,7,2.5932313275390054e-10,1
peng_robinson,peng_robinson_0001127,vapor_single,7,2.5779675601650772e-11,1
peng_robinson,peng_robinson_0001136,liquid_single,7,1.693577735763556e-11,1
peng_robinson,peng_robinson_0001137,vapor_triple,7,9.277404852208292e-14,1
peng_robinson,peng_robinson_0001146,liquid_triple,7,1.0076302987899029e-10,1
peng_robinson,peng_robinson_0001147,vapor_single,7,6.393657647260656e-10,1
peng_robinson,peng_robinson_0001156,liquid_single,7,1.539835535667036e-12,1
peng_robinson,peng_robinson_0001157,vapor_single,7,5.355785940026262e-10,1
peng_robinson,peng_robinson_0001166,liquid_single,7,1.726769063933122e-10,1
peng_robinson,peng_robinson_0001167,vapor_triple,7,1.413319600199279e-13,1
peng_robinson,peng_robinson_0001176,liquid_triple,7,1.3088219671662926e-10,1
peng_robinson,peng_robinson_0001177,vapor_single,7,4.7729787042864594e-12,1
peng_robinson,peng_robinson_0001186,liquid_single,7,1.939645163483862e-10,1
peng_robinson,peng_robinson_0001187,vapor_single,7,2.198050640445896e-12,1
peng_robinson,peng_robinson_0001196,liquid_single,7,7.374353690981898e-14,1
peng_robinson,peng_robinson_0001197,vapor_triple,7,1.3718521238226225e-13,1
peng_robinson,peng_robinson_0001206,liquid_triple,7,8.806689658980417e-10,1
peng_robinson,peng_robinson_0001207,vapor_single,7,1.6339832839063906e-13,1
peng_robinson,peng_robinson_0001216,liquid_single,7,1.4885653338333297e-10,1
peng_robinson,peng_robinson_0001217,vapor_single,7,2.5304359571860536e-12,1
peng_robinson,peng_robinson_0001226,liquid_single,7,1.5438164063152498e-10,1
peng_robinson,peng_robinson_0001227,vapor_triple,7,1.9217480390392545e-11,1
