domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,524288,serial,3,707.845348358,0.740681564435,1541597.1972558007,0
bem,524288,serial,4,707.260867119,0.741293664579,1541597.1972558007,0
bem,524288,serial,5,707.65189743,0.740884044689,1541597.1972558007,0
bem,524288,serial,6,707.90493679,0.740619217005,1541597.1972558007,0
bem,524288,serial,7,707.293757439,0.741259193208,1541597.1972558007,0
bem,524288,serial,8,707.68710804,0.740847182383,1541597.1972558007,0
bem,524288,serial,9,708.069097519,0.740447509766,1541597.1972558007,0
bem,524288,serial,10,708.060167313,0.740456848448,1541597.1972558007,0
bem,524288,serial,11,707.278436661,0.741275250063,1541597.1972558007,0
bem,524288,serial,12,707.866786957,0.740659132001,1541597.1972558007,0
bem,524288,serial,13,707.766706467,0.740763863586,1541597.1972558007,0
bem,524288,serial,14,707.581057549,0.740958218718,1541597.1972558007,0
bem,524288,serial,15,708.499648094,0.739997544685,1541597.1972558007,0
bem,524288,serial,16,708.125617027,0.740388410464,1541597.1972558007,0
bem,524288,serial,17,708.289337158,0.740217270676,1541597.1972558007,0
bem,524288,serial,18,708.150506973,0.740362387426,1541597.1972558007,0
bem,524288,serial,19,707.770106316,0.740760305248,1541597.1972558007,0
