index,h_relative,near_knot,fd,min_side_relative_error,branch_change,status
431,0.001,0,0.058873742765390744,0.00086018600693704098,0,1
432,0.001,1,0.021022110788268312,0.062200681610469974,0,1
433,0.001,0,0.024808095861292633,5.548236099870153e-06,0,1
434,0.001,0,0.07459050172305022,0.0030250013964234794,0,1
435,0.001,0,0.028075219221044345,4.8513251418739983e-06,0,1
436,0.001,0,0.023980924806482479,7.7331217274382035e-06,0,1
437,0.001,0,0.11679587454902268,0.0017205216001296632,0,1
438,0.001,0,0.074895517556900382,0.0020620674739995864,0,1
439,0.001,0,0.094137383250154347,0.0076648901631548114,0,1
440,0.001,0,0.027600995909743724,9.5649018094972598e-06,0,1
441,0.001,0,0.095120019628857397,0.00052337070544006693,0,1
442,0.001,0,0.02807304066291336,1.4903808926992601e-05,0,1
443,0.001,0,0.11372444216882883,0.0016179182259370433,0,1
444,0.001,0,0.030786284160901584,1.2474968786748851e-05,0,1
445,0.001,0,0.067692602416851669,0.0002079281842692652,0,1
446,0.001,0,6.5074537791593716,13.511184836363126,1,1
447,0.001,0,0.096976645140790005,0.0042938936899268084,0,1
448,0.001,1,0.013729917140533539,0.0011317760634453821,0,1
449,0.001,0,0.030705959870800239,9.454208651769688e-06,0,1
450,0.001,0,0.016850614907974997,2.3051860076978126e-06,0,1
451,0.001,0,0.030212416063122409,1.1197728974452035e-05,0,1
452,0.001,0,0.027876930959223976,5.9270750576401774e-06,0,1
453,0.001,0,0.059543358659038453,6.7759147333352628e-07,0,1
454,0.001,0,0.028382273387721344,1.3610033712926743e-05,0,1
455,0.001,0,0.13366277848560074,0.0044750432491646886,0,1
456,0.001,0,0.17920905028607895,0.021210872593825002,0,1
457,0.001,0,0.024161961845846441,9.585777821197903e-06,0,1
458,0.001,0,0.16117368645325081,0.058770709263295196,0,1
459,0.001,0,-2.9361061540823461,48.539766472555414,1,1
460,0.001,0,0.14318704187787798,0.03142282061016017,0,1
461,0.001,0,0.016345199148069482,6.4050792415245703e-07,0,1
462,0.001,0,0.065068611516087047,0.00083193005832640874,0,1
463,0.001,0,0.094119239109411515,0.00056231606326793623,0,1
464,0.001,0,0.073686246943340319,0.00014610432109048814,0,1
465,0.001,0,0.023774897331295682,9.3095572679971711e-06,0,1
466,0.001,0,0.019608138014768073,4.3751943255716532e-08,0,1
467,0.001,0,0.011610822660016933,2.3292862430989026e-06,0,1
468,0.001,0,0.020324936370131202,4.0706170261880863e-07,0,1
469,0.001,0,0.089584427415734649,6.1537932484910514e-07,0,1
470,0.001,0,0.028320639385690127,1.1524274539599503e-05,0,1
471,0.001,0,0.028038276778151135,5.9658390014437987e-06,0,1
472,0.001,0,0.06743140963459264,0.00020811675442405651,0,1
473,0.001,0,0.075680355084801462,0.0014451483803062184,0,1
474,0.001,0,0.029795997417052258,8.002885102442543e-06,0,1
475,0.001,0,0.032368104501533608,1.1123838164886778e-05,0,1
476,0.001,0,0.029211489838700439,1.1857790115903243e-05,0,1
477,0.001,1,0.016228169850436836,0.024170301467886322,0,1
478,0.001,0,0.030484029459403494,9.5690991996562809e-06,0,1
479,0.001,0,0.073726597413737341,0.00081270233730517663,0,1
480,0.001,0,0.074660061574456385,0.00035108853450152024,0,1
481,0.001,1,0.024762851435205017,0.008288121126024027,0,1
482,0.001,0,5.8422193978072654,14.959988177484597,1,1
483,0.001,0,1.9592655628257833,8.1938815604529918,1,1
484,0.001,0,0.10022633017164739,0.0054102276742247681,0,1
485,0.001,0,0.019204278195219703,9.6394880403584707e-07,0,1
486,0.001,0,0.028471310631603821,5.7168904660995524e-07,0,1
487,0.001,0,0.076041414564950213,0.0010920799605419812,0,1
488,0.001,0,0.030152399407289417,1.0669990584698333e-05,0,1
489,0.001,0,0.028971477725708281,6.9191225975785803e-06,0,1
490,0.001,0,0.028773727456239739,1.0415100850262924e-05,0,1
491,0.001,0,0.028477964052410876,5.8349883297387088e-06,0,1
492,0.001,0,0.029756989235459878,5.7677754774490257e-06,0,1
493,0.001,0,0.04563984028084405,5.9686607421468693e-08,0,1
494,0.001,0,0.029586960881147185,9.9666913509674641e-06,0,1
495,0.001,0,0.015348867903014238,6.1507074612975218e-08,0,1
496,0.001,0,0.020082202610088484,4.5393797246495809e-07,0,1
497,0.001,0,0.029979609660779772,5.2138661086837682e-07,0,1
498,0.001,0,0.01733661452908249,1.6634370810284179e-07,0,1
499,0.001,0,0.043218351546355664,1.9119623911221919e-07,0,1
500,0.001,1,0.013777184321944342,0.0008576949871998093,0,1
501,0.001,1,0.02173420847126304,0.0011528493843608696,0,1
502,0.001,0,0.035753003316278113,5.874212504314731e-08,0,1
503,0.001,0,0.04717786060542431,9.8960708938114964e-08,0,1
504,0.001,0,0.02142472545772265,3.2309038127767847e-08,0,1
505,0.001,1,0.015295904129155626,0.0038325132575329737,0,1
506,0.001,0,0.018072872362980517,1.0535879270593055e-06,0,1
507,0.001,1,0.015261363143064841,0.014585345969401886,0,1
508,0.001,0,0.014199385630467989,8.2061768480339602e-08,0,1
509,0.001,0,0.016418160676881038,7.0080552556613335e-08,0,1
510,0.001,1,0.022939607693398568,0.0079878434414461137,0,1
511,0.001,0,0.014892273605165403,1.9428485316938586e-08,0,1
512,0.001,0,0.013848160383095331,6.5374734259579404e-08,0,1
513,0.001,0,0.029126692495392247,7.404593989040477e-08,0,1
514,0.001,0,0.036281087185870892,6.2234918280144951e-07,0,1
515,0.001,1,0.017519083761726981,0.025812192493918629,0,1
516,0.001,0,0.028295967390950454,8.5277550937591741e-08,0,1
517,0.001,1,0.017292653137870814,0.0013424603724685362,0,1
518,0.001,0,0.017788902072349816,1.8931357387859364e-06,0,1
519,0.001,1,0.015363928278013335,0.0019920757241802755,0,1
520,0.001,1,0.015045916401002505,0.02276150842831106,0,1
521,0.001,0,0.014354148613420343,1.2620827535257535e-06,0,1
522,0.001,0,0.028928194670463332,1.1089655350292874e-05,0,1
523,0.001,0,0.015225700676162203,1.7316969353554424e-07,0,1
524,0.001,1,0.018140292693758355,0.0041982201026081276,0,1
525,0.001,0,0.026915552211567422,6.7850661397627895e-08,0,1
526,0.001,0,0.015165459611083185,8.6125728788960649e-07,0,1
527,0.001,0,0.048267119180043665,2.1833899042884414e-08,0,1
528,0.001,0,0.040369477710414395,5.6497914367997458e-07,0,1
529,0.001,0,0.014684096194292701,1.1397915535191626e-07,0,1
530,0.001,0,0.017797402076421616,4.5047302154160033e-08,0,1
531,0.001,0,0.032294919436926493,6.8200182041022163e-08,0,1
532,0.001,0,0.020196378808429866,6.9349698199028138e-08,0,1
533,0.001,0,0.016877248500818891,1.1554613008969436e-07,0,1
534,0.001,0,0.015107717712051339,6.7215602411921661e-09,0,1
535,0.001,1,0.014148510339258683,0.023033641322720885,0,1
536,0.001,0,0.015053696912971601,1.1414623135968246e-07,0,1
537,0.001,0,0.059128952559558703,6.0960428876758512e-08,0,1
538,0.001,0,0.043500130028760985,3.1511211309951247e-08,0,1
539,0.001,0,0.015004703447314889,9.7503829195069622e-08,0,1
540,0.001,1,0.018350358707834996,0.046638492921982112,0,1
541,0.001,0,0.014861434549458232,1.0018452017886011e-06,0,1
542,0.001,1,0.016446196473319047,0.0038170602721838295,0,1
543,0.001,1,0.034166353703707401,0.0042257230664683133,0,1
544,0.001,1,0.014776260293384042,0.0014786691319528882,0,1
545,0.001,1,0.01596777512081235,0.024292644019334841,0,1
546,0.001,1,0.014468656546583851,0.022650704555201323,0,1
547,0.001,0,0.014877415306787259,3.7863298992918724e-08,0,1
548,0.001,1,0.017024340233968874,0.013957360298387745,0,1
549,0.001,0,0.012579332345078265,5.9935278792851919e-08,0,1
550,0.001,0,0.016368284166398284,3.796484734519009e-08,0,1
551,0.001,0,0.014519998715829605,6.362267032284099e-08,0,1
552,0.001,0,0.019727053317073483,7.4939692817862564e-08,0,1
553,0.001,0,0.01838399504807384,4.3115457543469888e-08,0,1
554,0.001,0,0.015839261708917304,7.952285242925443e-08,0,1
555,0.001,1,0.013162128454190517,0.032520556664746507,0,1
556,0.001,0,0.025823779942201905,3.9776489477283126e-08,0,1
557,0.001,0,0.015384489544620837,3.9163571567940341e-08,0,1
558,0.001,1,0.013073081175484428,0.028577245265479102,0,1
559,0.001,0,0.031624215264745799,5.1627990327909272e-08,0,1
560,0.001,1,0.027761234927827554,0.0028439199076959907,0,1
561,0.001,1,0.012819071820465549,0.013546675229345514,0,1
562,0.001,0,0.016582856056987734,1.018133765427084e-06,0,1
563,0.001,0,0.02948219541930186,1.2112031470901577e-07,0,1
564,0.001,0,0.026446567065821023,2.2641560026664998e-07,0,1
565,0.001,0,0.016729348080543303,1.5264222842133471e-07,0,1
566,0.001,0,0.018097917654302083,2.1525190026418458e-07,0,1
567,0.001,1,0.012236762624036453,0.034430774177235654,0,1
568,0.001,1,0.014183420247243429,0.036255278670135206,0,1
569,0.001,0,0.040414512135287309,3.4607153363061744e-07,0,1
570,0.001,0,0.012830340250642084,1.4514979372921866e-06,0,1
571,0.001,0,0.021627299028707064,7.5574588479106016e-08,0,1
572,0.001,0,0.018487169266524179,2.9857656042314334e-07,0,1
573,0.001,0,0.012506967290103784,1.7237027410092373e-07,0,1
574,0.001,0,0.025893820700223686,3.6068362244299263e-08,0,1
575,0.001,1,0.021705657865108998,0.00075677157317222479,0,1
576,0.001,0,0.027238622777331644,9.8271210136230298e-07,0,1
577,0.001,0,0.018674306165796326,8.4910048992818024e-08,0,1
578,0.001,0,0.037102189126422477,4.454626170140017e-07,0,1
579,0.001,1,0.015366869117958839,0.013740634463579178,0,1
580,0.001,0,0.013433193343715804,2.8759208410755326e-07,0,1
581,0.001,0,0.012596184786243554,7.8245149783854742e-07,0,1
582,0.001,0,0.038516328724926913,1.0007865888232231e-07,0,1
583,0.001,0,0.024172751723649469,1.5497215497608318e-07,0,1
584,0.001,0,0.013542953239230989,1.7342309201445161e-08,0,1
585,0.001,0,0.027801576177930994,1.5748765753704053e-07,0,1
586,0.001,1,0.017829329083812462,0.0029348841528720575,0,1
587,0.001,0,0.016686285581331856,9.0965793526107224e-08,0,1
588,0.001,0,0.013511496717606713,3.2177487240690702e-08,0,1
589,0.001,0,0.012457590058125835,6.4949443750830254e-08,0,1
590,0.001,0,0.014837243690414238,9.6180060724156133e-07,0,1
591,0.001,0,0.035072704399348086,2.2938617960808863e-07,0,1
592,0.001,0,0.013900126695798697,1.1377948806196291e-09,0,1
593,0.001,0,0.014425550077816506,3.8543555173440456e-08,0,1
594,0.001,1,0.012805741182117619,0.030986657861685085,0,1
595,0.001,1,0.017115619299782212,0.0086437159691843419,0,1
596,0.001,1,0.019500771183297856,0.0051467534164887866,0,1
597,0.001,0,0.020658024443652039,1.5678377616620353e-07,0,1
598,0.001,0,0.01688748472814856,7.6393503716205055e-08,0,1
599,0.001,0,0.024278603366188076,6.6678756914226495e-08,0,1
0,0.00029999999999999997,1,0.022390625450669048,1.8727034237375498e-08,0,1
1,0.00029999999999999997,0,0.012874547028400475,2.3063406534156562e-08,0,1
2,0.00029999999999999997,0,0.017882258963482726,1.5173224749268366e-08,0,1
3,0.00029999999999999997,0,0.01940842101150872,1.5663372951323272e-08,0,1
4,0.00029999999999999997,0,0.042186706519045269,1.5028350360532283e-07,0,1
5,0.00029999999999999997,0,0.030117987007978561,2.2164791697383907e-08,0,1
6,0.00029999999999999997,0,0.041058797321512817,2.5685505473453288e-08,0,1
7,0.00029999999999999997,0,0.018637946540250763,1.2490641245777294e-08,0,1
8,0.00029999999999999997,0,0.03391196884094265,7.8959509037973388e-07,0,1
9,0.00029999999999999997,1,0.041386072677504757,0.019488887394159077,0,1
10,0.00029999999999999997,1,0.026897779393798182,0.015258780788305379,0,1
11,0.00029999999999999997,0,0.019412806763163423,1.395464720402359e-08,0,1
12,0.00029999999999999997,0,0.016083157200205568,1.5110495460411557e-07,0,1
13,0.00029999999999999997,1,0.02022707539336014,0.0080997637682712256,0,1
14,0.00029999999999999997,0,0.016847552372844861,8.5934340310709654e-08,0,1
15,0.00029999999999999997,0,0.030892630506298611,1.2536697896794678e-08,0,1
16,0.00029999999999999997,0,0.01078360898921165,1.8226714241961627e-07,0,1
17,0.00029999999999999997,0,0.020351267310836269,6.5338890058608991e-09,0,1
18,0.00029999999999999997,0,0.037364251846911008,2.0065898345530686e-08,0,1
19,0.00029999999999999997,0,0.028532230019092369,1.2178883435801109e-07,0,1
20,0.00029999999999999997,1,0.021831172543908869,0.0096734185723508087,0,1
21,0.00029999999999999997,1,0.01817521703114075,0.0075030914458555928,0,1
22,0.00029999999999999997,1,0.019842373315256023,0.0095834202085278725,0,1
23,0.00029999999999999997,0,0.017248418603615992,3.1705781659180044e-08,0,1
24,0.00029999999999999997,1,0.018932132879485881,0.0089232596372480228,0,1
25,0.00029999999999999997,0,0.023019368193408225,7.2596823572906829e-09,0,1
26,0.00029999999999999997,0,0.025809643323941863,1.2702352093665545e-08,0,1
27,0.00029999999999999997,1,0.020605883873165354,0.0038384190996808504,0,1
28,0.00029999999999999997,1,0.024444863190027304,0.031413419974599031,0,1
29,0.00029999999999999997,0,0.018726472629533846,2.8196573875653984e-07,0,1
30,0.00029999999999999997,0,0.056267587389281226,5.2982169170156521e-07,0,1
31,0.00029999999999999997,0,0.046885092406187448,2.1500124461381613e-07,0,1
32,0.00029999999999999997,0,0.013381263525117549,4.0982507454258066e-06,0,1
33,0.00029999999999999997,1,0.011544866853762046,0.0012954398036560154,0,1
34,0.00029999999999999997,0,0.0154541014461966,5.0666775393555632e-08,0,1
35,0.00029999999999999997,1,0.025202507801658763,0.010872958442923124,0,1
36,0.00029999999999999997,1,0.020036727945665973,0.0037571780491016571,0,1
37,0.00029999999999999997,1,0.014891153457003091,0.034205716311181251,0,1
38,0.00029999999999999997,0,0.018163602359261236,3.0692692098021302e-09,0,1
39,0.00029999999999999997,0,0.039250596408625958,2.6737685473082135e-08,0,1
40,0.00029999999999999997,1,0.022216064050431059,0.0038449284346959009,0,1
41,0.00029999999999999997,0,0.016178506114450007,1.4593502918157806e-06,0,1
42,0.00029999999999999997,1,0.018603319503874314,0.0038567500802602823,0,1
43,0.00029999999999999997,0,0.018750589985089813,9.9736958357396961e-09,0,1
44,0.00029999999999999997,0,0.014090619439837823,2.4205952719725207e-07,0,1
45,0.00029999999999999997,0,0.043803179048782399,2.4184965827531195e-08,0,1
46,0.00029999999999999997,0,0.017142308422914539,4.3715996446808474e-06,0,1
47,0.00029999999999999997,0,0.012839489249283713,1.4459683798271238e-06,0,1
48,0.00029999999999999997,0,0.015983136342485573,7.3589761170946925e-08,0,1
49,0.00029999999999999997,1,0.016349451728303797,0.0051759223173269021,0,1
50,0.00029999999999999997,1,0.015432636847789095,0.0019277262047428772,0,1
51,0.00029999999999999997,1,0.013953169636702813,0.0052125365976066328,0,1
52,0.00029999999999999997,1,0.018596363671189504,0.0039180823657511106,0,1
53,0.00029999999999999997,1,0.012532639939227883,1.124561187018753e-08,0,1
54,0.00029999999999999997,1,0.012180148304226465,0.0039188653374761864,0,1
55,0.00029999999999999997,1,0.012037978562621336,0.0040658511274783687,0,1
56,0.00029999999999999997,0,0.016111518815903163,1.1345047046373335e-09,0,1
57,0.00029999999999999997,0,0.071669978136347387,1.3499047924255301e-06,0,1
58,0.00029999999999999997,1,0.022274667851182605,0.0081387713871544573,0,1
59,0.00029999999999999997,1,0.014407225061793122,8.58604099993935e-07,0,1
60,0.00029999999999999997,1,0.022962697412149454,0.011821324655404605,0,1
61,0.00029999999999999997,1,0.01380674269444503,8.7161146783916438e-09,0,1
62,0.00029999999999999997,1,0.011768515550759476,7.010449262326758e-11,0,1
63,0.00029999999999999997,1,0.0094210485360194923,0.010302463224742452,0,1
64,0.00029999999999999997,0,0.011545516108610574,1.6593876864916789e-09,0,1
65,0.00029999999999999997,0,0.0090491320257320255,1.3051082287657703e-08,0,1
66,0.00029999999999999997,0,0.010577453011092922,1.1716640894453976e-09,0,1
67,0.00029999999999999997,0,0.017875605861557481,1.4958926853598576e-08,0,1
68,0.00029999999999999997,1,0.012497763705740733,0.0024027474845058905,0,1
69,0.00029999999999999997,1,0.014666262321284269,5.048216426618612e-10,0,1
70,0.00029999999999999997,0,0.0094726452045748206,8.4135152054618337e-10,0,1
71,0.00029999999999999997,0,0.016482444546013643,1.731935850483519e-09,0,1
72,0.00029999999999999997,0,0.014157732435700097,3.3546330005174657e-08,0,1
73,0.00029999999999999997,0,0.012877980561081389,1.9598002682340103e-09,0,1
74,0.00029999999999999997,1,0.0021920046841165108,0.0092244596358034125,0,1
75,0.00029999999999999997,0,0.0095693451879103834,6.3793609388678976e-11,0,1
76,0.00029999999999999997,1,0.01849941033876866,0.023711264944754607,0,1
77,0.00029999999999999997,0,0.0027634314336498346,3.7940032825832736e-08,0,1
78,0.00029999999999999997,0,0.021485189568536373,1.8819663284285464e-08,0,1
79,0.00029999999999999997,1,0.014963216234913984,0.0046988252153182105,0,1
80,0.00029999999999999997,0,0.0091522148795567318,3.6066751656074774e-08,0,1
81,0.00029999999999999997,1,0.012730868986660203,8.3439938206181238e-08,0,1
82,0.00029999999999999997,0,0.01395603338079828,4.6519536195394004e-08,0,1
83,0.00029999999999999997,1,0.0015226957756710913,0.014233076305068206,0,1
84,0.00029999999999999997,1,0.0093191167092823556,0.018514352311634733,0,1
85,0.00029999999999999997,0,0.0075500890026415305,9.5011737933764085e-09,0,1
86,0.00029999999999999997,1,0.012159324513469716,0.0038715211659375213,0,1
87,0.00029999999999999997,1,0.0091698949759205384,0.0028011446345906758,0,1
88,0.00029999999999999997,0,0.0052196440779466247,1.4387033740853768e-07,0,1
89,0.00029999999999999997,0,0.10057190387528318,5.775630540669694e-07,0,1
90,0.00029999999999999997,0,0.0070720609770346657,4.8229431286109784e-09,0,1
91,0.00029999999999999997,0,0.15028684166409431,0.0029260349389309487,0,1
92,0.00029999999999999997,1,0.016936209599216264,4.3402928417474958e-10,0,1
93,0.00029999999999999997,0,0.11650680479316211,0.00095164058097428963,0,1
94,0.00029999999999999997,1,0.017390584029515443,0.037502969317706698,0,1
95,0.00029999999999999997,0,0.082454059101791918,0.0003169110756052958,0,1
96,0.00029999999999999997,1,0.018998233449690462,0.0029150728482306948,0,1
97,0.00029999999999999997,0,0.02947550901541544,1.3324544629272923e-08,0,1
98,0.00029999999999999997,0,0.0081672511781616507,1.3223657778385466e-10,0,1
99,0.00029999999999999997,1,0.0075059495538369603,6.7503361696157604e-08,0,1
100,0.00029999999999999997,0,0.052254407035438516,6.6450366109023325e-08,0,1
101,0.00029999999999999997,0,0.13826251805674675,0.0002869375785804789,0,1
102,0.00029999999999999997,0,0.028251804507730915,1.1132188475663828e-06,0,1
103,0.00029999999999999997,0,0.026905094344013007,5.4208934955921557e-07,0,1
104,0.00029999999999999997,0,0.074508293787835231,6.8263112923451461e-07,0,1
105,0.00029999999999999997,0,0.20951442273044496,0.001233766933927061,0,1
106,0.00029999999999999997,0,0.16010141265646102,0.0051086183276559533,0,1
107,0.00029999999999999997,0,5.7683882592351283,20.125440399335275,1,1
108,0.00029999999999999997,0,0.18365033282066054,0.01698778351482113,0,1
109,0.00029999999999999997,0,0.028320113616235414,1.1747572515893472e-09,0,1
110,0.00029999999999999997,0,0.0661409138871034,1.8477809617766942e-05,0,1
111,0.00029999999999999997,0,0.073131100968003307,1.2805879994071407e-05,0,1
112,0.00029999999999999997,0,0.027358200296630952,7.2472136807920937e-07,0,1
113,0.00029999999999999997,0,0.011882593139970504,2.1101310195455429e-09,0,1
114,0.00029999999999999997,1,0.013853185637764647,0.0014500920832671463,0,1
115,0.00029999999999999997,0,0.076753666204809654,3.0562267476014078e-05,0,1
116,0.00029999999999999997,0,0.022493086040263194,7.4906906487413976e-07,0,1
117,0.00029999999999999997,0,0.028160746027025892,5.3090244431243747e-07,0,1
118,0.00029999999999999997,0,0.029425606522564249,5.0804570989538291e-07,0,1
119,0.00029999999999999997,0,0.029318582697982445,8.0573804433446887e-07,0,1
120,0.00029999999999999997,0,0.05964345502251428,7.6084978796488371e-05,0,1
121,0.00029999999999999997,0,0.1031911501721684,0.00079327415793034324,0,1
122,0.00029999999999999997,0,0.26874095619720795,0.0026945851628892062,0,1
123,0.00029999999999999997,0,0.031673738636724263,1.2510539201772591e-06,0,1
124,0.00029999999999999997,0,0.021352177871583652,2.2752501964202796e-07,0,1
125,0.00029999999999999997,0,0.26424270610863571,0.0072250155396749406,0,1
126,0.00029999999999999997,0,0.062603883914899433,0.00010594386112618677,0,1
