effective_irradiance_W_m2,cell_temperature_C,V,I,P
1000,10,43.40737787726976,4.908763504234599,213.0765523384621
1000,10,43.75743737628,4.90552281097638,214.6531071992119
1000,10,44.10749687529024,4.901939849241979,216.2122965833013
1000,10,44.45755637430047,4.897965183028849,217.751563243866
1000,10,44.80761587331072,4.893542532314631,219.2679740476622
1000,10,45.15767537232096,4.888607917318459,220.758169352825
1000,10,45.50773487133119,4.883088724116811,222.2183070102948
1000,10,45.85779437034144,4.876902693448924,223.6440008803451
1000,10,46.20785386935167,4.869956838135642,225.0302539266217
1000,10,46.55791336836192,4.862146299262056,226.3713861853443
1000,10,46.90797286737216,4.853353157316057,227.6609582191566
1000,10,47.25803236638239,4.843445221975442,228.8916910649156
1000,10,47.60809186539264,4.832274833268446,230.0553841810691
1000,10,47.95815136440287,4.819677717346305,231.1428334961338
1000,10,48.30821086341312,4.805471951864307,232.1437523488784
1000,10,48.65827036242336,4.789457108469072,233.0466988731185
1000,10,49.00832986143359,4.771413652292887,233.8390141769174
1000,10,49.35838936044384,4.751102689413142,234.5067764355057
1000,10,49.70844885945407,4.728266161264838,235.0347766711204
1000,10,50.05850835846432,4.702627587920915,235.406522416684
1000,10,50.40856785747456,4.673893457652561,235.6042755186855
1000,10,50.75862735648479,4.641755345949319,235.6091298850126
1000,10,51.10868685549504,4.605892821363446,235.4011338970369
1000,10,51.45874635450527,4.565977157275773,234.959460396719
1000,10,51.80880585351552,4.521675818652639,234.2626246211104
1000,10,52.15886535252576,4.472657633801888,233.2887472894191
1000,10,52.50892485153599,4.418598497992441,232.0158564801949
1000,10,52.85898435054624,4.359187395519236,230.4222183208497
1000,10,53.20904384955647,4.294132477453638,228.4866832886352
1000,10,53.55910334856672,4.223166901904705,226.1890325573604
1000,10,53.90916284757696,4.146054138337424,223.5103077185025
1000,10,54.25922234658719,4.062592460383709,220.4331076115284
1000,10,54.60928184559744,3.972618401494821,216.9418379522374
1000,10,54.95934134460767,3.876009019343431,213.0229027488737
1000,10,55.30940084361792,3.772682899351961,208.6648307361202
1000,10,55.65946034262816,3.662599914650387,203.8583347003965
1000,10,56.00951984163839,3.545759838948613,198.5963060532769
1000,10,56.35957934064864,3.422199972070414,192.8737508454681
1000,10,56.70963883965887,3.291991980254027,186.6876762632593
1000,10,57.05969833866912,3.155238173343388,180.0369383576271
1000,10,57.40975783767936,3.012067440393238,172.9220623437345
1000,10,57.75981733668959,2.862631047959037,165.3450464324503
1000,10,58.10987683569984,2.707098476551819,157.3091590545368
1000,10,58.45993633471007,2.545653435646225,148.8187377781143
1000,10,58.80999583372031,2.37849016084371,139.8789964497633
1000,10,59.16005533273056,2.205810061853263,130.4958453127329
1000,10,59.51011483174079,2.027818759207616,120.6757272184034
1000,10,59.86017433075104,1.844723522325097,110.4254716384174
1000,10,60.21023382976127,1.656731102006349,99.75216704484032
1000,10,60.56029332877151,1.46404593643688,88.66305135741345
1000,10,60.91035282778176,1.266868700591596,77.16541953950751
1000,10,61.26041232679199,1.065395163721676,65.26654702055991
1000,10,61.61047182580224,0.8598153175521462,52.97362739743971
1000,10,61.96053132481247,0.6503127379463363,40.29372277044853
1000,10,62.31059082382271,0.4370641445873444,27.2337250771461
1000,10,62.66065032283296,0.2202391259360851,13.8003268576874
1000,10,63.01070982184319,-3.524958103184872e-14,-2.221101121739368e-12
200,50,0,1.043007512761324,0
200,50,0.2708561790707715,1.042865499547529,0.282466564492175
200,50,0.5417123581415429,1.042723485758404,0.5648561983597548
200,50,0.8125685372123144,1.042581471336769,0.8471689010887812
200,50,1.083424716283086,1.042439456219761,1.129404672097189
200,50,1.354280895353857,1.042297440338267,1.411563510726343
200,50,1.625137074424629,1.042155423616309,1.693645416231568
200,50,1.8959932534954,1.042013405970354,1.975650387771555
200,50,2.166849432566172,1.041871387308569,2.257578424396503
200,50,2.437705611636943,1.041729367529993,2.539429525034868
200,50,2.708561790707715,1.041587346523632,2.821203688478545
200,50,2.979417969778486,1.041445324167458,3.102900913366304
200,50,3.250274148849257,1.041303300327318,3.384521198165296
200,50,3.521130327920029,1.041161274855724,3.66606454115037
200,50,3.791986506990801,1.04101924759053,3.947530940381006
200,50,4.062842686061572,1.040877218353476,4.228920393675532
200,50,4.333698865132344,1.040735186948582,4.510232898582369
200,50,4.604555044203115,1.040593153160394,4.791468452347918
200,50,4.875411223273886,1.040451116752043,5.072627051880757
200,50,5.146267402344658,1.040309077463116,5.353708693711679
200,50,5.41712358141543,1.040167035007322,5.634713373949134
200,50,5.687979760486201,1.040024989069914,5.915641088229554
200,50,5.958835939556972,1.039882939304864,6.196491831661966
200,50,6.229692118627744,1.039740885331753,6.477265598766253
200,50,6.500548297698515,1.039598826732352,6.757962383404365
200,50,6.771404476769287,1.039456763046868,7.038582178703674
200,50,7.042260655840058,1.039314693769809,7.319124976971585
200,50,7.31311683491083,1.039172618345443,7.599590769600423
200,50,7.583973013981601,1.039030536162806,7.879979546961552
200,50,7.854829193052373,1.038888446550212,8.160291298287433
200,50,8.125685372123144,1.038746348769218,8.440526011540362
200,50,8.396541551193916,1.03860424200799,8.720683673266354
200,50,8.667397730264687,1.038462125374008,9.000764268432517
200,50,8.938253909335458,1.038319997886045,9.280767780246128
200,50,9.209110088406231,1.038177858465356,9.560694189953287
200,50,9.479966267477002,1.03803570592598,9.84054347661497
200,50,9.750822446547772,1.03789353896409,10.12031561685795
200,50,10.02167862561855,1.037751356146273,10.40001058459776
200,50,10.29253480468932,1.037609155896654,10.67962835073061
200,50,10.56339098376009,1.037466936482738,10.95916888279096
200,50,10.83424716283086,1.037324695999843,11.23863214457068
200,50,11.10510334190163,1.037182432353986,11.51801809569591
200,50,11.3759595209724,1.037040143243071,11.7973266911566
200,50,11.64681570004317,1.036897826136205,12.07655788078379
200,50,11.91767187911394,1.036755478250958,12.35571160866878
200,50,12.18852805818472,1.036613096528365,12.63478781251771
200,50,12.45938423725549,1.036470677605441,12.91378642293474
200,50,12.73024041632626,1.036328217784968,13.19270736262556
200,50,13.00109659539703,1.036185713002277,13.47155054551295
200,50,13.2719527744678,1.036043158788728,13.75031587575445
200,50,13.54280895353857,1.035900550231563,14.02900324665154
200,50,13.81366513260935,1.035757881929764,14.30761253943849
200,50,14.08452131168012,1.035615147945537,14.58614362193767
200,50,14.35537749075089,1.035472341750954,14.86459634706675
200,50,14.62623366982166,1.035329456169312,15.14297055118175
200,50,14.89708984889243,1.035186483310657,15.42126605223784
200,50,15.1679460279632,1.035043414500892,15.69948264774828
200,50,15.43880220703397,1.034900240203857,15.9776201125193
200,50,15.70965838610475,1.034756949935651,16.25567819613677
200,50,15.98051456517552,1.034613532170448,16.53365662017753
200,50,16.25137074424629,1.034469974236953,16.81155507511563
200,50,16.52222692331706,1.034326262204565,17.08937321689017
200,50,16.79308310238783,1.034182380758232,17.36711066309828
200,50,17.0639392814586,1.034038313060867,17.64476698877252
200,50,17.33479546052937,1.033894040602102,17.9223417216977
200,50,17.60565163960015,1.033749543032002,18.19983433721727
200,50,17.87650781867092,1.033604797978264,18.47724425247421
200,50,18.14736399774169,1.033459780845253,18.75457082002517
200,50,18.41822017681246,1.033314464593073,19.0318133207603
200,50,18.68907635588323,1.03316881949468,19.30897095605382
200,50,18.959932534954,1.033022812868882,19.58604283906242
200,50,19.23078871402478,1.032876408786797,19.86302798507958
200,50,19.50164489309554,1.032729567749162,20.13992530084422
200,50,19.77250107216632,1.032582246331586,20.41673357269119
200,50,20.04335725123709,1.032434396794566,20.69345145341896
200,50,20.31421343030786,1.032285966654772,20.9700774477367
200,50,20.58506960937863,1.03213689821375,21.2466098961382
200,50,20.8559257884494,1.031987128039831,21.52304695703376
200,50,21.12678196752017,1.031836586398583,21.79938658695317
200,50,21.39763814659095,1.031685196626722,22.07562651861312
200,50,21.66849432566172,1.031532874443858,22.35176423662026
200,50,21.93935050473249,1.031379527195927,22.62779695055672
200,50,22.21020668380326,1.031225053023521,22.90372156516838
200,50,22.48106286287403,1.031069339947678,23.1795346473458
200,50,22.7519190419448,1.030912264864963,23.4552323895556
200,50,23.02277522101557,1.030753692442838,23.73081056934328
200,50,23.29363140008635,1.030593473905459,24.00626450448827
200,50,23.56448757915712,1.030431445699051,24.28158900334819
200,50,23.83534375822789,1.030267428024941,24.55677830987977
200,50,24.10619993729866,1.030101223227166,24.83182604276998
200,50,24.37705611636943,1.029932614020276,25.10672512805132
200,50,24.6479122954402,1.02976136154154,25.38146772450897
200,50,24.91876847451098,1.029587203210228,25.65604514111495
200,50,25.18962465358175,1.029409850374908,25.93044774564367
200,50,25.46048083265252,1.02922898572788,26.20466486353508
200,50,25.73133701172329,1.029044260463784,26.4786846659732
200,50,26.00219319079406,1.028855291157202,26.75249404604023
200,50,26.27304936986483,1.028661656331612,27.02607848168736
200,50,26.54390554893561,1.028462892689377,27.29942188413193
200,50,26.81476172800638,1.028258490969498,27.57250643014649
200,50,27.08561790707715,1.028047891396636,27.84531237654564
200,50,27.35647408614792,1.027830478681423,28.11781785500135
200,50,27.62733026521869,1.027605576528178,28.38999864512443
200,50,27.89818644428946,1.027372441602005,28.66182792353763
200,50,28.16904262336023,1.027130256902601,28.93327598643232
200,50,28.43989880243101,1.026878124487135,29.20430994284428
200,50,28.71075498150178,1.026615057479085,29.47489337560238
200,50,28.98161116057255,1.026339971293982,29.74498596659538
200,50,29.25246733964332,1.026051674006529,30.01454308266235
200,50,29.52332351871409,1.025748855776566,30.28351531804235
200,50,29.79417969778486,1.025430077243671,30.55184798891133
200,50,30.06503587685564,1.025093756791988,30.81948057509184
200,50,30.3358920559264,1.024738156577854,31.08634610353479
200,50,30.60674823499718,1.024361367203183,31.35237046764533
200,50,30.87760441406795,1.023961290907124,31.61747167594852
200,50,31.14846059313872,1.023535623137294,31.88155902296567
200,50,31.41931677220949,1.023081832349887,32.14453217449363
200,50,31.69017295128026,1.022597137875073,32.40628015874525
200,50,31.96102913035103,1.022078485670396,32.66668025401661
200,50,32.23188530942181,1.021522521770333,32.92559676269273
200,50,32.50274148849257,1.020925563224761,33.18287966048808
200,50,32.77359766756335,1.02028356630291,33.43836310883826
200,50,33.04445384663412,1.019592091722463,33.69186381731605
200,50,33.31531002570489,1.018846266645913,33.94317924184057
200,50,33.58616620477567,1.018040743168271,34.19208560328288
200,50,33.85702238384643,1.017169653001877,34.43833570985387
200,50,34.1278785629172,1.016226558045703,34.68165656539509
200,50,34.39873474198798,1.015204396508436,34.92174674439369
200,50,34.66959092105875,1.01409542423727,35.15827351322367
200,50,34.94044710012952,1.012891150888135,35.39086967579617
200,50,35.21130327920029,1.011582270558867,35.6191301205103
200,50,35.48215945827106,1.010158586495191,35.84260804416406
200,50,35.75301563734183,1.008608929471492,36.06081082735687
200,50,36.02387181641261,1.006921069445245,36.27319553494061
200,50,36.29472799548338,1.005081620087145,36.47916401432268
200,50,36.56558417455415,1.003075935800064,36.6780575639669
200,50,36.83644035362492,1.000888000860915,36.86915114437198
200,50,37.10729653269569,0.9985003103526205,37.05164710424337
200,50,37.37815271176646,0.9958937426012867,37.22466839564353
200,50,37.64900889083724,0.9930474228993466,37.3872512537605
200,50,37.91986506990801,0.9899385783822403,37.5383373197511
200,50,38.19072124897878,0.9865423840378444,37.67676518909229
200,50,38.46157742804955,0.9828317999684316,37.80126137323514
200,50,38.73243360712032,0.9787774001987372,37.91043066934742
200,50,39.00328978619109,0.9743471935352513,38.00274594181742
200,50,39.27414596526187,0.9695064372356428,38.07653733025363
200,50,39.54500214433263,0.9642174445475785,38.12998091223692
200,50,39.8158583234034,0.9584393875269082,38.16108686534091
200,50,40.08671450247418,0.9521280969493854,38.16768719219407
200,50,40.35757068154495,0.9452358615885165,38.14742309478959
200,50,40.62842686061572,0.9377112296462552,38.09773211006091
200,50,40.89928303968649,0.9294988156871652,38.01583514784276
200,50,41.17013921875726,0.9205391170365759,37.89872360470771
200,50,41.44099539782803,0.9107683442463367,37.7431467623999
200,50,41.71185157689881,0.9001182708926087,37.54559971712729
200,50,41.98270775596958,0.8885161086261615,37.30231212492346
200,50,42.25356393504035,0.8758844140176347,37.00923808739948
200,50,42.52442011411112,0.8621410342917606,36.66204753983711
200,50,42.79527629318189,0.8471990994818618,36.25611953766117
200,50,43.06613247225266,0.8309670688081279,35.78653786537033
200,50,43.33698865132344,0.8133488391369511,35.24808941124514
200,50,43.60784483039421,0.7942439231506769,34.63526575823826
200,50,43.87870100946498,0.7735477042978078,33.94226843344153
200,50,44.14955718853575,0.7511517746441297,33.16301823192113
200,50,44.42041336760652,0.7269443603702297,32.29116898289593
200,50,44.69126954667729,0.7008108378366903,31.32012605499227
200,50,44.96212572574807,0.6726343408682477,30.24306980157384
200,50,45.23298190481884,0.6422964572265789,29.05298402725909
200,50,45.5038380838896,0.6096780092180729,27.74268941476734
200,50,45.77469426296038,0.5746599101259768,26.30488169119688
200,50,46.04555044203115,0.5371240848109042,24.73217414079031
200,50,46.31640662110192,0.4969544395660045,23.01714389510088
200,50,46.5872628001727,0.4540378633413227,21.1523812607111
200,50,46.85811897924346,0.4082652399709765,19.1305411896494
200,50,47.12897515831423,0.3595324492417333,16.94439586892152
200,50,47.39983133738501,0.3077413336980492,14.58688731282945
200,50,47.67068751645578,0.2528006081048962,12.05117879293851
200,50,47.94154369552655,0.1946266895415853,9.33070394097359
200,50,48.21239987459732,0.1331444281609262,6.419212411569172
200,50,48.48325605366809,0.06828772162943481,3.310811093081496
200,50,48.75411223273886,-4.772224282412196e-14,-2.326655582645259e-12
600,50,0,3.125528752982591,0
600,50,0.288267635021604,3.125075837553049,0.9008582209545757
600,50,0.5765352700432079,3.124622920702206,1.801455319370244
600,50,0.8648029050648118,3.124170002279433,2.701791293887593
600,50,1.153070540086416,3.123717082118139,3.601866142955125
600,50,1.44133817510802,3.123264160034073,4.501679864803794
600,50,1.729605810129624,3.122811235823463,5.401232457418333
600,50,2.017873445151228,3.122358309260938,6.300523918504931
600,50,2.306141080172832,3.121905380097242,7.199554245454829
600,50,2.594408715194436,3.121452448056705,8.098323435303321
600,50,2.88267635021604,3.12099951283444,8.996831484683621
600,50,3.170943985237644,3.120546574093249,9.895078389774921
600,50,3.459211620259247,3.120093631460197,10.79306414624399
600,50,3.747479255280851,3.119640684522826,11.69078874917945
600,50,4.035746890302455,3.119187732824968,12.58825219301793
600,50,4.32401452532406,3.118734775862107,13.48545447146103
600,50,4.612282160345663,3.118281813076262,14.38239557738197
600,50,4.900549795367267,3.117828843850312,15.27907550272081
600,50,5.188817430388871,3.117375867501741,16.17549423836666
600,50,5.477085065410475,3.116922883275696,17.07165177402547
600,50,5.765352700432079,3.116469890337326,17.96754809807157
600,50,6.053620335453683,3.116016887763303,18.86318319738103
600,50,6.341887970475288,3.115563874532446,19.7585570571447
600,50,6.630155605496891,3.115110849515349,20.65366966065837
600,50,6.918423240518495,3.114657811462912,21.54852098908748
600,50,7.206690875540099,3.114204758993658,22.44311102120315
600,50,7.494958510561703,3.113751690579701,23.33743973308622
600,50,7.783226145583307,3.113298604531231,24.2315070977955
600,50,8.071493780604911,3.112845498979354,25.12531308499585
600,50,8.359761415626515,3.112392371857113,26.01885766054139
600,50,8.64802905064812,3.111939220878495,26.9121407860085
600,50,8.936296685669722,3.111486043515219,27.80516241817265
600,50,9.224564320691327,3.111032836971062,28.69792250842238
600,50,9.512831955712931,3.110579598153457,29.59042100210289
600,50,9.801099590734534,3.110126323642094,30.48265783778123
600,50,10.08936722575614,3.109673009654183,31.37463294642336
600,50,10.37763486077774,3.109219652006039,32.26634625047311
600,50,10.66590249579935,3.108766246070599,33.15779766282117
600,50,10.95417013082095,3.108312786730433,34.04898708565133
600,50,11.24243776584255,3.107859268325774,34.93991440914949
600,50,11.53070540086416,3.107405684597049,35.83057951005918
600,50,11.81897303588576,3.106952028621309,36.72098225006582
600,50,12.10724067090737,3.106498292741931,37.6111224739894
600,50,12.39550830592897,3.106044468490865,38.50100000776325
600,50,12.68377594095058,3.105590546502644,39.39061465617379
600,50,12.97204357597218,3.105136516419285,40.2799662003334
600,50,13.26031121099378,3.104682366785101,41.16905439485519
600,50,13.54857884601539,3.104228084930387,42.05787896469469
600,50,13.83684648103699,3.103773656842756,42.94643960161999
600,50,14.12511411605859,3.103319067024864,43.83473596026669
600,50,14.4133817510802,3.102864298337046,44.72276765372943
600,50,14.7016493861018,3.10240933182328,45.61053424863623
600,50,14.98991702112341,3.101954146518717,46.49803525964524
600,50,15.27818465614501,3.10149871923681,47.38527014329723
600,50,15.56645229116661,3.101043024333895,48.2722382911486
600,50,15.85471992618822,3.100587033448825,49.15893902210191
600,50,16.14298756120982,3.100130715215029,50.04537157384072
600,50,16.43125519623143,3.09967403494205,50.93153509326519
600,50,16.71952283125303,3.099216954263364,51.81742862581279
600,50,17.00779046627463,3.09875943074688,52.7030511035354
600,50,17.29605810129624,3.098301417464189,53.58840133178911
600,50,17.58432573631784,3.09784286251418,54.47347797437661
600,50,17.87259337133944,3.097383708496201,55.358279536964
600,50,18.16086100636105,3.096923891927437,56.24280434857288
600,50,18.44912864138265,3.096463342598562,57.1270505409266
600,50,18.73739627640426,3.096001982861186,58.01101602540339
600,50,19.02566391142586,3.095539726839837,58.89469846732177
600,50,19.31393154644747,3.095076479560523,59.77809525725156
600,50,19.60219918146907,3.094612135987035,60.66120347900929
600,50,19.89046681649067,3.094146579955251,61.54401987395802
600,50,20.17873445151228,3.093679682994647,62.42654080118766
600,50,20.46700208653388,3.093211303025103,63.30876219310497
600,50,20.75526972155549,3.092741282915826,64.19067950590751
600,50,21.04353735657709,3.092269448891833,65.07228766435733
600,50,21.33180499159869,3.091795608771891,65.95358100020314
600,50,21.6200726266203,3.091319550020151,66.83455318352684
600,50,21.9083402616419,3.090841037591794,67.71519714620732
600,50,22.1966078966635,3.090359811550998,68.59550499660443
600,50,22.48487553168511,3.089875584437237,69.47546792446404
600,50,22.77314316670671,3.089388038353386,70.35507609493288
600,50,23.06141080172832,3.0888968217464,71.23431853044671
600,50,23.34967843674992,3.088401545848205,72.11318297911696
600,50,23.63794607177152,3.087901780741126,72.99165576808599
600,50,23.92621370679313,3.087397051008447,73.86972164015098
600,50,24.21448134181473,3.086886830926593,74.7473635717656
600,50,24.50274897683634,3.086370539150932,75.6245625703183
600,50,24.79101661185794,3.085847532842239,76.50129744835277
600,50,25.07928424687955,3.085317101175411,77.37754457213654
600,50,25.36755188190115,3.084778458165984,78.25327758169664
600,50,25.65581951692275,3.084230734743469,79.12846707912449
600,50,25.94408715194436,3.083672969993224,80.0030802815993
600,50,26.23235478696596,3.083104101480681,80.87708063519113
600,50,26.52062242198756,3.082522954563005,81.75042738507497
600,50,26.80889005700917,3.081928230583719,82.62307509731173
600,50,27.09715769203077,3.08131849383544,83.49497312682968
600,50,27.38542532705238,3.080692157164384,84.36606502566114
600,50,27.67369296207398,3.08004746607794,85.23628788485487
600,50,27.96196059709558,3.079382481203012,86.10557160278506
600,50,28.25022823211719,3.078695058928089,86.97383807180998
600,50,28.53849586713879,3.077982830046032,87.84100027439285
600,50,28.8267635021604,3.077243176197247,88.70696127887493
600,50,29.115031137182,3.076473203894192,89.57161312408547
600,50,29.40329877220361,3.075669715888091,90.43483558087613
600,50,29.69156640722521,3.074829179617087,91.29649477747455
600,50,29.97983404224681,3.073947692452038,92.15644167425964
600,50,30.26810167726842,3.073020943431636,93.01451037216407
600,50,30.55636931229002,3.072044171152585,93.87051623740626
600,50,30.84463694731162,3.07101211745336,94.72425382364359
600,50,31.13290458233323,3.069918976501687,95.57549457092112
600,50,31.42117221735483,3.068758338866618,96.42398425897174
600,50,31.70943985237644,3.0675231301262,97.26944019051025
600,50,31.99770748739804,3.066205543531833,98.1115480781699
600,50,32.28597512241964,3.064796966220859,98.94995860667386
600,50,32.57424275744125,3.063287898440779,99.78428363974197
600,50,32.86251039246285,3.061667865222445,100.6140920391422
600,50,33.15077802748446,3.059925319917136,101.4389050612523
600,50,33.43904566250606,3.058047538994921,102.2581912945655
600,50,33.72731329752767,3.056020507491175,103.0713610998244
600,50,34.01558093254927,3.053828794486773,103.8777605130142
600,50,34.30384856757087,3.051455418018183,104.6766645703894
600,50,34.59211620259248,3.04888169883964,105.4672700142184
600,50,34.88038383761408,3.046087102504803,106.2486873381732
600,50,35.16865147263568,3.043049069304292,107.019932132491
600,50,35.45691910765728,3.03974283169353,107.7799156914386
600,50,35.74518674267889,3.036141218978414,108.5274348495281
600,50,36.03345437770049,3.032214449201119,109.2611610186927
600,50,36.3217220127221,3.02792990839231,109.9796284066326
600,50,36.6099896477437,3.023251917636981,110.6812214072112
600,50,36.89825728276531,3.018141488747408,111.3641611675902
600,50,37.18652491778691,3.01255606975662,112.0264913542348
600,50,37.47479255280852,3.006449281947098,112.6660631615076
600,50,37.76306018783012,2.999770650719107,113.280519632792
600,50,38.05132782285173,2.992465333285905,113.8672793953812
600,50,38.33959545787333,2.98447384696107,114.4235199470904
600,50,38.62786309289493,2.975731802674069,114.9461606748674
600,50,38.91613072791654,2.966169649305761,115.4318458335614
600,50,39.20439836293814,2.955712435460105,115.8769277660681
600,50,39.49266599795974,2.94427959635687,116.2774507035296
600,50,39.78093363298134,2.931784774606176,116.6291355447935
600,50,40.06920126800295,2.918135684659928,116.9273660759802
600,50,40.35746890302455,2.903234031664365,117.1671771510972
600,50,40.64573653804616,2.886975496184389,117.3432454097058
600,50,40.93400417306776,2.869249796743184,117.4498831534593
600,50,41.22227180808937,2.849940842218633,117.4810360349116
600,50,41.51053944311097,2.828926985754292,117.4302852238345
600,50,41.79880707813258,2.806081390872374,117.2908547026123
600,50,42.08707471315418,2.781272518826296,117.0556242974848
600,50,42.37534234817578,2.754364743832058,116.7171489716289
600,50,42.66360998319739,2.725219099640205,116.26768478581
600,50,42.95187761821899,2.693694156973995,115.6992217712586
600,50,43.24014525324059,2.659647026749887,115.0035237590146
600,50,43.5284128882622,2.622934478870348,114.1721749751273
600,50,43.8166805232838,2.583414160967858,113.1966329504559
600,50,44.1049481583054,2.540945896081605,112.0682870197381
600,50,44.39321579332701,2.495393033215068,110.7785214126814
600,50,44.68148342834861,2.446623820428673,109.3187816878867
600,50,44.96975106337022,2.394512766933455,107.6806430470593
600,50,45.25801869839182,2.338941958887592,105.8558789097878
600,50,45.54628633341343,2.279802293490166,103.8365280428757
600,50,45.83455396843503,2.216994597629036,101.6149585327569
600,50,46.12282160345664,2.150430600746757,99.18392696885675
600,50,46.41108923847824,2.080033736569049,96.53663136695148
600,50,46.69935687349984,2.005739754592053,93.66675659506026
600,50,46.98762450852145,1.927497129340011,90.56851135468143
600,50,47.27589214354305,1.845267262914912,87.23665609757626
600,50,47.56415977856465,1.759024483778683,83.6665216008565
600,50,47.85242741358626,1.668755851586618,79.85401825904596
600,50,48.14069504860786,1.574460783842259,75.7956364609423
600,50,48.42896268362946,1.476150524903693,71.48843868598098
600,50,48.71723031865107,1.373847481264802,66.93004416747604
600,50,49.00549795367267,1.267584449031946,62.11860712314234
600,50,49.29376558869428,1.157403760172077,57.05278964539568
600,50,49.58203322371588,1.043356373571493,51.73173037859746
600,50,49.87030085873749,0.9255009354187599,46.15501009437653
600,50,50.15856849375909,0.8039028311454252,40.32261521833465
600,50,50.4468361287807,0.6786332483655064,34.23490027183684
600,50,50.7351037638023,0.5497682671772869,27.89255008128544
600,50,51.0233713988239,0.4173879910298084,21.2965424837229
600,50,51.3116390338455,0.2815757282633571,14.44811212934155
600,50,51.59990666886711,0.1424172315699891,7.34871585704987
600,50,51.88817430388872,-6.92085277975707e-14,-3.591104153675876e-12
1000,50,0,5.203404563073562,0
1000,50,0.2963634869884029,5.202629362781751,1.541869379462252
1000,50,0.5927269739768058,5.201854159230017,3.083279274869069
1000,50,0.8890904609652088,5.201078952063078,4.624229683006208
1000,50,1.185453947953612,5.200303740886931,6.164720600192348
1000,50,1.481817434942015,5.199528525264635,7.704752022215478
1000,50,1.778180921930418,5.198753304711627,9.244323944260927
1000,50,2.074544408918821,5.197978078690534,10.78343636083004
1000,50,2.370907895907223,5.197202846605421,12.32208926564829
1000,50,2.667271382895626,5.196427607795399,13.86028265156144
1000,50,2.963634869884029,5.195652361527558,15.39801651041837
1000,50,3.259998356872432,5.194877106989111,16.93529083293872
1000,50,3.556361843860835,5.194101843278687,18.47210560856355
1000,50,3.852725330849238,5.193326569396681,20.00846082528697
1000,50,4.149088817837641,5.192551284234549,21.54435646946605
1000,50,4.445452304826044,5.191775986562929,23.07979252560668
1000,50,4.741815791814447,5.191000675018481,24.61476897612209
1000,50,5.03817927880285,5.19022534808928,26.14928580106072
1000,50,5.334542765791253,5.189450004098626,27.68334297779971
1000,50,5.630906252779655,5.188674641187086,29.2169404806996
1000,50,5.927269739768058,5.187899257292576,30.75007828071547
1000,50,6.223633226756461,5.187123850128279,32.28275634495925
1000,50,6.519996713744864,5.18634841715815,33.81497463620701
1000,50,6.816360200733267,5.185572955569758,35.34673311234447
1000,50,7.112723687721671,5.184797462244163,36.87803172574326
1000,50,7.409087174710073,5.184021933722506,38.40887042255913
1000,50,7.705450661698476,5.183246366168975,39.93924914194295
1000,50,8.001814148686879,5.182470755329712,41.46916781515327
1000,50,8.298177635675282,5.181695096487265,42.99862636455889
1000,50,8.594541122663685,5.180919384410053,44.52762470251763
1000,50,8.890904609652088,5.180143613296346,46.05616273011631
1000,50,9.187268096640491,5.179367776712121,47.58424033575506
1000,50,9.483631583628894,5.178591867522161,49.1118573935569
1000,50,9.779995070617296,5.177815877813631,50.63901376158128
1000,50,10.0763585576057,5.177039798811343,52.16570927981797
1000,50,10.3727220445941,5.176263620783768,53.69194376793428
1000,50,10.66908553158251,5.175487332938822,55.21771702274611
1000,50,10.96544901857091,5.174710923308283,56.74302881537897
1000,50,11.26181250555931,5.173934378619625,58.26787888808173
1000,50,11.55817599254771,5.173157684153874,59.79226695065103
1000,50,11.85453947953612,5.172380823587982,61.31619267641927
1000,50,12.15090296652452,5.171603778820026,62.83965569775366
1000,50,12.44726645351292,5.170826529775352,64.36265560100738
1000,50,12.74362994050133,5.170049054191612,65.88519192085678
1000,50,13.03999342748973,5.169271327380356,67.40726413395095
1000,50,13.33635691447813,5.168493321962671,68.9288716517909
1000,50,13.63272040146653,5.167715007576001,70.45001381274612
1000,50,13.92908388845494,5.166936350549037,71.97068987310473
1000,50,14.22544737544334,5.166157313541179,73.49089899704178
1000,50,14.52181086243174,5.165377855142725,75.01064024537601
1000,50,14.81817434942015,5.164597929431505,76.52991256297032
1000,50,15.11453783640855,5.163817485481217,78.04871476461391
1000,50,15.41090132339695,5.163036466816223,79.56704551920485
1000,50,15.70726481038536,5.162254810806933,81.08490333203025
1000,50,16.00362829737376,5.161472447999368,82.60228652491769
1000,50,16.29999178436216,5.160689301371696,84.11919321400434
1000,50,16.59635527135056,5.15990528550982,85.63562128484054
1000,50,16.89271875833897,5.159120305693186,87.15156836451074
1000,50,17.18908224532737,5.158334256881074,88.66703179041842
1000,50,17.48544573231577,5.157547022588525,90.18200857533843
1000,50,17.78180921930418,5.156758473639932,91.69649536829547
1000,50,18.07817270629258,5.155968466786957,93.21048841077315
1000,50,18.37453619328098,5.155176843176087,94.72398348770301
1000,50,18.67089968026938,5.154383426649436,96.23697587261476
1000,50,18.96726316725779,5.153588021860728,97.7494602662599
1000,50,19.26362665424619,5.152790412186391,99.26143072793799
1000,50,19.55999014123459,5.151990357409519,100.7728805986659
1000,50,19.856353628223,5.15118759115208,102.2838024152299
1000,50,20.1527171152114,5.150381818028084,103.7941878140482
1000,50,20.4490806021998,5.14957271048749,105.3040274236472
1000,50,20.7454440891882,5.148759905317363,106.8133107444153
1000,50,21.04180757617661,5.147942999763223,108.3220260141431
1000,50,21.33817106316501,5.14712154722952,109.8301600576861
