Tr,Pr,A,B,root_count,Z0,Z1,Z2,max_root_condition
0.88,0.7106666666666667,0.4515210157354662,0.06282622331935234,1,0.107515214699203,,,6.794177496112242
0.88,0.7205333333333332,0.4577897878113432,0.06369848232978986,1,0.1089179883717144,,,6.673359506012249
0.88,0.7303999999999999,0.4640585598872202,0.0645707413402274,1,0.1103189842669239,,,6.556149272600298
0.88,0.7402666666666666,0.4703273319630972,0.06544300035066496,1,0.1117182199160737,,,6.442395475456853
0.88,0.7501333333333333,0.4765961040389743,0.0663152593611025,1,0.1131157125368524,,,6.331954957293842
0.88,0.76,0.4828648761148512,0.06718751837154002,1,0.1145114790415819,,,6.224692186716451
0.88,0.7698666666666666,0.4891336481907282,0.06805977738197755,1,0.1159055360451237,,,6.120478762621341
0.88,0.7797333333333333,0.4954024202666053,0.0689320363924151,1,0.1172978998725177,,,6.019192956526575
0.88,0.7896,0.5016711923424824,0.06980429540285264,1,0.118688586566361,,,5.920719289499512
0.88,0.7994666666666667,0.5079399644183593,0.07067655441329018,1,0.1200776118939433,,,5.824948140679442
0.88,0.8093333333333332,0.5142087364942363,0.07154881342372771,1,0.1214649913541432,,,5.731775384685125
0.88,0.8191999999999999,0.5204775085701133,0.07242107243416523,1,0.1228507401840997,,,5.641102055459428
0.88,0.8290666666666666,0.5267462806459904,0.07329333144460279,1,0.124234873365664,,,5.552834034337046
0.88,0.8389333333333333,0.5330150527218674,0.07416559045504033,1,0.1256174056316444,,,5.4668817603302
0.88,0.8488,0.5392838247977445,0.07503784946547787,1,0.1269983514718497,,,5.383159960814323
0.88,0.8586666666666666,0.5455525968736213,0.07591010847591539,1,0.1283777251389397,,,5.301587400963455
0.88,0.8685333333333333,0.5518213689494984,0.07678236748635293,1,0.129755540654092,,,5.222086650435499
0.88,0.8784,0.5580901410253755,0.07765462649679047,1,0.13113181181249,,,5.14458386594286
0.88,0.8882666666666666,0.5643589131012525,0.07852688550722801,1,0.1325065521886404,,,5.069008588465572
0.88,0.8981333333333333,0.5706276851771296,0.07939914451766555,1,0.1338797751415258,,,4.99529355397377
0.88,0.9079999999999999,0.5768964572530064,0.08027140352810308,1,0.135251493819601,,,4.923374516625231
