method,index,near_knot,multi_root,root_abs,residual,status,path
adaptive,3,0,0,6.4392935428259079e-14,7.7618058053456141e-14,1,2
adaptive,4,0,0,3.446576357646336e-11,4.0655078788414141e-11,1,2
adaptive,5,0,0,4.53903581387749e-12,4.0894079698222626e-12,1,2
adaptive,6,0,0,2.2554555556553169e-08,3.5852475654962745e-08,1,0
adaptive,7,0,0,1.1186607196123077e-11,1.0982886879384182e-11,1,2
adaptive,8,0,0,0,1.1102230246251565e-16,1,2
adaptive,9,1,0,0,1.6551024127274957e-16,1,2
adaptive,10,1,0,4.4408920985006262e-16,2.7273366710158099e-16,1,2
adaptive,11,0,0,3.9968028886505635e-15,3.8492818155226619e-15,1,2
adaptive,12,0,0,6.6163963197141129e-11,6.4283419750177722e-11,1,2
adaptive,13,1,0,4.4482639793841372e-11,4.1446898460037579e-11,1,2
adaptive,14,0,0,6.3948846218409017e-12,5.9080465660907742e-12,1,2
adaptive,15,0,0,1.4699352846037073e-13,1.9726301670822304e-13,1,2
adaptive,16,0,0,3.9933834017347181e-11,4.5798720534188991e-11,1,2
adaptive,17,0,0,1.5618617510426702e-12,1.5752434136130355e-12,1,2
adaptive,18,0,0,0,0,1,2
adaptive,19,0,0,1.2120793257963669e-10,1.2744452175424693e-10,1,2
adaptive,20,1,0,4.4408920985006262e-16,2.1772699395210719e-16,1,2
adaptive,21,1,0,4.2069370209674162e-10,4.0725325376532916e-10,1,2
adaptive,22,1,0,5.3551829637399351e-11,5.2800236025255616e-11,1,2
adaptive,23,0,0,0,6.1158573197613527e-17,1,2
adaptive,24,1,0,2.8954527664382113e-10,2.8219254893684282e-10,1,2
adaptive,25,0,0,2.4735768988648488e-13,2.7437114910700959e-13,1,2
adaptive,26,0,0,2.6645352591003757e-15,2.8270941728632456e-15,1,2
adaptive,27,1,0,2.3541169014151819e-12,2.3905867856933159e-12,1,2
adaptive,28,1,0,7.9181106116266164e-13,8.4533641236865535e-13,1,2
adaptive,29,0,0,2.7976909677818185e-10,3.0558003318851876e-10,1,2
adaptive,30,0,0,0,4.5604236815769111e-17,1,2
adaptive,31,0,0,6.7182703844537173e-11,8.5201778115406229e-11,1,2
adaptive,32,0,0,5.1485438135046024e-10,4.8958551804526143e-10,1,2
adaptive,33,1,0,4.971534295350466e-11,5.6107677215658682e-11,1,2
adaptive,34,0,0,4.4408920985006262e-16,2.9551272313841152e-16,1,2
adaptive,35,1,0,0,3.2745601759384953e-16,1,2
adaptive,36,1,0,0,1.5218474221762613e-16,1,2
adaptive,37,1,0,1.4614975896165561e-12,1.2871960965030475e-12,1,2
adaptive,38,0,0,0,4.8873783304964677e-18,1,2
adaptive,39,0,0,0,1.1102230246251565e-16,1,2
adaptive,40,1,0,7.3940853440035426e-13,7.4526710249781025e-13,1,2
adaptive,41,0,0,3.1536995237502197e-10,3.0516022935677458e-10,1,2
adaptive,42,1,0,9.681144774731365e-14,1.1804355594834267e-13,1,2
adaptive,43,0,0,2.6645352591003757e-15,2.8227223459373397e-15,1,2
adaptive,44,0,0,2.3341684141087171e-10,2.1119789843230906e-10,1,2
adaptive,45,0,0,0,1.1102230246251565e-16,1,2
adaptive,46,0,0,5.1775694842604025e-10,4.3723349556680975e-10,1,2
adaptive,47,0,0,2.0096235786581929e-10,1.990871761298631e-10,1,2
adaptive,48,0,0,3.7540637265465193e-11,3.3599657476834993e-11,1,2
adaptive,49,1,0,4.4408920985006262e-16,3.5045043992819219e-16,1,2
adaptive,50,1,0,5.3654947151926535e-10,4.8025614315577326e-10,1,2
adaptive,51,1,0,1.2681855565688238e-11,1.5669840767858929e-11,1,2
adaptive,52,1,0,4.5692338801472943e-12,7.007642442869794e-12,1,2
adaptive,53,1,0,1.3378631535942986e-11,1.3485541151167804e-11,1,2
adaptive,54,1,0,9.0720320145010191e-11,1.9749276813230881e-10,1,2
adaptive,55,1,0,1.4162315764565392e-10,3.0830280814492342e-10,1,2
adaptive,56,0,0,0,3.0673873029061785e-16,1,2
adaptive,57,0,0,4.3893333412370339e-11,5.8432148009046614e-11,1,2
adaptive,58,1,0,6.09938766160667e-11,1.4054204489211264e-10,1,2
adaptive,59,1,0,2.4200952353226057e-10,2.4286059867337778e-10,1,2
adaptive,60,1,0,7.9897422011754315e-11,2.0977460090720807e-10,1,2
adaptive,61,1,0,0,4.3968634110023879e-17,1,2
adaptive,62,1,0,0,5.4108431928986359e-16,1,2
adaptive,63,1,0,3.9844127996957468e-11,7.5192621356983825e-11,1,2
adaptive,64,0,0,8.8817841970012523e-16,1.2344002998724736e-15,1,2
adaptive,65,0,0,2.0117241206207837e-13,3.4140901064018071e-13,1,2
adaptive,66,0,0,0,8.6730960798182116e-17,1,2
adaptive,67,0,0,2.7853275241795927e-12,2.94434735982829e-12,1,2
adaptive,68,1,0,3.5869085479589558e-11,4.5203319285577198e-11,1,2
adaptive,69,1,0,6.2172489379008766e-15,1.6702698585615365e-14,1,2
adaptive,70,0,0,1.2376766278521245e-12,4.3945017733797823e-12,1,2
adaptive,71,0,0,0,8.4962281372306918e-17,1,2
adaptive,72,0,0,2.3132606941089762e-12,6.1145687641635611e-12,1,2
adaptive,73,0,0,1.9984014443252818e-14,2.4736704231051516e-14,1,2
adaptive,74,1,0,1.9095836023552692e-14,1.6490193312276067e-13,1,2
adaptive,75,0,0,0,4.4405777241423107e-16,1,2
adaptive,76,1,0,2.2204460492503131e-15,5.1309928086297767e-15,1,2
adaptive,77,0,0,1.59574575775423e-11,7.3576198275101165e-11,1,2
adaptive,78,0,0,1.6271428648906294e-12,4.6893689847560012e-12,1,2
adaptive,79,1,0,2.0383694732117874e-13,4.9961152801116422e-13,1,2
adaptive,80,0,0,4.787281682183675e-13,1.4736377476355423e-12,1,2
adaptive,81,1,0,2.3824497930036159e-11,4.6181351198720669e-11,1,2
adaptive,82,0,0,2.7173818750725331e-12,3.5393670039547129e-12,1,2
adaptive,83,1,0,1.9095836023552692e-14,1.6559296987027273e-13,1,2
adaptive,84,1,0,5.3290705182007514e-15,1.5293553618838429e-14,1,2
adaptive,85,0,0,2.3638868640318833e-12,6.6903116895681407e-12,1,2
adaptive,86,1,0,3.9968028886505635e-15,1.0491457378346231e-14,1,2
adaptive,87,1,0,1.9269030815394217e-12,4.6669620804230899e-12,1,2
adaptive,88,0,0,4.2714720649428273e-11,1.4861778715551254e-10,1,2
adaptive,89,0,0,3.2534552829588392e-10,3.2537472369198461e-10,1,2
adaptive,90,0,0,2.078337502098293e-13,4.21729319292008e-13,1,2
adaptive,91,0,1,8.6430862467068437e-11,8.2315612790044775e-12,1,2
adaptive,92,1,0,0,6.1152660630461759e-17,1,2
adaptive,93,0,1,4.716227408607665e-13,5.7098943482849314e-14,1,2
adaptive,94,1,0,4.1744385725905886e-14,3.7271283889251967e-14,1,2
adaptive,95,0,1,3.3693696721570632e-09,4.7636212545602659e-10,1,2
adaptive,96,1,0,2.7797630863801714e-10,3.998688772440347e-10,1,2
adaptive,97,0,0,6.4739325011942128e-12,9.7967121088869181e-12,1,2
adaptive,98,0,0,0,3.6110190404797854e-16,1,2
adaptive,99,1,0,1.7266188478970435e-12,3.1164442730644887e-12,1,2
adaptive,100,0,0,4.6190073987872893e-10,4.6572501410935274e-10,1,2
adaptive,101,0,1,3.2107649872159527e-11,3.0152596623412129e-12,1,2
adaptive,102,0,1,3.0577318455016211e-11,1.4406473616600715e-11,1,2
adaptive,103,0,1,9.4515506532388827e-12,4.8849789791676375e-12,1,2
adaptive,104,0,0,3.5778580098622115e-10,3.6499578359716622e-10,1,2
adaptive,105,0,1,2.3352431099965543e-11,1.5708537078009081e-12,1,2
adaptive,106,0,1,2.0829205027439457e-10,1.7564143489115356e-11,1,2
adaptive,107,0,1,7.0219385861491901e-12,3.4168728496211939e-13,1,2
adaptive,108,0,1,1.7467316482111528e-10,1.1325855665478045e-11,1,2
adaptive,109,0,0,0,8.9530566184014614e-17,1,2
adaptive,110,0,1,4.9297943505166586e-10,8.6529300571036659e-11,1,2
adaptive,111,0,1,4.2406078648582479e-12,8.0361367802871691e-13,1,2
adaptive,112,0,1,1.4424017535930034e-12,7.3003398743692935e-13,1,2
adaptive,113,0,0,1.9539925233402755e-14,2.6161599989598804e-14,1,2
adaptive,114,1,0,5.5622173533720343e-12,8.8639763350878628e-12,1,2
adaptive,115,0,1,1.8678392166293634e-11,2.9593771464176991e-12,1,2
adaptive,116,0,1,4.1566750041965861e-13,2.0947959428458011e-13,1,2
adaptive,117,0,1,7.2817307739114767e-12,3.7764136160194646e-12,1,2
adaptive,118,0,1,2.8799185258776561e-12,1.5060805106120403e-12,1,2
adaptive,119,0,1,4.8849813083506888e-15,2.4140495556702063e-15,1,2
adaptive,120,0,1,9.5332630678512942e-12,1.8324173857115508e-12,1,2
adaptive,121,0,1,1.6334591457223269e-09,2.0537752827857307e-10,1,2
adaptive,122,0,1,1.1761498441842377e-09,6.5897205351657402e-11,1,2
adaptive,123,0,1,7.5504047458707646e-12,3.4927156607185357e-12,1,2
adaptive,124,0,0,6.4172223090963598e-11,6.2496573222295894e-11,1,2
adaptive,125,0,1,3.9831693499081666e-11,1.7927877603181772e-12,1,2
adaptive,126,0,1,8.6473050942004193e-12,1.5492184180107926e-12,1,2
adaptive,127,0,1,1.3322676295501878e-14,6.6029688585353341e-15,1,2
adaptive,128,0,1,3.2995828291859652e-13,5.2961951690813546e-14,1,2
adaptive,129,0,0,0,5.6605703763510938e-17,1,2
adaptive,130,0,0,9.681144774731365e-14,1.2246214683774064e-13,1,2
adaptive,131,0,1,2.6644020323374207e-11,1.2512129139909521e-11,1,2
adaptive,132,0,1,2.0682096035784525e-09,3.0184742347400971e-10,1,2
adaptive,133,0,0,2.1722579290894828e-10,3.1773170706124748e-10,1,2
adaptive,134,0,1,1.1857181902996672e-11,2.3723055120347883e-12,1,2
adaptive,135,0,1,1.4486092325682876e-09,2.1830025971505696e-10,1,2
adaptive,136,0,1,2.5014212923224477e-11,1.2034013409538473e-11,1,2
adaptive,137,1,0,2.3789858971667854e-12,3.020432900011801e-12,1,2
adaptive,138,0,1,4.7282178172736167e-12,2.1805078847041327e-12,1,2
adaptive,139,0,1,2.9165443393708301e-09,4.6347583675367945e-10,1,2
adaptive,140,0,0,0,1.0063961862261462e-16,1,2
adaptive,141,0,1,1.4208310084029563e-09,4.5744368283870476e-11,1,2
adaptive,142,0,0,5.3235194030776256e-11,6.7237775787155896e-11,1,2
adaptive,143,0,1,6.7931882341554228e-11,1.2587068470755367e-11,1,2
adaptive,144,0,1,1.5065726444163374e-11,2.8055659446685958e-12,1,2
adaptive,145,0,1,7.9305451095024182e-12,1.3841932588127736e-12,1,2
adaptive,146,0,1,1.6732464303004235e-09,2.3900260550702297e-10,1,2
adaptive,147,0,1,1.865174681370263e-13,9.2485445459175131e-14,1,2
adaptive,148,0,1,8.6215479200291156e-12,1.6763117718771728e-12,1,2
adaptive,149,0,1,2.5190383112771997e-10,4.5651106534356463e-11,1,2
adaptive,150,0,1,1.9106494164589094e-10,1.640757235565768e-11,1,2
adaptive,151,0,1,8.6894935691361752e-10,4.2678965648065073e-11,1,2
adaptive,152,0,0,7.5495165674510645e-14,1.2048766770339306e-13,1,2
adaptive,153,0,1,3.8919978351259488e-12,6.6446843776457047e-13,1,2
adaptive,154,0,1,3.0965683350814288e-09,4.9267023012380578e-10,1,2
adaptive,155,0,1,5.3894666507403599e-12,2.8040524881105035e-12,1,2
adaptive,156,0,0,0,6.4208482634739688e-17,1,2
adaptive,157,0,1,1.595967802359155e-11,3.1624215768728995e-12,1,2
adaptive,158,0,0,6.6635585938001896e-12,6.4989772193404757e-12,1,2
adaptive,159,0,1,2.6445956535781079e-11,1.2711521272260262e-11,1,2
adaptive,160,0,1,2.5842439299594844e-11,1.5780151086326842e-12,1,2
adaptive,161,0,1,4.0718539651152241e-12,6.5073951383776565e-13,1,2
adaptive,162,0,1,2.8053390721538563e-09,3.4610443577310113e-10,1,2
adaptive,163,0,1,3.7299496824516609e-11,1.771795262544053e-11,1,2
adaptive,164,0,1,4.5328185649395891e-12,2.3621475634480368e-12,1,2
adaptive,165,0,1,1.2878804689364642e-08,4.6992862111776172e-10,1,2
adaptive,166,0,1,1.3248069308247068e-11,2.4051070502080153e-12,1,2
adaptive,167,0,1,1.9355184122105129e-11,3.6323102546364488e-12,1,2
adaptive,168,0,1,5.6380899948749175e-10,3.4065314622157404e-11,1,2
adaptive,169,0,1,4.7324899554723743e-10,5.2144586695759796e-11,1,2
adaptive,170,0,1,9.1482377229112899e-13,4.8168802489692626e-13,1,2
adaptive,171,0,1,2.8790303474579559e-12,1.5056354419662973e-12,1,2
adaptive,172,0,1,6.1569167542074865e-09,3.2060241680420764e-10,1,2
adaptive,173,0,1,2.4605073534189614e-10,1.0932087187293148e-11,1,2
adaptive,174,0,1,1.0307443787382908e-10,1.8990113432281688e-11,1,2
adaptive,175,0,1,5.0359716396997101e-13,2.5394725019761097e-13,1,2
adaptive,176,0,1,1.1980638703334989e-10,1.57044851056978e-11,1,2
adaptive,177,0,1,2.0241514242513858e-08,9.3523936308112004e-09,1,0
adaptive,178,0,1,1.0524914273446484e-12,5.5375030228630279e-13,1,2
adaptive,179,0,1,5.0546233865134127e-12,2.6313671950675534e-12,1,2
adaptive,180,0,1,2.2377655284344655e-12,2.3372810395570842e-13,1,2
adaptive,181,0,1,7.6910700030907719e-10,1.1977821206831845e-10,1,2
adaptive,182,0,1,1.8784973576657649e-13,2.989213363888782e-14,1,2
adaptive,183,0,1,3.0280915552793886e-09,6.0529923886906062e-11,1,2
adaptive,184,0,1,8.1724849110287323e-11,1.2783166344895301e-11,1,2
adaptive,185,0,1,6.2585492344169324e-12,3.0557669290103948e-12,1,2
adaptive,186,0,0,5.4671822624641209e-12,2.4133639038930108e-12,1,2
adaptive,187,0,1,2.0512924692184242e-10,1.3755229118789802e-11,1,2
adaptive,188,1,0,6.0662586065518553e-13,5.2589738698243163e-13,1,2
adaptive,189,0,1,8.3760687275002965e-10,1.1493044166027701e-10,1,2
adaptive,190,0,1,6.652456363553938e-13,3.5053676891501031e-13,1,2
adaptive,191,0,1,1.9895858294205482e-09,2.8581492323514661e-10,1,2
adaptive,192,1,0,0,4.5493947294275003e-18,1,2
adaptive,193,0,0,3.3704017354807547e-10,3.5942993026338854e-10,1,2
adaptive,194,0,1,1.0361045355011811e-11,1.9592834629733825e-12,1,2
adaptive,195,0,1,5.6425975003548956e-12,9.8025382511364482e-13,1,2
adaptive,196,0,1,1.5286136800796157e-09,2.147113413131905e-10,1,2
adaptive,197,0,1,1.506796021288892e-09,2.1147762302627801e-10,1,2
adaptive,198,0,1,5.6228799394375528e-11,9.3713559319198673e-12,1,2
adaptive,199,0,1,8.7607698873171103e-11,1.095251295764228e-11,1,2
adaptive,200,0,1,7.5495165674510645e-15,3.820966770711439e-15,1,2
adaptive,201,1,1,1.3470780046986874e-10,5.4876726131351246e-11,1,2
adaptive,202,0,0,2.2204460492503131e-15,3.5204246529610731e-15,1,2
adaptive,203,0,1,5.4275695049454953e-11,3.575955898551852e-12,1,2
adaptive,204,1,0,4.3698378249246161e-13,3.3356135286118766e-13,1,2
adaptive,205,0,0,1.8327561690512084e-10,1.8857010397610452e-10,1,2
adaptive,206,0,1,1.2891909761947318e-10,2.170477223066592e-11,1,2
adaptive,207,0,1,1.0887148960136983e-09,1.5779602882021027e-10,1,2
adaptive,208,0,1,2.8938469398553934e-09,4.1475422074956855e-10,1,2
adaptive,209,0,1,4.1255887595070817e-12,4.2420527688258958e-13,1,2
adaptive,210,0,1,9.9600327985172044e-12,1.2641613420893126e-12,1,2
adaptive,211,0,1,1.0774319214590378e-09,3.1218101499171982e-11,1,2
adaptive,212,0,1,2.1040946762695967e-12,2.959801778629329e-13,1,2
adaptive,213,0,1,1.2108092306561957e-11,5.6236308717006153e-12,1,2
adaptive,214,0,0,5.340172748447003e-12,3.9618962939220839e-12,1,2
adaptive,215,1,0,1.1799450305716164e-11,1.8343917173970911e-11,1,2
adaptive,216,0,0,2.886579864025407e-14,2.8272336168218922e-14,1,2
adaptive,217,0,1,2.2226664952995634e-12,1.1643654027628747e-12,1,2
adaptive,218,0,1,6.9322325657594774e-13,3.498582725567711e-13,1,2
adaptive,219,0,1,1.1026735080577055e-12,5.5747351373743458e-13,1,2
adaptive,220,0,1,1.3500311979441904e-12,6.6509021615203569e-13,1,2
adaptive,221,0,1,6.4499516838623094e-12,3.1485329384506727e-12,1,2
adaptive,222,0,0,0,2.8078616515223345e-17,1,2
adaptive,223,0,0,2.8451463407463962e-11,3.5401625713078598e-11,1,2
adaptive,224,0,1,1.4063679110165594e-09,1.0138694719697264e-10,1,2
adaptive,225,0,1,3.3528291254469877e-11,5.288814048057119e-12,1,2
adaptive,226,0,1,2.9531932455029164e-13,1.4621046694210552e-13,1,2
adaptive,227,0,1,2.2710722191732202e-12,4.3031062331867333e-13,1,2
adaptive,228,0,0,0,1.4691310024532544e-17,1,2
adaptive,229,0,0,0,0,1,2
adaptive,230,1,0,0,1.7964596326094475e-16,1,2
adaptive,231,0,0,0,1.8858767898937098e-17,1,2
adaptive,232,0,0,5.773159728050814e-15,4.5239912156285377e-15,1,2
adaptive,233,0,0,6.5547567373869242e-13,7.8982562455100499e-13,1,2
adaptive,234,0,0,3.2352787115996762e-11,2.9070721719921704e-11,1,2
adaptive,235,0,0,2.6645352591003757e-14,4.0382100924433324e-14,1,2
adaptive,236,0,0,9.2814644858663087e-14,1.1754049667804645e-13,1,2
adaptive,237,1,0,0,5.325924831237526e-17,1,2
adaptive,238,0,0,1.1219469797651982e-11,1.6376509993556997e-11,1,2
adaptive,239,0,0,1.1893730444967332e-10,1.0994290523940742e-10,1,2
adaptive,240,0,0,3.8538505719998284e-10,4.7838122352317214e-10,1,2
adaptive,241,0,0,7.1083583463860123e-11,9.2281443694263069e-11,1,2
adaptive,242,1,0,1.3962608846895819e-11,1.4050204539433468e-11,1,2
adaptive,243,1,0,6.8611782921834674e-13,8.3706470142752881e-13,1,2
adaptive,244,0,0,2.8002133944937668e-10,3.4676372884234752e-10,1,2
adaptive,245,1,0,2.2204460492503131e-15,3.0517860589850746e-15,1,2
adaptive,246,0,0,9.1748830755022937e-13,9.6530123888974728e-13,1,2
adaptive,247,1,0,3.3666402998733247e-12,3.904592612582867e-12,1,2
adaptive,248,1,0,3.4477665167287341e-10,3.716266252235788e-10,1,2
adaptive,249,0,0,5.6188831365489023e-11,6.4260994773439152e-11,1,2
adaptive,250,0,0,1.7925305684229897e-10,2.1608767129848185e-10,1,2
adaptive,251,0,0,2.9132252166164108e-13,3.4320922205130217e-13,1,2
adaptive,252,0,0,7.815970093361102e-13,8.9716161935891066e-13,1,2
adaptive,253,1,0,0,2.4324290271669531e-17,1,2
adaptive,254,0,0,4.9529269574577484e-12,5.5826104789770469e-12,1,2
adaptive,255,1,0,7.6516570857165789e-13,9.5129809280664909e-13,1,2
adaptive,256,0,0,9.7913233076951656e-11,1.2706490573293903e-10,1,2
adaptive,257,1,0,2.6645352591003757e-15,2.296657547824495e-15,1,2
adaptive,258,1,0,5.0150994468367571e-12,5.5630048244451549e-12,1,2
adaptive,259,0,0,0,9.7459705261853011e-18,1,2
adaptive,260,1,0,2.9143532032094299e-10,3.4732254577760045e-10,1,2
adaptive,261,1,0,3.1086244689504383e-15,3.833412949149856e-15,1,2
adaptive,262,0,0,0,0,1,2
adaptive,263,0,0,0,2.2204460492503131e-16,1,2
adaptive,264,0,0,0,0,1,2
adaptive,265,1,0,2.7395863355650363e-12,3.3949605900060372e-12,1,2
adaptive,266,0,0,1.4939605108565956e-10,1.3068216326075798e-10,1,2
adaptive,267,0,0,1.5582646284428847e-11,1.8816526717536369e-11,1,2
adaptive,268,0,0,3.3706371027619753e-13,4.3737673590796326e-13,1,2
adaptive,269,0,0,5.3999205107402304e-10,4.7378703912871807e-10,1,2
adaptive,270,0,0,0,1.1102230246251565e-16,1,2
adaptive,271,0,0,9.9865893332662381e-11,2.7534619029268015e-10,1,2
adaptive,272,1,0,3.187978769858546e-10,4.2262646331046415e-10,1,2
adaptive,273,0,0,4.3653969328261155e-13,5.1832656850404909e-13,1,2
adaptive,274,0,0,1.085354028873553e-10,1.1181872230299456e-10,1,2
adaptive,275,1,0,2.5865087849297197e-11,2.1174849832559565e-11,1,2
adaptive,276,0,0,2.7222668563808838e-13,3.1316979411385849e-13,1,2
adaptive,277,0,0,4.744382664512159e-11,6.4123928389392404e-11,1,2
adaptive,278,0,0,0,4.1787251726619947e-17,1,2
adaptive,279,0,0,7.3639316866547233e-11,8.8680831331296879e-11,1,2
adaptive,280,0,0,0,2.7019575919901153e-17,1,2
adaptive,281,1,0,3.9474645774362216e-10,3.6236279934230977e-10,1,2
adaptive,282,0,0,2.4869972747865177e-10,3.0929825115626074e-10,1,2
adaptive,283,1,0,1.9239587700781158e-10,2.3239367560933481e-10,1,2
adaptive,284,0,0,0,2.1725671412790588e-18,1,2
adaptive,285,0,0,1.1879386363489175e-12,1.4590313468663638e-12,1,2
adaptive,286,1,0,2.4040014423576395e-10,2.2032824090697252e-10,1,2
adaptive,287,1,0,1.545874539488068e-10,1.6236286244948351e-10,1,2
adaptive,288,0,0,2.1405099914773018e-13,2.0381851607839543e-13,1,2
adaptive,289,0,0,1.5301093725383907e-11,2.0939074198258064e-11,1,2
adaptive,290,1,0,2.9708502324865549e-10,3.4899027201603805e-10,1,2
adaptive,291,1,0,0,1.7601019693157698e-17,1,2
adaptive,292,0,0,0,4.3913433280162807e-17,1,2
adaptive,293,0,0,2.1016122175865348e-10,2.3792179007767681e-10,1,2
adaptive,294,0,0,0,4.4408920985006262e-16,1,2
adaptive,295,0,0,9.1401997082130038e-11,1.0177143090323806e-10,1,2
adaptive,296,1,0,0,1.0265247270284074e-16,1,2
adaptive,297,0,0,9.8882679822054342e-11,1.1320891897401499e-10,1,2
adaptive,298,0,0,9.1127105861232849e-13,8.1407280945562859e-13,1,2
adaptive,299,0,0,1.4592771435673058e-12,1.3398524212572014e-12,1,2
adaptive,300,1,0,4.2565506674918652e-11,4.9066543390009248e-11,1,2
adaptive,301,0,0,0,3.3306690738754696e-16,1,2
adaptive,302,1,0,1.7131447371809827e-08,2.0416682772591256e-08,1,0
adaptive,303,1,0,0,4.5480320722059122e-18,1,2
adaptive,304,0,0,3.2832048191266949e-10,4.0159709649227185e-10,1,2
adaptive,305,0,0,0,3.3306690738754696e-16,1,2
adaptive,306,0,0,1.3264811471458415e-10,1.5008993845361768e-10,1,2
adaptive,307,0,0,1.0027534358414414e-12,9.409021046328655e-13,1,2
adaptive,308,1,0,3.7623681947707155e-11,4.870448382081286e-11,1,2
adaptive,309,0,0,1.0369483049998962e-12,9.6873657885233724e-13,1,2
adaptive,310,1,0,2.0206059048177849e-13,2.5286036262776104e-13,1,2
adaptive,311,0,0,8.7410079174787825e-12,8.0158197065923345e-12,1,2
adaptive,312,1,0,0,4.0025237597823684e-17,1,2
adaptive,313,0,0,6.2172489379008766e-14,6.1765527052050988e-14,1,2
adaptive,314,0,0,3.4638958368304884e-14,4.0022336010902769e-14,1,2
adaptive,315,0,0,8.524958516886727e-11,1.0064765586945976e-10,1,2
adaptive,316,0,0,6.1248783822520636e-12,5.6171719622447077e-12,1,2
adaptive,317,0,0,2.2259794008050449e-10,2.6123443637920972e-10,1,2
adaptive,318,0,0,7.9491968563161208e-14,8.8490857520366089e-14,1,2
adaptive,319,0,0,0,1.1102230246251565e-16,1,2
adaptive,320,1,0,8.8817841970012523e-16,1.0259006313140672e-15,1,2
adaptive,321,0,0,7.5495165674510645e-15,1.0585538848849772e-14,1,2
adaptive,322,0,0,1.0969003483296547e-12,1.3194917744574789e-12,1,2
adaptive,323,1,0,2.9162583459196867e-10,2.5708494694604311e-10,1,2
adaptive,324,0,0,1.9095836023552692e-13,2.4589611216695289e-13,1,2
adaptive,325,1,0,7.2164496600635175e-13,8.643309505579971e-13,1,2
adaptive,326,0,0,0,7.5710563294568559e-18,1,2
adaptive,327,0,0,1.3861800596259855e-10,1.2183199471619053e-10,1,2
adaptive,328,0,0,1.5543122344752192e-13,1.8647930862401665e-13,1,2
adaptive,329,1,0,2.4014479294010016e-10,2.2009404501118295e-10,1,2
adaptive,330,0,0,1.9841905896100798e-12,1.7833484751654091e-12,1,2
adaptive,331,1,0,1.042277375518097e-12,1.2956753160915125e-12,1,2
adaptive,332,0,0,1.5099033134902129e-14,1.7839151808854277e-14,1,2
adaptive,333,0,0,1.0471623568264476e-12,9.5167732964917278e-13,1,2
adaptive,334,0,0,4.0699887904338539e-11,4.8487495075979073e-11,1,2
adaptive,335,0,0,6.0174087934683484e-13,7.7178167493457511e-13,1,2
adaptive,336,0,0,6.5725203057809267e-14,6.0609039444077871e-14,1,2
adaptive,337,1,0,0,1.1916469312045682e-16,1,2
adaptive,338,0,0,1.2445688923889975e-10,1.5738824141324702e-10,1,2
adaptive,339,0,0,0,3.3306690738754696e-16,1,2
adaptive,340,0,0,3.5083047578154947e-14,5.241067212951861e-14,1,2
adaptive,341,0,0,1.546309746913721e-10,2.5582103102550491e-10,1,2
adaptive,342,1,0,4.4408920985006262e-16,3.5967006267634544e-16,1,2
adaptive,343,0,0,1.8199663998075266e-11,1.668707440255256e-11,1,2
adaptive,344,0,0,9.8566137474165316e-09,4.9914629207670203e-08,1,0
adaptive,345,0,0,1.5276668818842154e-12,1.7872944040819839e-12,1,2
adaptive,346,1,0,2.7187141427020833e-12,3.1517396582122296e-12,1,2
adaptive,347,1,0,3.1086244689504383e-15,2.8610731767071045e-15,1,2
adaptive,348,1,0,2.7244873024301342e-12,3.1581879349313622e-12,1,2
adaptive,349,0,0,1.3185008640448359e-12,1.9515211141866229e-12,1,2
adaptive,350,1,0,1.0392575688911165e-11,1.219574076344682e-11,1,2
adaptive,351,0,0,1.3481660232628201e-11,1.5597360996617977e-11,1,2
adaptive,352,1,0,5.773159728050814e-15,6.5438488489482396e-15,1,2
adaptive,353,0,0,4.0304648507571983e-11,5.0323625011673657e-11,1,2
adaptive,354,0,0,9.7424290856906737e-12,1.6818441064659899e-11,1,2
adaptive,355,0,0,0,1.3206302127904218e-16,1,2
adaptive,356,1,0,0,3.2103269892714791e-18,1,2
adaptive,357,0,0,4.1690650931514028e-11,3.9732226946912842e-11,1,2
adaptive,358,0,0,0,0,1,2
adaptive,359,0,0,2.376143726223745e-11,3.5199315554449985e-11,1,2
adaptive,360,0,0,0,1.888833314026091e-17,1,2
adaptive,361,0,0,1.7719159473017498e-13,2.0752938329538369e-13,1,2
adaptive,362,0,0,0,2.9426155434879511e-17,1,2
adaptive,363,0,0,0,8.5091611766799665e-17,1,2
adaptive,364,1,0,2.7342234698579659e-08,2.6016060279584468e-08,1,0
adaptive,365,0,0,6.2604144090983027e-11,1.1962197898895965e-10,1,2
adaptive,366,0,0,1.8451062899771387e-10,2.3910108597727978e-10,1,2
adaptive,367,0,0,1.5987389190286194e-10,2.0273655452409709e-10,1,2
adaptive,368,0,0,1.4699352846037073e-12,1.3693776617705604e-12,1,2
adaptive,369,1,0,2.7977620220553945e-12,2.6788954928137816e-12,1,2
adaptive,370,1,0,8.8817841970012523e-16,1.2851176547948755e-15,1,2
adaptive,371,0,0,0,0,1,2
adaptive,372,0,0,3.5527136788005009e-13,2.8087834889009665e-13,1,2
adaptive,373,1,0,1.8518520050747611e-13,1.5956996258274404e-13,1,2
adaptive,374,0,1,3.8498537691111778e-11,1.8392269394341686e-11,1,2
adaptive,375,0,0,3.7655745188658329e-10,4.0658419928086768e-10,1,2
adaptive,376,0,0,5.5910831520122883e-13,6.7725123124898326e-13,1,2
adaptive,377,1,0,0,6.4103325645152378e-17,1,2
adaptive,378,0,1,3.8316905204283103e-11,1.8329454029649075e-11,1,2
