channel,unit,finite,nonfinite,min,median,max
AB3N014AxI,-,48001,0,-0.6385915683325044,-0.21290267817707148,1.5
AB3N015AxI,-,48001,0,-0.3343179391317923,-0.20409947965249767,1.5
AB3N016AxI,-,48001,0,-0.22190856613603038,-0.1906702427201291,1.5
AB3N017AxI,-,48001,0,-0.19877941030778853,-0.1879048994164377,1.5
AB3N018AxI,-,48001,0,-0.20512262172149484,-0.1929401912189484,1.5
AB3N019AxI,-,48001,0,1.0,1.0,1.0
AB1N001TnI,-,48001,0,0.0,0.0,0.0
AB1N002TnI,-,48001,0,0.0,0.0,0.0
AB1N003TnI,-,48001,0,0.0,0.0,0.0
AB1N004TnI,-,48001,0,0.0,0.0,0.0
AB1N005TnI,-,48001,0,-0.009165570212053047,0.050849342397293204,0.1749995052690031
AB1N006TnI,-,48001,0,-0.0125532095036275,0.037042317387780625,0.07636879584299955
AB1N007TnI,-,48001,0,-0.009563805016179561,0.02641699232627861,0.05274235900551146
AB1N008TnI,-,48001,0,-0.006390439955605907,0.01999928801775397,0.03662504815241765
AB1N009TnI,-,48001,0,-0.002966867092711294,0.014919493840076849,0.026474839496530404
AB1N010TnI,-,48001,0,-0.00161486285272637,0.01180512465312799,0.021423850241315875
AB1N011TnI,-,48001,0,-0.00031492831760068107,0.010565510241176435,0.01711936415551111
AB1N012TnI,-,48001,0,-1.111354009253725e-06,0.009518257845370257,0.014329807711824278
AB1N013TnI,-,48001,0,-0.004034432162724289,0.009194298568200629,0.012229954547893917
AB1N014TnI,-,48001,0,-0.004005751625586383,0.007731155849592563,0.010261640960781684
AB1N015TnI,-,48001,0,-0.003853534897025433,0.005804236626860261,0.009232701501785675
AB1N016TnI,-,48001,0,-0.003785703399494861,0.004777788593911608,0.008727975650671654
AB1N017TnI,-,48001,0,-0.003865818957596396,0.004228033873492082,0.009228772627132197
AB1N018TnI,-,48001,0,-0.0037763832805601193,0.0039203720146785545,0.010052507435063496
AB1N019TnI,-,48001,0,0.0,0.0,0.0
AB2N001TnI,-,48001,0,0.0,0.0,0.0
AB2N002TnI,-,48001,0,0.0,0.0,0.0
AB2N003TnI,-,48001,0,0.0,0.0,0.0
AB2N004TnI,-,48001,0,0.0,0.0,0.0
AB2N005TnI,-,48001,0,-0.009162240617479138,0.050882429272083605,0.1859897411684659
AB2N006TnI,-,48001,0,-0.012553445042954406,0.037062291172727926,0.07700698524221501
AB2N007TnI,-,48001,0,-0.009564032493491767,0.026379108123014285,0.052743345370876896
AB2N008TnI,-,48001,0,-0.006395042748907602,0.019979934128454738,0.03667192324566502
AB2N009TnI,-,48001,0,-0.002970735371853728,0.014927872254638822,0.026469210393213944
AB2N010TnI,-,48001,0,-0.0016116199327957167,0.011823789431377976,0.02142409869209347
AB2N011TnI,-,48001,0,-0.0003165750637348412,0.010571267406137824,0.01711011486371705
AB2N012TnI,-,48001,0,-1.1373724701744157e-06,0.009517327754042511,0.0143301839602655
AB2N013TnI,-,48001,0,-0.004029091660690496,0.009188350811279288,0.011760628097309805
AB2N014TnI,-,48001,0,-0.00400796628771976,0.00770431955178958,0.010189086296378809
AB2N015TnI,-,48001,0,-0.003858499024696385,0.00580156139205036,0.009160753050360782
AB2N016TnI,-,48001,0,-0.0037864158858674467,0.00476351057753177,0.009133823891416903
AB2N017TnI,-,48001,0,-0.0038609093108863636,0.004209901280291872,0.009167489583340844
AB2N018TnI,-,48001,0,-0.0037748952370314608,0.0038919563048715067,0.010030971679862265
AB2N019TnI,-,48001,0,0.0,0.0,0.0
AB3N001TnI,-,48001,0,0.0,0.0,0.0
AB3N002TnI,-,48001,0,0.0,0.0,0.0
AB3N003TnI,-,48001,0,0.0,0.0,0.0
AB3N004TnI,-,48001,0,0.0,0.0,0.0
AB3N005TnI,-,48001,0,-0.009160605136765742,0.05089236012955308,0.1758104490905725
AB3N006TnI,-,48001,0,-0.012553692976630922,0.03703527006339163,0.0735199969583423
AB3N007TnI,-,48001,0,-0.009564036659076515,0.026436905696455543,0.052743290972369475
AB3N008TnI,-,48001,0,-0.006391940474045729,0.01998904981283958,0.0366669611261694
AB3N009TnI,-,48001,0,-0.002971316878760323,0.014917464041037736,0.026475099760892965
AB3N010TnI,-,48001,0,-0.0016149614280071493,0.011811909177455117,0.021417781138542386
AB3N011TnI,-,48001,0,-0.000316974449474673,0.010564486060918855,0.017118703040840958
AB3N012TnI,-,48001,0,-1.1161094311770775e-06,0.009522872804140499,0.014332980595566203
AB3N013TnI,-,48001,0,-0.004030626740410613,0.009202190362941492,0.01283233262393645
AB3N014TnI,-,48001,0,-0.004001600692489592,0.007746283025313835,0.010395938672391528
AB3N015TnI,-,48001,0,-0.003858385619725358,0.0058002463454272955,0.009440491716391237
AB3N016TnI,-,48001,0,-0.0037849311694402427,0.004784445837238067,0.009379243853474226
AB3N017TnI,-,48001,0,-0.003863044543941405,0.004233101919502385,0.009301861214937073
AB3N018TnI,-,48001,0,-0.0037751577830661734,0.003908848849198207,0.010018562772925463
AB3N019TnI,-,48001,0,0.0,0.0,0.0
AB1N001Cl,-,48001,0,0.0,0.0,0.0
AB1N002Cl,-,48001,0,0.0,0.0,0.0
AB1N003Cl,-,48001,0,0.0,0.0,0.0
AB1N004Cl,-,48001,0,0.0,0.0,0.0
AB1N005Cl,-,48001,0,-0.8859995945727188,-0.812733061755294,1.9288993709471185
AB1N006Cl,-,48001,0,-0.8889998834593045,-0.8707517732457374,1.7169926805927562
AB1N007Cl,-,48001,0,-0.8889997892858195,-0.8657822797444513,1.7169902276311484
AB1N008Cl,-,48001,0,-1.2898687573753411,-0.857969258079533,1.556750691934008
AB1N009Cl,-,48001,0,-0.984917125758311,-0.8128228390716074,1.4419410962353691
AB1N010Cl,-,48001,0,-0.984995356741159,-0.7967881679860783,1.4419276706655137
AB1N011Cl,-,48001,0,-1.0499648428902897,-0.8503045154891686,1.4029293999480454
AB1N012Cl,-,48001,0,-1.0499944596623911,-0.919997473309387,1.4027882173601867
AB1N013Cl,-,48001,0,-1.1129997048431985,-1.0465701311290359,1.3922036642055589
AB1N014Cl,-,48001,0,-1.1129997755285619,-1.0162104487600376,1.3565724228777725
AB1N015Cl,-,48001,0,-1.112986636038853,-0.8235843825823375,1.3549050201439874
AB1N016Cl,-,48001,0,-1.1129267208626852,-0.6791987357628564,1.3363511029970143
AB1N017Cl,-,48001,0,-1.109278326314331,-0.5595729004966677,1.3440699863944066
AB1N018Cl,-,48001,0,-1.1054969294154797,-0.4791367364273851,1.3126928459298988
AB1N019Cl,-,48001,0,0.42991599989019197,0.4299159999999938,0.42991600004853936
AB2N001Cl,-,48001,0,0.0,0.0,0.0
AB2N002Cl,-,48001,0,0.0,0.0,0.0
AB2N003Cl,-,48001,0,0.0,0.0,0.0
AB2N004Cl,-,48001,0,0.0,0.0,0.0
AB2N005Cl,-,48001,0,-0.8859994044652963,-0.8141283317356501,1.9288385796570275
AB2N006Cl,-,48001,0,-0.8889996199970699,-0.8707205070351764,1.7169334165423646
AB2N007Cl,-,48001,0,-0.8889996432903163,-0.8654522413613125,1.71686279142691
AB2N008Cl,-,48001,0,-1.2896771627972223,-0.8575921038238563,1.5579401333311511
AB2N009Cl,-,48001,0,-0.9848531813560091,-0.812931238863279,1.4416772649971048
AB2N010Cl,-,48001,0,-0.9849331713978687,-0.7974624662655385,1.4419747030617884
AB2N011Cl,-,48001,0,-1.0499908684034376,-0.8497610111006871,1.4029748859894653
AB2N012Cl,-,48001,0,-1.0499762743283008,-0.9195936859877906,1.4029891836236805
AB2N013Cl,-,48001,0,-1.1129998164377486,-1.0442920891287208,1.3535887519080685
AB2N014Cl,-,48001,0,-1.1129993010817303,-1.0106658998343552,1.3498371286000554
AB2N015Cl,-,48001,0,-1.1129984092682645,-0.8184943362561053,1.3482933611699457
AB2N016Cl,-,48001,0,-1.1126813812960914,-0.6768430592079484,1.3696517965958634
AB2N017Cl,-,48001,0,-1.1079543107463898,-0.5601665366496749,1.347209802331447
AB2N018Cl,-,48001,0,-1.1051037091495206,-0.4812311909528669,1.2491117521879973
AB2N019Cl,-,48001,0,0.42991599998923236,0.4299159999999996,0.42991600002073355
AB3N001Cl,-,48001,0,0.0,0.0,0.0
AB3N002Cl,-,48001,0,0.0,0.0,0.0
AB3N003Cl,-,48001,0,0.0,0.0,0.0
AB3N004Cl,-,48001,0,0.0,0.0,0.0
AB3N005Cl,-,48001,0,-0.8859996932237064,-0.8147284169010519,1.9287145061903872
AB3N006Cl,-,48001,0,-0.8889999332121116,-0.8713117260196686,1.7169762511065654
AB3N007Cl,-,48001,0,-0.8889996581503794,-0.8657842665565355,1.7169828655651667
AB3N008Cl,-,48001,0,-1.289685886593124,-0.8575280340250516,1.5578143423714332
AB3N009Cl,-,48001,0,-0.9849146822737226,-0.8126307438542137,1.441910162799769
AB3N010Cl,-,48001,0,-0.9849010603513727,-0.797017220113769,1.4413486421073294
AB3N011Cl,-,48001,0,-1.0499924474798448,-0.8497530615956767,1.4029107336939715
AB3N012Cl,-,48001,0,-1.04998090982557,-0.9202698241407973,1.4029789764292997
AB3N013Cl,-,48001,0,-1.1129998418465814,-1.046036546156465,1.430136233414531
AB3N014Cl,-,48001,0,-1.1129973533679614,-1.0151090126677402,1.3684626015206252
AB3N015Cl,-,48001,0,-1.1129857346408283,-0.8173805710737133,1.3728610885551855
AB3N016Cl,-,48001,0,-1.1128963789211097,-0.678114239360235,1.3875324205624127
AB3N017Cl,-,48001,0,-1.1045670039166098,-0.560810547673527,1.3580449145868638
AB3N018Cl,-,48001,0,-1.1047023422024815,-0.4808633483888062,1.2732717756647132
AB3N019Cl,-,48001,0,0.42991599994265345,0.4299159999999996,0.4299160000410672
AB1N001Cd,-,48001,0,0.5,0.5,0.5
AB1N002Cd,-,48001,0,0.5,0.5,0.5
AB1N003Cd,-,48001,0,0.5,0.5,0.5
AB1N004Cd,-,48001,0,0.35,0.35,0.35
AB1N005Cd,-,48001,0,0.011300169791939058,0.7829695580746622,1.346610277375666
AB1N006Cd,-,48001,0,0.009400276154447305,0.6183938964757766,1.1017911643032685
AB1N007Cd,-,48001,0,0.009400099686690115,0.4819622537474934,0.8431908121060406
AB1N008Cd,-,48001,0,0.0087,0.4142085116048948,0.7180126658745687
AB1N009Cd,-,48001,0,0.0065,0.33812726106500757,0.5907158152983215
AB1N010Cd,-,48001,0,0.0065,0.2642035674430085,0.5087293563871046
AB1N011Cd,-,48001,0,0.0057,0.17442868825597677,0.37967525577200795
AB1N012Cd,-,48001,0,0.0057,0.1145524021560739,0.3077908649148783
AB1N013Cd,-,48001,0,0.0052,0.050704289123545555,0.22512468912579914
AB1N014Cd,-,48001,0,0.0052,0.015188748525167264,0.1636175880647327
AB1N015Cd,-,48001,0,0.0052,0.012352449028974909,0.12822538821875173
AB1N016Cd,-,48001,0,0.0052,0.010858562694118662,0.08629849283440193
AB1N017Cd,-,48001,0,0.0052,0.009763944468093694,0.06692324881121405
AB1N018Cd,-,48001,0,0.0052,0.009204524886039085,0.055059116041067765
AB1N019Cd,-,48001,0,0.0052,0.0052,0.0052
AB2N001Cd,-,48001,0,0.5,0.5,0.5
AB2N002Cd,-,48001,0,0.5,0.5,0.5
AB2N003Cd,-,48001,0,0.5,0.5,0.5
AB2N004Cd,-,48001,0,0.35,0.35,0.35
AB2N005Cd,-,48001,0,0.011300355663247786,0.7849717376028513,1.4312846955304328
AB2N006Cd,-,48001,0,0.00940032271318626,0.6193844309310398,1.0606073204375928
AB2N007Cd,-,48001,0,0.00940009267651045,0.4811981507626173,0.8505120834462061
AB2N008Cd,-,48001,0,0.0087,0.4132881207892003,0.7309555678107655
AB2N009Cd,-,48001,0,0.0065,0.3364554013481117,0.5939767320934501
AB2N010Cd,-,48001,0,0.0065,0.26191694473185406,0.5191105669749863
AB2N011Cd,-,48001,0,0.0057,0.17359614488107994,0.40442583521762626
AB2N012Cd,-,48001,0,0.0057,0.11484788142420582,0.308319805919292
AB2N013Cd,-,48001,0,0.0052,0.05083642922013056,0.2222657933997632
AB2N014Cd,-,48001,0,0.0052,0.015122597876932818,0.17629195533055872
AB2N015Cd,-,48001,0,0.0052,0.012272658307807794,0.11161360442612417
AB2N016Cd,-,48001,0,0.0052,0.01086649370053432,0.0820957867183088
AB2N017Cd,-,48001,0,0.0052,0.009769469794358535,0.06276914996679803
AB2N018Cd,-,48001,0,0.0052,0.009214431357707217,0.053825387456621285
AB2N019Cd,-,48001,0,0.0052,0.0052,0.0052
AB3N001Cd,-,48001,0,0.5,0.5,0.5
AB3N002Cd,-,48001,0,0.5,0.5,0.5
AB3N003Cd,-,48001,0,0.5,0.5,0.5
AB3N004Cd,-,48001,0,0.35,0.35,0.35
AB3N005Cd,-,48001,0,0.011301557342084883,0.7868809495473237,1.3380310307008485
AB3N006Cd,-,48001,0,0.00940286462460083,0.6208797423464394,1.0726916162729976
AB3N007Cd,-,48001,0,0.009400273600705241,0.48268624914423475,0.8464705414996656
AB3N008Cd,-,48001,0,0.0087,0.4142932709751903,0.751433227357608
AB3N009Cd,-,48001,0,0.0065,0.33650781925962847,0.6020340617218134
AB3N010Cd,-,48001,0,0.0065,0.26232536544648616,0.4981706706337959
AB3N011Cd,-,48001,0,0.0057,0.17543839807627506,0.3759800652071561
AB3N012Cd,-,48001,0,0.0057,0.11490185848970555,0.3045264230318938
AB3N013Cd,-,48001,0,0.0052,0.05128526345813926,0.23098215357126253
AB3N014Cd,-,48001,0,0.0052,0.015187526147938184,0.19069514540649768
AB3N015Cd,-,48001,0,0.0052,0.012294550943486988,0.12565943650804254
AB3N016Cd,-,48001,0,0.0052,0.010892931308128944,0.07953855701078771
AB3N017Cd,-,48001,0,0.0052,0.009778836573647148,0.053095870322169135
AB3N018Cd,-,48001,0,0.0052,0.009220327183301012,0.053222186055649434
AB3N019Cd,-,48001,0,0.0052,0.0052,0.0052
AB1N001Cx,-,48001,0,-6.123233995736766e-17,0.0,6.123233995736766e-17
AB1N002Cx,-,48001,0,-0.4999999999025236,-0.4310068598435168,0.4999999999048966
AB1N003Cx,-,48001,0,-0.4999999996403484,-0.38669758955739736,0.49999999003155976
AB1N004Cx,-,48001,0,-0.349999923411649,-0.2307335408448617,0.34999639062901006
AB1N005Cx,-,48001,0,-1.3374142704566587,-1.1492578089950478,2.17422487648935
AB1N006Cx,-,48001,0,-1.286100205017655,-1.0716651652362066,1.5972981083042206
AB1N007Cx,-,48001,0,-1.18933192226727,-0.9849716447398269,1.5922276648684228
AB1N008Cx,-,48001,0,-1.3001540613173719,-0.951773013233479,1.4651159304803483
AB1N009Cx,-,48001,0,-1.0652013926918191,-0.8706166290261623,1.3809687078986146
AB1N010Cx,-,48001,0,-1.0077652755487243,-0.8449525453539595,1.3896882347581268
AB1N011Cx,-,48001,0,-1.0456422186908054,-0.8774486106817541,1.3635549719122477
AB1N012Cx,-,48001,0,-1.0431846007293508,-0.9296390776078431,1.369714251846191
AB1N013Cx,-,48001,0,-1.102531288913259,-1.0392902287440606,1.359270985224264
AB1N014Cx,-,48001,0,-1.1000113887177239,-1.0024901891256808,1.3306938141070148
AB1N015Cx,-,48001,0,-1.0973024780813072,-0.8140073836623937,1.3327022047358799
AB1N016Cx,-,48001,0,-1.0948118124287758,-0.6727485698540232,1.3183168257437499
AB1N017Cx,-,48001,0,-1.0881572678087372,-0.5550720952414864,1.3273237857168636
AB1N018Cx,-,48001,0,-1.0822564786778412,-0.47583759857041763,1.2989399689505456
AB1N019Cx,-,48001,0,0.42991599989019197,0.4299159999999938,0.42991600004853936
AB2N001Cx,-,48001,0,-6.123233995736766e-17,0.0,6.123233995736766e-17
AB2N002Cx,-,48001,0,-0.4999999995682858,-0.43362663100975796,0.49999999926702204
AB2N003Cx,-,48001,0,-0.4999999984813075,-0.38604875276458034,0.49999997829998877
AB2N004Cx,-,48001,0,-0.34999999063556586,-0.23078441796645313,0.3499993577639637
AB2N005Cx,-,48001,0,-1.3373640930708817,-1.1496630197324447,2.2022858643123664
AB2N006Cx,-,48001,0,-1.2732726161417829,-1.0719643398961436,1.6059866534979323
AB2N007Cx,-,48001,0,-1.1928466180537551,-0.9844063278412072,1.592098651845748
AB2N008Cx,-,48001,0,-1.2999463400902318,-0.9510267427236188,1.4660098705064077
AB2N009Cx,-,48001,0,-1.06709173723163,-0.8702670483289859,1.3807564739117641
AB2N010Cx,-,48001,0,-1.0152801452021356,-0.8451363089523309,1.389742834292883
AB2N011Cx,-,48001,0,-1.0456683942975107,-0.8772047184231259,1.3635975093876902
AB2N012Cx,-,48001,0,-1.0431678116112717,-0.9293463278008237,1.3701066249317408
AB2N013Cx,-,48001,0,-1.1025313132324857,-1.0372720267466393,1.3241716649042177
AB2N014Cx,-,48001,0,-1.1000107657417237,-0.9983653391401371,1.324588087326026
AB2N015Cx,-,48001,0,-1.0973186060975728,-0.8090920469639556,1.3266487573053665
AB2N016Cx,-,48001,0,-1.0944892624125946,-0.6704504207364541,1.3488712892739243
AB2N017Cx,-,48001,0,-1.0864503411940274,-0.5556537208734721,1.3302367140127844
AB2N018Cx,-,48001,0,-1.081757839626398,-0.47789625082187964,1.2386591099082547
AB2N019Cx,-,48001,0,0.42991599998923236,0.4299159999999996,0.42991600002073355
AB3N001Cx,-,48001,0,-6.123233995736766e-17,0.0,6.123233995736766e-17
AB3N002Cx,-,48001,0,-0.4999999999670716,-0.43327630565727987,0.49999999625136377
AB3N003Cx,-,48001,0,-0.49999998898507075,-0.38689731358745694,0.499999980534441
AB3N004Cx,-,48001,0,-0.34999999596088427,-0.23114618600324877,0.3499996112896293
AB3N005Cx,-,48001,0,-1.3351944219028173,-1.1506904251599515,2.176321616721979
AB3N006Cx,-,48001,0,-1.2773575482024182,-1.0732804832395717,1.576967527920296
AB3N007Cx,-,48001,0,-1.190901069307471,-0.9855076433532995,1.5922178245072536
AB3N008Cx,-,48001,0,-1.2999553642191448,-0.951495644738286,1.4659153603971147
AB3N009Cx,-,48001,0,-1.0717941596685017,-0.869575530368221,1.380922365600189
AB3N010Cx,-,48001,0,-1.000190531062544,-0.8451157418995129,1.3891901546861354
AB3N011Cx,-,48001,0,-1.0456694406201188,-0.8770424872191757,1.3634666892072773
AB3N012Cx,-,48001,0,-1.043172091188906,-0.92984106006933,1.3700867071172629
AB3N013Cx,-,48001,0,-1.102531346265915,-1.0388396633046786,1.3964856211353027
AB3N014Cx,-,48001,0,-1.1000085530373114,-1.00172702848896,1.3413239425004906
AB3N015Cx,-,48001,0,-1.0973069966054465,-0.8080162287341708,1.348914923506513
AB3N016Cx,-,48001,0,-1.0948175912544733,-0.6716905979717476,1.3655160281737042
AB3N017Cx,-,48001,0,-1.0822280972764475,-0.5562846808316303,1.3402550446161217
AB3N018Cx,-,48001,0,-1.0813121593165251,-0.4775347118759697,1.2616685837438084
AB3N019Cx,-,48001,0,0.42991599994265345,0.4299159999999996,0.4299160000410672
AB1N001Cy,-,48001,0,-0.5,-0.5,0.5
AB1N002Cy,-,48001,0,-0.49999986137748487,-0.16161720471479052,0.4999999985746187
AB1N003Cy,-,48001,0,-0.4999999875425802,-0.2758983127567879,0.49999521022295135
AB1N004Cy,-,48001,0,-0.34999999902715095,-0.24597733338179623,0.2090672584867637
AB1N005Cy,-,48001,0,-0.19319781015180337,-0.16966392680577586,0.7578356636486877
AB1N006Cy,-,48001,0,-0.1684861948701193,-0.1425553311559284,0.6810675796726257
AB1N007Cy,-,48001,0,-0.12967159633720426,-0.1092913677274136,0.6447258552368722
AB1N008Cy,-,48001,0,-0.13353110312924032,-0.10818158384480131,0.5280619889342946
AB1N009Cy,-,48001,0,-0.11097596467701842,-0.09019707916852773,0.416046328459956
AB1N010Cy,-,48001,0,-0.08466800586628076,-0.047964323197987824,0.38598398215249946
AB1N011Cy,-,48001,0,-0.04755168765088358,0.031164138233462785,0.3387980058502091
AB1N012Cy,-,48001,0,-0.016764317394522776,0.08675769601493327,0.31038902175852406
AB1N013Cy,-,48001,0,-0.007086041105519462,0.15823579679842942,0.3017969371851083
AB1N014Cy,-,48001,0,-0.007524621852158085,0.17184173848019507,0.26409778986754495
AB1N015Cy,-,48001,0,-0.008451497261290694,0.132620602529888,0.24469615248247195
AB1N016Cy,-,48001,0,-0.009535212567979012,0.10418920601587808,0.2192409753603954
AB1N017Cy,-,48001,0,-0.010613763392955267,0.08415942430068575,0.22731755818637348
AB1N018Cy,-,48001,0,-0.012380353664281543,0.07052198187919292,0.2323066518230992
AB1N019Cy,-,48001,0,-0.0052,-0.0052,-0.0052
AB2N001Cy,-,48001,0,-0.5,-0.5,0.5
AB2N002Cy,-,48001,0,-0.4999999999979907,-0.15727684502143366,0.49999998884227337
AB2N003Cy,-,48001,0,-0.4999999916068287,-0.2747788297469712,0.4999872024726026
AB2N004Cy,-,48001,0,-0.34999999496062895,-0.2471737406987861,0.24609034076204722
AB2N005Cy,-,48001,0,-0.19319705622797714,-0.16972687528377545,0.7663258238631521
AB2N006Cy,-,48001,0,-0.16657130376260254,-0.14257966972359065,0.6810656558246657
AB2N007Cy,-,48001,0,-0.12989107011931744,-0.10924049232395144,0.6447311712194109
AB2N008Cy,-,48001,0,-0.13452095398267994,-0.10804079161574714,0.5291792047236247
AB2N009Cy,-,48001,0,-0.11130251752157616,-0.08991391415461311,0.4160402895033031
AB2N010Cy,-,48001,0,-0.08532769218359726,-0.04690090310462594,0.3859725281284415
AB2N011Cy,-,48001,0,-0.04950293483613899,0.031518549223102627,0.338806035762715
AB2N012Cy,-,48001,0,-0.016960309711038735,0.08641679255349644,0.3105064989620388
AB2N013Cy,-,48001,0,-0.007085976426730456,0.157673931481282,0.2810245455757768
AB2N014Cy,-,48001,0,-0.007524487711151757,0.17138043965648897,0.2602442519062506
AB2N015Cy,-,48001,0,-0.008451913875451153,0.1323658736393238,0.24103410952372617
AB2N016Cy,-,48001,0,-0.009536129339132882,0.10480916443903882,0.23813321033816523
AB2N017Cy,-,48001,0,-0.010612913241423366,0.08407372355970338,0.22732582677946417
AB2N018Cy,-,48001,0,-0.01240114992212192,0.06967081118323026,0.23227431351251848
AB2N019Cy,-,48001,0,-0.0052,-0.0052,-0.0052
AB3N001Cy,-,48001,0,-0.5,-0.5,0.5
AB3N002Cy,-,48001,0,-0.4999999984736414,-0.155231432293062,0.4999999991511186
AB3N003Cy,-,48001,0,-0.49999999417390817,-0.2756516868194433,0.4999980185672338
AB3N004Cy,-,48001,0,-0.3499999995861239,-0.24644058054782067,0.34998066519338794
AB3N005Cy,-,48001,0,-0.1931916113335548,-0.16988376204292915,0.7583369933638929
AB3N006Cy,-,48001,0,-0.1670424929081077,-0.142684303290327,0.6810672134207962
AB3N007Cy,-,48001,0,-0.12977444215510747,-0.10933900524574552,0.6447308803228595
AB3N008Cy,-,48001,0,-0.13585066553946523,-0.1081945113844543,0.529060921327428
AB3N009Cy,-,48001,0,-0.11207384055958941,-0.0899228419412855,0.41604403911818677
AB3N010Cy,-,48001,0,-0.08388725721173024,-0.04709080098958307,0.38610917006281337
AB3N011Cy,-,48001,0,-0.047198408956042825,0.030515731475116076,0.3386471827667487
AB3N012Cy,-,48001,0,-0.01555265128237071,0.08630819029401113,0.3109905722410429
AB3N013Cy,-,48001,0,-0.007086053561109012,0.15856427211123847,0.31351928154718234
AB3N014Cy,-,48001,0,-0.00752455032845356,0.1719115110946773,0.27157719311486606
AB3N015Cy,-,48001,0,-0.00845215469590811,0.13197294562733247,0.25572206928871366
AB3N016Cy,-,48001,0,-0.009536140874253446,0.10493058166569921,0.24689675748603399
AB3N017Cy,-,48001,0,-0.010613538023571734,0.08446584335254471,0.2273098833134732
AB3N018Cy,-,48001,0,-0.012378951487663277,0.07033384663861948,0.23230127005770856
AB3N019Cy,-,48001,0,-0.0052,-0.0052,-0.0052
AB1N001Fl,N/m,48001,0,-3.1554436208840472e-30,0.0,3.1554436208840472e-30
AB1N002Fl,N/m,48001,0,-4.263256414560601e-14,0.0,2.842170943040401e-14
AB1N003Fl,N/m,48001,0,-8.526512829121202e-14,0.0,5.684341886080802e-14
AB1N004Fl,N/m,48001,0,-5.684341886080802e-14,0.0,5.684341886080802e-14
AB1N005Fl,N/m,48001,0,-2384.5486168148086,-760.5880049640717,2415.832221498866
AB1N006Fl,N/m,48001,0,-3145.468263894082,-1286.5646464590213,3485.2854924892335
AB1N007Fl,N/m,48001,0,-3689.3762433737493,-1785.144864380697,4717.922812783504
AB1N008Fl,N/m,48001,0,-6542.130536232125,-2360.4622720525663,5303.687753962679
AB1N009Fl,N/m,48001,0,-6273.617627411705,-2794.901808151582,5926.871872825828
AB1N010Fl,N/m,48001,0,-7111.228446815192,-3257.6028316841257,6870.089665774746
AB1N011Fl,N/m,48001,0,-9089.060217330523,-4038.9176435208474,7625.563494111891
AB1N012Fl,N/m,48001,0,-9215.761729723154,-4942.531753233447,8339.364352219514
AB1N013Fl,N/m,48001,0,-10140.741478798902,-6249.985899934438,9222.944438870212
AB1N014Fl,N/m,48001,0,-10361.704072501125,-6561.700119108065,9807.887026652414
AB1N015Fl,N/m,48001,0,-10163.08606838284,-5848.492059589476,10580.509903887254
AB1N016Fl,N/m,48001,0,-10138.612653859205,-5010.733527900142,10678.581249106139
AB1N017Fl,N/m,48001,0,-9645.429586482744,-4100.494677251888,10190.768676067213
AB1N018Fl,N/m,48001,0,-6972.07211062512,-2637.2110806287687,7426.721626584006
AB1N019Fl,N/m,48001,0,1766.1392096263628,2381.375113183065,3332.350825199271
AB2N001Fl,N/m,48001,0,-3.1554436208840472e-30,0.0,3.1554436208840472e-30
AB2N002Fl,N/m,48001,0,-5.684341886080802e-14,0.0,5.684341886080802e-14
AB2N003Fl,N/m,48001,0,-5.684341886080802e-14,0.0,5.684341886080802e-14
AB2N004Fl,N/m,48001,0,-5.684341886080802e-14,0.0,8.526512829121202e-14
AB2N005Fl,N/m,48001,0,-2266.7472306674567,-755.7968757934418,2478.641306527295
AB2N006Fl,N/m,48001,0,-3050.2686486243083,-1279.6267913545867,3567.404718660891
AB2N007Fl,N/m,48001,0,-3692.29319263,-1778.1921526169294,4691.355593929391
AB2N008Fl,N/m,48001,0,-6714.572315799674,-2360.8946530238613,5419.274799803398
AB2N009Fl,N/m,48001,0,-6148.023926790895,-2803.3258782000394,5760.830899743212
AB2N010Fl,N/m,48001,0,-6960.876439523806,-3260.2621411650066,6818.413515809107
AB2N011Fl,N/m,48001,0,-9207.150524823363,-4041.0179325362483,7545.251060743677
AB2N012Fl,N/m,48001,0,-9549.089058492847,-4953.712077586239,8778.834018346117
AB2N013Fl,N/m,48001,0,-10150.932426949088,-6261.200044345057,8957.638286280695
AB2N014Fl,N/m,48001,0,-10430.301850078342,-6548.302911411552,9837.431124149947
AB2N015Fl,N/m,48001,0,-10386.91848695718,-5856.519987449046,10376.141445529845
AB2N016Fl,N/m,48001,0,-10051.57318903022,-4999.539273217411,10829.43241658077
AB2N017Fl,N/m,48001,0,-9796.008814775714,-4106.003690142062,10609.300269600431
AB2N018Fl,N/m,48001,0,-7068.117762302496,-2640.733788697883,7459.6072062499015
AB2N019Fl,N/m,48001,0,1745.487315233275,2382.5810902902767,3344.2410050327576
AB3N001Fl,N/m,48001,0,-3.1554436208840472e-30,0.0,3.1554436208840472e-30
AB3N002Fl,N/m,48001,0,-4.263256414560601e-14,0.0,4.263256414560601e-14
AB3N003Fl,N/m,48001,0,-5.684341886080802e-14,0.0,5.684341886080802e-14
AB3N004Fl,N/m,48001,0,-8.526512829121202e-14,0.0,8.526512829121202e-14
AB3N005Fl,N/m,48001,0,-2326.413888402005,-759.691356440275,2610.9280229909227
AB3N006Fl,N/m,48001,0,-3099.1209960469437,-1280.2659423946234,3911.2127040454047
AB3N007Fl,N/m,48001,0,-3806.7186432978187,-1774.7741919906068,4652.311979459131
