domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
bem,8192,safeguarded_halley,kernel,0.5377906871983044,0.5374889219898935,0.5381017021005245,False
bem,8192,safeguarded_newton,e2e,1.1152902414660417,1.110870222391188,1.1193420715101277,True
bem,8192,safeguarded_newton,kernel,1.1342823170798693,1.1339535935803267,1.138229127624402,True
bem,32768,bracketed_secant,e2e,1.284247778660483,1.2779539113375933,1.2891047327898875,True
bem,32768,bracketed_secant,kernel,1.4466501715601279,1.4454715918665473,1.4487541246291569,True
bem,32768,safeguarded_halley,e2e,0.6102830034352458,0.6069791537945475,0.6135455534060816,False
bem,32768,safeguarded_halley,kernel,0.5325118296313652,0.5322996447913946,0.5328840610396042,False
bem,32768,safeguarded_newton,e2e,1.091476361493839,1.0859816263070194,1.0942395324586869,True
bem,32768,safeguarded_newton,kernel,1.135599131433323,1.1350937671457788,1.1363575176452279,True
bem,131072,bracketed_secant,e2e,1.2915358306393723,1.2874274388355698,1.2939039881526346,True
bem,131072,bracketed_secant,kernel,1.4482039218679328,1.4472750263105665,1.4501375002307864,True
bem,131072,safeguarded_halley,e2e,0.6211106166027269,0.6184587299487365,0.6225304200241635,False
bem,131072,safeguarded_halley,kernel,0.5485828971243762,0.5473699466334565,0.5497742675861828,False
bem,131072,safeguarded_newton,e2e,1.0884749936792018,1.0872261717087042,1.0903508301576026,True
bem,131072,safeguarded_newton,kernel,1.1261499039936815,1.1253300407581937,1.1267491098536682,True
bem,524288,bracketed_secant,e2e,1.2749128794836149,1.2615113168228722,1.2806955534320275,True
bem,524288,bracketed_secant,kernel,1.4457092485367595,1.4449266921788442,1.4463916216183137,True
bem,524288,safeguarded_halley,e2e,0.6347282218779534,0.6273662614163538,0.6390546068074574,False
bem,524288,safeguarded_halley,kernel,0.5481441793961392,0.5395380389386712,0.5490709896371795,False
bem,524288,safeguarded_newton,e2e,1.083440455754096,1.0776306539820424,1.0886597487504663,True
bem,524288,safeguarded_newton,kernel,1.1245928285335478,1.1240027502497618,1.125050057051125,True
bem,2097152,bracketed_secant,e2e,1.267835355604468,1.259152260306117,1.282485991091539,True
bem,2097152,bracketed_secant,kernel,1.4587000510102879,1.4278374143420987,1.4688334901692635,True
bem,2097152,safeguarded_halley,e2e,0.6349869784077152,0.6325427672758345,0.6409679349959265,False
bem,2097152,safeguarded_halley,kernel,0.5480410301642279,0.546516222441565,0.5523861067024847,False
bem,2097152,safeguarded_newton,e2e,1.078298682739879,1.0717519194309646,1.083720302824499,True
